iteration,training_time_seconds,history_eval_time_seconds,expected_shd,expected_edges,roc_auc,prc_auc,ave_prec,bic_mean,bic_max,bdeu_mean,bdeu_max,loss,avg_loss,smooth_loss,epsilon,learning_rate,neg_avg_predictive_log_likelihood,predictive_log_likelihood_best
0,23.42502450942993,21.733567237854004,66.55,0.575,0.48916938110749186,0.014749485320443966,0.0208599488439714,-70171.48911935888,-69697.00748397414,-70232.46770911498,-69780.24536982455,1107.081298828125,1107.081298828125,1107.081298828125,0.0,0.0001,69663.97096447069,-68917.30972292175
1,45.76892161369324,4.9452879428863525,66.615,0.685,0.5010586319218241,0.021074054621848737,0.02109195951107716,-70157.93865681585,-68924.3661961315,-70219.38396656784,-68868.12151344148,1177.644775390625,1142.363037109375,1114.1376953125,4.500150680541992e-05,0.0001,,
10,59.74988102912903,5.085345506668091,67.145,1.19,0.48538643766656797,0.01651016009852217,0.020677060008956562,-70182.58411259922,-69556.78830030281,-70248.9262653939,-69612.02076625549,1187.64892578125,1128.1026611328125,1124.460205078125,0.0004500150680541992,0.0001,,
50,73.70768570899963,9.430902242660522,73.02,7.855,0.6190257625111045,0.0589692362647885,0.04761814361262774,-70969.43953765537,-69761.11450594559,-70738.24728289562,-69808.58178987002,1204.938720703125,1137.3704833984375,1163.212158203125,0.0022500157356262207,0.0001,,
100,81.34055209159851,6.584246635437012,77.37,14.15,0.6914791234823809,0.196517935727239,0.1843626702731937,-72501.5018665391,-70173.34576995912,-71394.72827593802,-70231.06106486372,1037.677490234375,1124.69873046875,1132.5582275390625,0.004499971866607666,0.0001,,
500,105.9527530670166,17.00840735435486,128.105,106.285,0.8663878195637154,0.41399363256769406,0.4141097478097644,-125229.245400933,-91844.67607194792,-69566.13351052465,-59943.11566995848,996.58154296875,1046.68603515625,1014.3414306640625,0.02249997854232788,0.0001,,
1000,129.72212862968445,14.09323787689209,104.345,78.39,0.8198425624321389,0.30922073980903164,0.30823014742984134,-138223.99094448448,-93329.34987814215,-65633.4946182065,-59713.64511056755,1159.159423828125,867.481689453125,863.8490600585938,0.04500001668930054,0.0001,,
2000,170.1892249584198,56.394200801849365,158.72,137.205,0.7513226729839109,0.23056846954330207,0.2274984367146111,-108722.0868500665,-97012.58942467012,-81871.83578971795,-64255.52668979909,1300.3695068359375,589.2083740234375,629.7725830078125,0.09000003337860107,0.0001,58292.544788728235,-54973.221613425376
3000,238.22762632369995,13.958476543426514,115.77,80.905,0.6895321291086763,0.15699782443615037,0.14302859710028104,-123943.07640429905,-94843.32705455992,-70131.10078402235,-65651.80029695321,1184.017578125,452.3453063964844,489.1844177246094,0.13499999046325684,0.0001,,
4000,271.5418949127197,44.83910799026489,125.825,96.86,0.6660226038890533,0.18090568324385714,0.1721792775071844,-118583.48885768275,-92586.42360969694,-69067.77469429885,-62657.435416644155,969.2455444335938,407.0610046386719,438.65533447265625,0.18000000715255737,0.0001,57414.003423688846,-55324.096358310984
5000,335.5697281360626,14.275057077407837,122.445,88.925,0.6426265916493931,0.16467663363971005,0.15927837164451084,-130886.11909936127,-95401.7602049238,-66950.72004892063,-61642.23392200092,1121.908447265625,377.1038513183594,416.04046630859375,0.2250000238418579,0.0001,,
6000,368.0292007923126,41.88471961021423,121.35,86.99,0.6400602112328496,0.13627621925882852,0.13479875284171383,-123315.69721646019,-93174.15840180185,-69881.9000483873,-63988.97105366404,1117.1258544921875,348.50872802734375,433.78033447265625,0.2699999213218689,0.0001,58217.15226488115,-57100.79145791451
7000,428.81077337265015,13.550618886947632,128.045,94.91,0.666674069687099,0.10291746624879827,0.08556177650440218,-139063.83490340842,-101489.00987999243,-68391.38103219563,-63102.1230133177,1245.98046875,338.6023254394531,421.6430969238281,0.3149999976158142,0.0001,,
8000,464.778165102005,50.48804593086243,164.245,133.87,0.6414248346658771,0.15527613357260395,0.13624212511302167,-111367.8142824785,-95949.61059662231,-72432.30854965461,-62462.15430200039,1335.7554931640625,325.4210205078125,411.75421142578125,0.35999995470046997,0.0001,59103.8641036672,-56628.67755776675
9000,528.8870303630829,11.606566190719604,114.495,76.4,0.6737390188530255,0.10024151281028246,0.0794710744560669,-130964.5970577651,-96239.90085208505,-66310.74236682667,-63374.967683081086,831.95703125,316.3265686035156,355.7437744140625,0.4049999713897705,0.0001,,
10000,561.8879525661469,40.45697259902954,130.38,90.38,0.6723299772974041,0.10753335175300169,0.07430754767205341,-119497.72185537519,-100226.75420645258,-66716.9909712975,-62505.140528766155,997.991455078125,319.3403625488281,366.77728271484375,0.44999998807907104,0.0001,59101.669148235655,-55747.36160510578
11000,625.7456662654877,17.42701244354248,207.525,179.865,0.6189073141841872,0.17928547668104955,0.09961247127232034,-105131.82778568115,-97993.52207271112,-83917.03818957672,-69552.74252515347,860.1171875,303.6205139160156,322.86383056640625,0.4950000047683716,0.0001,,
12000,662.7202610969543,59.38763904571533,231.955,198.46,0.6492226828546047,0.07467862616657854,0.04238431938110371,-101234.17092262526,-94911.57886583901,-84252.69816922299,-76764.81722558007,821.6516723632812,299.8442077636719,322.8390808105469,0.5399999618530273,0.0001,59260.30182197837,-57587.96876164138
13000,742.1140010356903,19.27944588661194,235.485,194.95,0.6311839897344783,0.08700524441084703,0.06102655802493875,-106920.72259377364,-95639.81438350459,-75825.70702013082,-68266.03962794169,614.6416015625,289.1056213378906,308.0875244140625,0.5849999189376831,0.0001,,
14000,780.1321949958801,63.60447311401367,264.74,227.05,0.6006687395123878,0.09839652810288549,0.03779917033524985,-100649.2266409627,-96509.34908827231,-83371.81618498183,-76566.4927476371,541.7296142578125,288.2004699707031,310.0934143066406,0.6299999952316284,0.0001,59205.87699498443,-57755.27042814673
15000,875.6767201423645,20.543901205062866,265.56,232.325,0.5822549600236897,0.09184056228215634,0.04149607442543571,-97676.78304651495,-94200.36399828941,-87852.41226552194,-81912.30813188732,500.21563720703125,282.54052734375,302.6240539550781,0.6749999523162842,0.0001,,
16000,910.4624271392822,52.391013383865356,191.715,151.455,0.6210689961504294,0.08979956579387625,0.049022857513834193,-145636.7092651169,-95292.07836918505,-68104.32628010133,-65661.91982350679,410.0053405761719,274.2806701660156,269.02069091796875,0.7199999094009399,0.0001,60005.478629814235,-58667.970191966255
17000,982.2677671909332,16.40839695930481,216.135,169.255,0.6060137202645346,0.07098530839813308,0.03282468429356829,-77915.59376150624,-69471.2020717365,-69059.80640805764,-66758.25444705474,349.2967834472656,266.9184265136719,258.5056457519531,0.7649999260902405,0.0001,,
18000,1019.5900740623474,59.03771686553955,238.71,198.515,0.5656968709900305,0.10585829858885475,0.04516292874946813,-92494.89119395195,-68034.40262781554,-76372.2643807113,-66435.43461946333,421.5599670410156,260.1374206542969,266.8311767578125,0.809999942779541,0.0001,59379.32296464487,-58358.82017351525
19000,1095.9078345298767,16.5949444770813,208.635,179.705,0.657262363044122,0.16308405190046518,0.05277594742059866,-71632.10446069254,-70293.27561098008,-71593.82743641386,-69717.56311405436,275.5312805175781,245.78103637695312,260.1676025390625,0.8549999594688416,0.0001,,
20000,1130.3125541210175,50.95119667053223,187.325,147.27,0.6200942651268384,0.10516959627147891,0.05110270385362901,-73712.03081944417,-65417.456829977564,-66918.15347784653,-64579.989340857705,376.25677490234375,237.32669067382812,245.06710815429688,0.8999999761581421,0.0001,58966.05238953556,-57359.62166177428
21000,1199.1053490638733,14.790031433105469,162.01,136.82,0.6443811074918567,0.18179363211070254,0.07962358793202759,-121226.05587080389,-96893.8940573905,-65503.18833015371,-64582.459725214336,429.6119384765625,241.03160095214844,289.16156005859375,0.8999999761581421,0.0001,,
22000,1232.8148624897003,52.288113594055176,177.48,158.87,0.661410522159708,0.2187706176423295,0.08280481715547257,-66581.22173751073,-64880.395812147064,-66801.0823786498,-64865.13979270257,321.0130310058594,220.2537384033203,196.5330352783203,0.8999999761581421,0.0001,57551.67845126733,-56904.64104513975
23000,1301.4577882289886,15.462902545928955,170.77,152.14,0.6434656006317245,0.19907789818347688,0.08129184807468078,-65804.04451395606,-64280.1444675144,-66524.1609099699,-64925.957518977106,211.54954528808594,195.9031219482422,194.6088409423828,0.8999999761581421,0.0001,,
