shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
3.0,7.0,-2314.823307264869,-2305.5907505701807,-2263.353824506288,2263.353824506288,1
6.0,8.0,-2317.995413346987,-2307.0119399456325,-2265.3068716257467,2265.3068716257467,2
6.0,8.0,-2319.2917060246596,-2308.6550015974804,-2266.2967421889325,2266.2967421889325,3
8.0,8.0,-2322.952989593608,-2311.8964210353606,-2271.3496881230108,2271.3496881230108,4
6.0,8.0,-2321.72809764934,-2311.6315580680757,-2263.5505520431348,2263.5505520431348,5
9.0,9.0,-2326.1964964091303,-2314.6958090953754,-2266.493469725779,2266.493469725779,6
