shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
10.0,27.0,-12801.611434596522,-12825.223889979501,-12104.499515188754,12104.499515188754,1
7.0,26.0,-12765.477835173586,-12797.708974741428,-12101.770568978625,12101.770568978625,2
10.0,27.0,-12792.225388160734,-12814.899680764607,-12101.782264488751,12101.782264488751,3
10.0,27.0,-12800.820456036328,-12823.533984278532,-12107.274286387308,12107.274286387308,4
