iteration,training_time_seconds,history_eval_time_seconds,expected_shd,expected_edges,roc_auc,prc_auc,ave_prec,bic_mean,bic_max,bdeu_mean,bdeu_max,loss,avg_loss,smooth_loss,epsilon,learning_rate,neg_avg_predictive_log_likelihood,predictive_log_likelihood_best
5000,349.6835 ± 15.7205,20.5568 ± 1.0427,183.2180 ± 17.3515,161.4040 ± 13.0451,0.7138 ± 0.0276,0.1970 ± 0.0638,0.1876 ± 0.0609,-112475.9584 ± 5273.1639,-97089.2632 ± 7909.9902,-79077.7295 ± 2489.4843,-68913.1209 ± 2396.9145,1207.2529 ± 179.0793,375.0759 ± 14.3727,448.8253 ± 38.1329,0.2250 ± 0.0000,0.0001 ± 0.0000,,
6000,389.5305 ± 16.0170,59.8056 ± 1.4654,205.5430 ± 14.2301,173.6170 ± 8.1802,0.6899 ± 0.0223,0.1155 ± 0.0597,0.1075 ± 0.0594,-111990.9495 ± 3942.3591,-93472.4479 ± 10229.2363,-81156.6059 ± 2996.1624,-69973.1658 ± 2111.9294,1257.8969 ± 77.9225,351.7646 ± 4.0254,422.5901 ± 16.2107,0.2700 ± 0.0000,0.0001 ± 0.0000,58782.5795 ± 1224.7112,-56182.0778 ± 1202.6048
7000,466.8044 ± 17.2285,19.8926 ± 2.1818,201.2770 ± 25.5367,170.3020 ± 22.3244,0.6817 ± 0.0309,0.1023 ± 0.0422,0.1075 ± 0.0461,-123305.6440 ± 20050.6757,-96561.1139 ± 2772.4455,-78666.4373 ± 6939.0873,-69544.6282 ± 4220.6172,1116.4560 ± 51.9278,333.6806 ± 12.2003,395.7091 ± 24.2774,0.3150 ± 0.0000,0.0001 ± 0.0000,,
8000,505.3356 ± 19.7111,58.0121 ± 7.2400,203.2830 ± 38.0962,168.5250 ± 36.5848,0.6752 ± 0.0231,0.0806 ± 0.0350,0.0736 ± 0.0321,-125605.0390 ± 19501.3848,-96504.4188 ± 2072.4498,-77743.3077 ± 8512.4489,-70452.4786 ± 4927.9999,1148.2232 ± 145.2143,327.9310 ± 4.7353,401.7985 ± 26.5529,0.3600 ± 0.0000,0.0001 ± 0.0000,58168.6829 ± 1717.3562,-56469.3544 ± 1404.8761
9000,583.4339 ± 24.1618,21.3299 ± 3.1836,209.9020 ± 32.7116,183.6110 ± 32.1218,0.6825 ± 0.0276,0.1490 ± 0.0882,0.1434 ± 0.0932,-118937.5665 ± 19194.9496,-97359.6083 ± 2085.4606,-80254.8337 ± 9253.9501,-70429.5411 ± 4942.2367,1133.4119 ± 118.6280,315.6051 ± 9.4177,390.2992 ± 25.3010,0.4050 ± 0.0000,0.0001 ± 0.0000,,
10000,624.4704 ± 26.3337,61.1887 ± 8.6280,217.1460 ± 42.9748,186.0030 ± 40.9632,0.6740 ± 0.0438,0.1097 ± 0.0592,0.0959 ± 0.0557,-112529.3356 ± 18765.0198,-95903.2510 ± 1796.1607,-82951.3050 ± 9207.7261,-73036.4599 ± 5775.0766,970.2053 ± 148.3675,311.4448 ± 8.9114,364.0341 ± 22.9630,0.4500 ± 0.0000,0.0001 ± 0.0000,58985.9694 ± 962.5187,-56968.6092 ± 1055.3709
11000,704.8393 ± 31.9297,21.9106 ± 3.3835,226.3650 ± 31.4939,195.8700 ± 31.7849,0.6541 ± 0.0274,0.1106 ± 0.0865,0.1101 ± 0.0920,-114904.6003 ± 19021.8613,-95584.0866 ± 2775.5309,-83815.6433 ± 8517.8404,-75215.9482 ± 5636.4711,884.6464 ± 48.2627,300.3581 ± 7.8086,354.9996 ± 9.0681,0.4950 ± 0.0000,0.0001 ± 0.0000,,
12000,745.9438 ± 33.5307,64.9757 ± 3.6218,242.2140 ± 23.4262,213.1790 ± 19.4183,0.6473 ± 0.0123,0.1052 ± 0.0543,0.1063 ± 0.0844,-108225.3045 ± 17311.1660,-91230.9039 ± 10225.1250,-85702.3192 ± 6294.1123,-76261.9692 ± 5913.4827,759.1183 ± 126.8890,292.6763 ± 5.0331,329.9777 ± 21.7526,0.5400 ± 0.0000,0.0001 ± 0.0000,59089.2338 ± 866.4682,-56996.8724 ± 963.9409
13000,829.7483 ± 36.1652,22.6023 ± 1.5881,248.3180 ± 12.0366,222.9700 ± 5.4119,0.6376 ± 0.0205,0.1543 ± 0.0917,0.1266 ± 0.0938,-99730.8826 ± 3449.8908,-91259.9697 ± 10141.3962,-87578.4457 ± 3032.8253,-76856.4077 ± 5297.8980,646.7868 ± 53.2878,279.2513 ± 5.5777,317.0465 ± 0.8289,0.5850 ± 0.0000,0.0001 ± 0.0000,,
14000,869.2819 ± 36.3588,63.2365 ± 5.1139,242.9720 ± 24.8274,215.1920 ± 24.1742,0.6411 ± 0.0114,0.0951 ± 0.0527,0.0654 ± 0.0324,-97930.5266 ± 15490.9427,-90479.2756 ± 12615.2864,-81969.5694 ± 7184.2614,-73886.5517 ± 6261.1834,588.2280 ± 134.8771,284.5452 ± 8.3041,295.4901 ± 19.4568,0.6300 ± 0.0000,0.0001 ± 0.0000,58919.6932 ± 569.8029,-57203.3219 ± 274.5985
15000,959.5123 ± 38.6216,20.4721 ± 2.2510,249.9330 ± 21.4974,226.1900 ± 22.6932,0.6277 ± 0.0174,0.1153 ± 0.0444,0.0557 ± 0.0147,-96484.7483 ± 12095.6906,-91244.1857 ± 12547.6701,-84430.3517 ± 6734.2605,-76922.8727 ± 6967.6375,468.8142 ± 59.2908,286.7012 ± 12.1261,296.1783 ± 7.8235,0.6750 ± 0.0000,0.0001 ± 0.0000,,
16000,999.1909 ± 39.8349,62.3918 ± 6.0426,245.7350 ± 29.3565,218.1270 ± 35.0658,0.6243 ± 0.0144,0.1368 ± 0.0575,0.0616 ± 0.0277,-94409.8029 ± 15095.8182,-88298.1111 ± 14128.8036,-82310.2664 ± 9190.5864,-76029.5955 ± 6262.9803,452.0467 ± 82.2437,276.4286 ± 12.4841,289.9175 ± 31.6257,0.7200 ± 0.0000,0.0001 ± 0.0000,58999.2647 ± 719.2846,-57578.0251 ± 628.2370
17000,1080.9928 ± 40.4875,17.5213 ± 2.0366,213.9640 ± 34.9055,185.6770 ± 32.5377,0.6211 ± 0.0179,0.1322 ± 0.0621,0.0574 ± 0.0186,-103633.9640 ± 26759.8204,-87597.7988 ± 14903.4693,-72875.0186 ± 6387.8227,-69276.6045 ± 3835.9459,430.3461 ± 147.0997,263.4491 ± 3.0780,282.4966 ± 24.7156,0.7650 ± 0.0000,0.0001 ± 0.0000,,
18000,1118.0455 ± 41.2195,58.9298 ± 7.3472,228.0890 ± 41.8170,198.5330 ± 44.8969,0.6274 ± 0.0169,0.1040 ± 0.0523,0.0474 ± 0.0107,-90331.6070 ± 18768.0309,-86054.0309 ± 17047.0065,-77416.4943 ± 10278.1149,-73190.4585 ± 7138.4436,312.5807 ± 56.1463,249.7502 ± 12.8338,256.4143 ± 26.6232,0.8100 ± 0.0000,0.0001 ± 0.0000,58545.6988 ± 869.1227,-57622.8546 ± 361.9190
19000,1195.5850 ± 44.7848,17.7483 ± 2.6032,224.3900 ± 48.1488,194.7840 ± 49.0430,0.6243 ± 0.0137,0.1407 ± 0.0628,0.0504 ± 0.0119,-86306.5971 ± 18127.6145,-77927.3580 ± 12653.7111,-76592.7923 ± 9927.4418,-69383.8174 ± 4300.9393,380.7077 ± 16.5376,251.3471 ± 17.9673,252.9933 ± 16.6323,0.8550 ± 0.0000,0.0001 ± 0.0000,,
20000,1231.6245 ± 46.4881,56.0768 ± 7.4352,206.0500 ± 44.6328,182.0870 ± 45.3199,0.6351 ± 0.0068,0.1570 ± 0.0631,0.0686 ± 0.0190,-82292.1620 ± 17702.6758,-75249.3741 ± 12552.6051,-73404.1382 ± 9065.6498,-70362.9654 ± 8231.3316,333.1417 ± 119.7042,236.9370 ± 8.7142,242.7375 ± 15.1845,0.9000 ± 0.0000,0.0001 ± 0.0000,58146.9332 ± 1048.2843,-57526.5689 ± 788.5043
21000,1305.1158 ± 51.7468,16.3868 ± 1.8553,196.0830 ± 30.5776,169.3300 ± 38.4905,0.6124 ± 0.0402,0.1722 ± 0.0534,0.0681 ± 0.0282,-83661.0647 ± 22574.2585,-72741.4030 ± 10561.1332,-69875.0555 ± 6134.2615,-68083.8601 ± 4642.6288,346.3017 ± 36.9595,224.4841 ± 9.5463,240.0498 ± 12.8440,0.9000 ± 0.0000,0.0001 ± 0.0000,,
22000,1340.0515 ± 52.8004,53.1698 ± 4.8738,191.1670 ± 24.4455,162.1110 ± 29.5441,0.6392 ± 0.0170,0.1382 ± 0.0473,0.0642 ± 0.0237,-78521.1379 ± 17669.8881,-69730.9579 ± 7940.7776,-68543.6682 ± 4110.2994,-65628.4791 ± 2275.3776,363.7038 ± 73.9319,219.5530 ± 9.0633,224.6248 ± 12.3446,0.9000 ± 0.0000,0.0001 ± 0.0000,58012.7764 ± 646.6724,-56872.2881 ± 847.0405
23000,1410.7144 ± 56.4123,15.9218 ± 2.0328,184.2410 ± 32.5773,158.6180 ± 37.7889,0.6397 ± 0.0089,0.1886 ± 0.0539,0.0778 ± 0.0253,-74903.2112 ± 12538.5225,-69142.0375 ± 6471.9162,-68367.8934 ± 5773.6558,-64942.8173 ± 2370.8051,366.7383 ± 50.2699,215.3517 ± 6.2545,233.5097 ± 18.7888,0.9000 ± 0.0000,0.0001 ± 0.0000,,
24000,1444.6955 ± 57.9881,51.5884 ± 5.7002,183.9590 ± 33.0772,154.9470 ± 38.1883,0.6327 ± 0.0154,0.1642 ± 0.0540,0.0653 ± 0.0258,-84612.7738 ± 33791.8692,-74431.6590 ± 16406.1346,-67976.5795 ± 5681.4616,-66387.9482 ± 4512.9801,308.1780 ± 78.8538,203.6755 ± 15.3525,214.4592 ± 17.9733,0.9000 ± 0.0000,0.0001 ± 0.0000,57987.7719 ± 424.5985,-57218.4509 ± 333.6130
25000,1513.7687 ± 61.3026,14.6116 ± 0.6483,166.0220 ± 10.9455,137.7900 ± 14.1257,0.6272 ± 0.0070,0.1678 ± 0.0511,0.0587 ± 0.0136,-90160.9881 ± 35715.8315,-82462.9934 ± 27064.6447,-64763.7209 ± 1371.8808,-64096.9840 ± 1348.4635,335.0793 ± 62.5512,209.3956 ± 41.4953,214.1091 ± 42.2352,0.9000 ± 0.0000,0.0001 ± 0.0000,,
26000,1547.2035 ± 63.5764,50.1830 ± 4.8896,172.4710 ± 29.9988,145.2130 ± 32.4936,0.6251 ± 0.0230,0.1631 ± 0.0544,0.0584 ± 0.0172,-78742.9850 ± 27948.2053,-72076.8845 ± 14718.6894,-66385.1859 ± 4462.9062,-65761.0005 ± 4250.0980,286.1776 ± 39.9581,206.3252 ± 46.5280,214.8799 ± 53.8083,0.9000 ± 0.0000,0.0001 ± 0.0000,57692.7834 ± 747.6334,-57368.3898 ± 651.2551
27000,1615.0072 ± 67.8267,15.0242 ± 1.1283,171.6050 ± 16.4170,143.0260 ± 24.0816,0.6199 ± 0.0280,0.1469 ± 0.0458,0.0531 ± 0.0153,-66649.2673 ± 3079.4983,-64823.2279 ± 2059.6528,-65547.8887 ± 1980.0312,-64598.2687 ± 1803.5675,272.8356 ± 92.7901,203.3739 ± 52.8396,197.7056 ± 62.8270,0.9000 ± 0.0000,0.0001 ± 0.0000,,
28000,1647.4522 ± 69.8697,49.0594 ± 4.5010,161.9150 ± 26.9065,138.4440 ± 29.7297,0.6352 ± 0.0137,0.1686 ± 0.0499,0.0653 ± 0.0171,-64591.8379 ± 2996.8456,-63355.9154 ± 2658.3438,-65020.7580 ± 3349.2825,-63663.7622 ± 2982.8408,250.3614 ± 70.0284,189.3043 ± 24.6309,195.6068 ± 40.9637,0.9000 ± 0.0000,0.0001 ± 0.0000,57096.6934 ± 560.0194,-56341.6408 ± 612.1976
29000,1713.8861 ± 74.5189,14.5022 ± 1.2377,161.2710 ± 21.6129,135.4610 ± 27.9180,0.6283 ± 0.0126,0.1932 ± 0.0406,0.0588 ± 0.0089,-64212.3089 ± 2320.9105,-63317.9045 ± 2534.2896,-64614.5119 ± 2605.5209,-63533.5886 ± 2647.4893,306.0743 ± 35.9403,180.5874 ± 11.4497,196.6474 ± 19.4195,0.9000 ± 0.0000,0.0001 ± 0.0000,,
30000,1746.7501 ± 76.1628,47.8379 ± 4.0710,156.9890 ± 25.6725,131.0930 ± 27.1144,0.6409 ± 0.0091,0.1709 ± 0.0513,0.0650 ± 0.0165,-63730.5318 ± 2256.0064,-62741.1006 ± 2034.3407,-63763.6883 ± 2517.7686,-62835.9953 ± 2447.1940,229.5849 ± 73.6100,172.6319 ± 9.4361,176.1222 ± 12.9983,0.9000 ± 0.0000,0.0001 ± 0.0000,56745.3508 ± 572.5705,-56203.4181 ± 620.4799
31000,1812.2146 ± 79.9613,14.4413 ± 1.2663,157.2350 ± 24.2853,131.6170 ± 27.6244,0.6204 ± 0.0335,0.1823 ± 0.0482,0.0664 ± 0.0222,-63615.8154 ± 2358.5531,-62714.6022 ± 2333.4030,-63826.6301 ± 2729.3152,-62766.0807 ± 2729.9468,255.1126 ± 52.9128,174.5231 ± 17.4372,165.1867 ± 8.2291,0.9000 ± 0.0000,0.0001 ± 0.0000,,
32000,1843.8845 ± 81.2100,46.7227 ± 3.3722,149.5480 ± 19.0511,123.9980 ± 22.0165,0.6414 ± 0.0181,0.1879 ± 0.0620,0.0721 ± 0.0199,-62592.1410 ± 1571.7957,-61648.1025 ± 1347.3686,-62605.5862 ± 1834.4959,-61554.8033 ± 1568.0890,288.7985 ± 79.3631,169.7612 ± 19.2164,183.2981 ± 23.5510,0.9000 ± 0.0000,0.0001 ± 0.0000,56619.1132 ± 597.6066,-55813.5376 ± 557.5755
33000,1907.5227 ± 85.2564,13.9675 ± 1.0892,147.5060 ± 24.2973,123.4970 ± 23.9272,0.6430 ± 0.0215,0.2003 ± 0.0371,0.0755 ± 0.0139,-62377.0540 ± 2387.7939,-61876.9067 ± 1874.2040,-62451.4381 ± 2713.7311,-61787.9834 ± 2032.5460,291.0832 ± 68.8344,171.3326 ± 12.1079,188.7988 ± 15.1473,0.9000 ± 0.0000,0.0001 ± 0.0000,,
34000,1938.6706 ± 86.7326,46.1055 ± 3.1096,145.0950 ± 18.7370,120.7970 ± 20.9293,0.6382 ± 0.0078,0.1871 ± 0.0590,0.0715 ± 0.0161,-62009.1353 ± 1735.1367,-61639.8317 ± 1601.1749,-62120.1889 ± 2125.2319,-61635.6417 ± 1900.2063,236.1926 ± 57.7790,169.2062 ± 11.5374,179.0497 ± 12.1783,0.9000 ± 0.0000,0.0001 ± 0.0000,56549.9680 ± 961.5680,-56168.5223 ± 1032.9909
35000,2002.5129 ± 89.8271,13.5335 ± 0.7969,143.3430 ± 26.1861,115.3040 ± 18.9196,0.6453 ± 0.0133,0.1892 ± 0.0698,0.0736 ± 0.0221,-61889.5473 ± 1305.0732,-61337.0712 ± 1193.7174,-61859.2433 ± 1577.2956,-61316.4318 ± 1452.8511,227.0661 ± 53.6203,164.0039 ± 14.8357,165.2024 ± 15.9723,0.9000 ± 0.0000,0.0001 ± 0.0000,,
36000,2033.8052 ± 91.3258,45.1575 ± 2.6112,140.7430 ± 15.0753,113.7110 ± 16.9955,0.6360 ± 0.0321,0.1855 ± 0.0498,0.0712 ± 0.0180,-61756.2859 ± 1672.3670,-61392.9950 ± 1556.6403,-61771.9354 ± 1899.7661,-61334.8256 ± 1785.0092,249.7111 ± 112.3900,163.4385 ± 16.9653,177.4572 ± 24.9254,0.9000 ± 0.0000,0.0001 ± 0.0000,56578.4397 ± 1087.4272,-56306.9676 ± 1083.2684
37000,2096.2791 ± 94.4741,13.4073 ± 0.7996,134.2030 ± 18.4462,111.1610 ± 18.9911,0.6372 ± 0.0151,0.2121 ± 0.0305,0.0782 ± 0.0189,-61238.6915 ± 1742.7840,-61030.8417 ± 1723.8413,-61278.1773 ± 2061.8414,-60958.9780 ± 2049.7679,306.9935 ± 73.5320,157.4864 ± 10.3489,176.3032 ± 13.6847,0.9000 ± 0.0000,0.0001 ± 0.0000,,
38000,2127.0548 ± 95.6967,44.8902 ± 3.1159,136.8130 ± 18.0911,111.9550 ± 20.0318,0.6282 ± 0.0118,0.1859 ± 0.0566,0.0661 ± 0.0163,-61365.9535 ± 1888.0227,-61104.7236 ± 1813.8584,-61316.4034 ± 2203.5925,-61044.8384 ± 2146.6493,261.5482 ± 124.3122,158.0875 ± 14.5825,169.3383 ± 16.6430,0.9000 ± 0.0000,0.0001 ± 0.0000,56277.7007 ± 1254.7752,-56109.1851 ± 1218.6049
39000,2188.0736 ± 99.0993,13.3272 ± 0.9091,134.5790 ± 19.2120,109.4470 ± 20.5620,0.6398 ± 0.0126,0.1879 ± 0.0564,0.0729 ± 0.0157,-61292.6132 ± 2039.0455,-61070.0548 ± 1951.8746,-61243.0329 ± 2364.4390,-60976.9878 ± 2266.8155,239.2233 ± 98.7425,155.1990 ± 17.8312,159.4207 ± 23.5969,0.9000 ± 0.0000,0.0001 ± 0.0000,,
