iteration,training_time_seconds,history_eval_time_seconds,expected_shd,expected_edges,roc_auc,prc_auc,ave_prec,bic_mean,bic_max,bdeu_mean,bdeu_max,loss,avg_loss,smooth_loss,epsilon,learning_rate,neg_avg_predictive_log_likelihood,predictive_log_likelihood_best
5000,197.3410 ± 2.9134,7.8642 ± 0.7100,92.5340 ± 1.6327,91.3270 ± 2.7699,0.6227 ± 0.0607,0.1376 ± 0.0349,0.1277 ± 0.0186,-27672.7793 ± 355.3738,-23493.9595 ± 4729.3473,-18449.0548 ± 421.1887,-16845.1142 ± 955.4838,550.7195 ± 51.3869,182.8388 ± 6.1337,210.4207 ± 6.6849,0.2250 ± 0.0000,0.0001 ± 0.0000,,
6000,216.6901 ± 3.5007,24.4914 ± 0.8487,95.7580 ± 4.1290,94.1900 ± 4.6949,0.5977 ± 0.0263,0.1576 ± 0.0475,0.1252 ± 0.0382,-27577.6338 ± 816.5010,-24260.1949 ± 5128.1824,-18477.3137 ± 687.0689,-17222.1698 ± 1034.5012,550.7107 ± 58.2556,176.3353 ± 4.2840,211.0580 ± 2.9649,0.2700 ± 0.0000,0.0001 ± 0.0000,14017.4912 ± 438.4613,-13687.5379 ± 325.7459
7000,252.6920 ± 4.0129,8.0076 ± 0.6643,95.2720 ± 2.1550,95.3220 ± 3.5441,0.6334 ± 0.0159,0.1774 ± 0.0576,0.1434 ± 0.0261,-27495.8690 ± 942.8762,-26346.3643 ± 1060.5183,-18517.5341 ± 316.5993,-17940.1874 ± 227.1003,529.0328 ± 52.3403,169.7107 ± 5.9123,199.9539 ± 4.9493,0.3150 ± 0.0000,0.0001 ± 0.0000,,
8000,272.0829 ± 4.3629,24.6534 ± 0.9341,96.2080 ± 7.1822,96.9190 ± 6.0227,0.6435 ± 0.0411,0.2032 ± 0.0600,0.1462 ± 0.0360,-27486.8789 ± 2030.6354,-25571.3437 ± 3783.7828,-18332.3385 ± 302.4377,-17714.8977 ± 494.6803,518.8547 ± 83.2701,165.5770 ± 6.3007,197.6573 ± 9.0466,0.3600 ± 0.0000,0.0001 ± 0.0000,13886.2131 ± 218.5763,-13581.5643 ± 123.2526
9000,307.4899 ± 5.0505,7.2677 ± 0.2864,90.5140 ± 10.0241,92.5280 ± 11.2796,0.6441 ± 0.0393,0.2405 ± 0.0526,0.1824 ± 0.0587,-25018.2779 ± 4239.4917,-21047.0321 ± 4297.8300,-17818.1983 ± 674.5379,-16947.3847 ± 1048.0139,478.1907 ± 90.2136,157.2297 ± 8.0890,185.1573 ± 8.9999,0.4050 ± 0.0000,0.0001 ± 0.0000,,
10000,326.2648 ± 5.2885,23.0486 ± 1.8760,87.2610 ± 12.5476,88.4090 ± 13.7677,0.6316 ± 0.0515,0.2134 ± 0.0657,0.1298 ± 0.0458,-22317.3077 ± 3953.2235,-18314.8243 ± 2159.8755,-17318.2257 ± 1009.1562,-16255.0003 ± 735.6972,430.4522 ± 29.9553,153.1847 ± 8.6623,180.0143 ± 11.1491,0.4500 ± 0.0000,0.0001 ± 0.0000,13632.1597 ± 302.6676,-13245.2905 ± 208.0950
11000,360.3200 ± 6.8012,6.8616 ± 0.2666,90.4930 ± 8.2764,88.1840 ± 9.5783,0.5991 ± 0.0567,0.2146 ± 0.0757,0.1088 ± 0.0289,-20668.1464 ± 2785.2986,-17605.7831 ± 1415.9830,-17153.3971 ± 834.8131,-16165.2890 ± 563.5804,379.8672 ± 66.2456,148.7423 ± 7.9703,172.9828 ± 12.0294,0.4950 ± 0.0000,0.0001 ± 0.0000,,
12000,378.3323 ± 7.2715,22.2373 ± 1.9996,86.1420 ± 14.6729,83.6380 ± 14.0288,0.5953 ± 0.0745,0.1770 ± 0.0746,0.0957 ± 0.0299,-19690.1547 ± 4420.1196,-17526.9307 ± 3648.6507,-16905.9201 ± 1509.9078,-15968.3051 ± 1459.0428,332.1802 ± 78.3174,146.9588 ± 7.8850,160.9819 ± 8.7067,0.5400 ± 0.0000,0.0001 ± 0.0000,13612.2407 ± 613.2616,-13279.1245 ± 600.6193
13000,412.9400 ± 9.4345,6.2081 ± 0.5606,79.0190 ± 15.3043,76.2920 ± 14.6022,0.6071 ± 0.0605,0.2199 ± 0.0628,0.1117 ± 0.0332,-17711.5087 ± 2951.1944,-16542.1436 ± 1839.8263,-16195.2318 ± 1188.9402,-15677.8122 ± 1062.7336,292.8275 ± 54.0379,139.2771 ± 9.7082,151.9877 ± 8.2239,0.5850 ± 0.0000,0.0001 ± 0.0000,,
14000,433.4429 ± 9.4017,20.5983 ± 1.5983,74.5820 ± 13.5446,72.9230 ± 11.4518,0.6209 ± 0.1086,0.2144 ± 0.1033,0.1375 ± 0.0722,-16840.1897 ± 2136.6369,-15435.8921 ± 729.7314,-15842.7623 ± 1198.3472,-15102.5489 ± 585.5204,259.0054 ± 34.8728,133.7300 ± 10.7767,142.9219 ± 11.1391,0.6300 ± 0.0000,0.0001 ± 0.0000,13465.0531 ± 666.3763,-13163.2186 ± 513.9881
15000,466.9741 ± 13.1119,5.9992 ± 0.2159,74.7060 ± 9.9750,71.2600 ± 7.6157,0.6099 ± 0.0883,0.2115 ± 0.0900,0.1288 ± 0.0685,-16176.6101 ± 788.9734,-15393.6696 ± 761.5174,-15603.2771 ± 678.5327,-15106.1153 ± 661.4989,217.4760 ± 36.7357,129.3355 ± 9.0057,135.3461 ± 9.5959,0.6750 ± 0.0000,0.0001 ± 0.0000,,
16000,483.5816 ± 13.3539,19.8941 ± 0.8786,71.0640 ± 5.2024,67.1150 ± 6.5781,0.5963 ± 0.0567,0.1983 ± 0.0791,0.1063 ± 0.0384,-15737.1627 ± 400.2158,-15044.1626 ± 362.0075,-15386.6115 ± 227.7759,-14878.7586 ± 221.3548,215.3421 ± 23.5942,123.5033 ± 7.3903,132.8532 ± 9.9696,0.7200 ± 0.0000,0.0001 ± 0.0000,13466.3999 ± 265.8625,-13148.9080 ± 230.0829
17000,513.6955 ± 13.9861,5.8072 ± 0.2614,67.5870 ± 9.8450,65.9380 ± 5.9652,0.6236 ± 0.0945,0.2386 ± 0.1270,0.1279 ± 0.0739,-15437.2630 ± 631.1834,-14794.8661 ± 441.8155,-15157.4721 ± 526.5425,-14619.4988 ± 419.4278,189.0679 ± 42.6718,115.7364 ± 5.2337,121.6538 ± 9.6872,0.7650 ± 0.0000,0.0001 ± 0.0000,,
18000,529.7871 ± 14.3389,18.3737 ± 1.7160,56.0330 ± 15.0194,57.2570 ± 13.5301,0.6506 ± 0.0634,0.2977 ± 0.1125,0.1681 ± 0.0557,-14858.8747 ± 842.8735,-14540.2382 ± 736.4202,-14641.9908 ± 688.5585,-14403.3711 ± 632.2029,170.9586 ± 15.7807,108.8470 ± 4.5517,114.7793 ± 4.5134,0.8100 ± 0.0000,0.0001 ± 0.0000,13070.3447 ± 385.6979,-12921.1511 ± 324.9617
19000,558.0840 ± 14.8716,5.6074 ± 0.3477,61.8520 ± 10.7869,61.8270 ± 10.8922,0.6377 ± 0.0568,0.2733 ± 0.0954,0.1429 ± 0.0537,-15129.4769 ± 803.7488,-14713.8266 ± 838.7239,-14818.6814 ± 546.7542,-14461.4548 ± 601.3825,154.2520 ± 33.1268,102.0105 ± 2.9343,105.7101 ± 7.5665,0.8550 ± 0.0000,0.0001 ± 0.0000,,
20000,574.0233 ± 15.1251,18.5732 ± 0.9861,57.1030 ± 9.0160,58.4600 ± 7.6670,0.6585 ± 0.0591,0.3058 ± 0.0596,0.1578 ± 0.0456,-14708.9515 ± 570.7617,-14448.5221 ± 667.1030,-14531.9212 ± 457.0464,-14306.0417 ± 540.2023,166.6034 ± 34.6450,94.9233 ± 4.9166,103.4794 ± 5.6208,0.9000 ± 0.0000,0.0001 ± 0.0000,13081.7466 ± 181.3318,-12936.7305 ± 228.4860
21000,601.9005 ± 15.8189,5.3533 ± 0.2636,54.8740 ± 7.9576,55.4710 ± 7.3209,0.6399 ± 0.0499,0.2851 ± 0.0870,0.1403 ± 0.0400,-14526.0054 ± 482.3315,-14245.1062 ± 384.4177,-14383.5011 ± 452.4309,-14154.6641 ± 336.3476,141.4978 ± 20.3263,87.7196 ± 5.1700,94.3004 ± 6.2095,0.9000 ± 0.0000,0.0001 ± 0.0000,,
22000,617.1527 ± 16.0302,18.0716 ± 0.9188,54.5940 ± 8.0282,55.3500 ± 7.4639,0.6693 ± 0.0469,0.2964 ± 0.0832,0.1511 ± 0.0370,-14487.7982 ± 554.4859,-14185.8680 ± 598.8145,-14371.2345 ± 462.6086,-14082.3661 ± 511.0379,120.8614 ± 22.5730,80.9582 ± 9.9165,85.5165 ± 7.9449,0.9000 ± 0.0000,0.0001 ± 0.0000,13036.9430 ± 222.3400,-12831.5926 ± 249.5976
23000,644.4226 ± 16.6211,5.1563 ± 0.3700,48.3140 ± 9.5227,50.8710 ± 10.9372,0.6720 ± 0.0432,0.3361 ± 0.0592,0.1639 ± 0.0380,-14219.2638 ± 667.6415,-14118.6565 ± 591.4728,-14126.9627 ± 569.7046,-14050.7057 ± 517.5191,117.7294 ± 30.4173,72.6802 ± 9.7128,78.9077 ± 10.5126,0.9000 ± 0.0000,0.0001 ± 0.0000,,
24000,659.4148 ± 17.1000,17.5812 ± 1.4616,50.5790 ± 11.6507,52.1910 ± 11.2038,0.6676 ± 0.0231,0.3122 ± 0.0458,0.1517 ± 0.0242,-14304.2775 ± 767.3619,-14133.9013 ± 666.9570,-14236.8134 ± 637.4951,-14078.2844 ± 567.6534,108.3540 ± 39.8345,66.0461 ± 10.9007,67.3119 ± 14.3818,0.9000 ± 0.0000,0.0001 ± 0.0000,12941.3497 ± 262.3139,-12837.4502 ± 191.9895
25000,686.3873 ± 18.3150,5.2072 ± 0.3705,50.0990 ± 10.9925,50.2890 ± 10.3649,0.6582 ± 0.0599,0.3000 ± 0.0770,0.1481 ± 0.0439,-14250.4348 ± 585.7571,-14076.7411 ± 436.8583,-14222.3906 ± 520.6126,-14055.4292 ± 385.1467,95.4209 ± 44.5562,62.5483 ± 13.4560,63.7342 ± 11.8195,0.9000 ± 0.0000,0.0001 ± 0.0000,,
26000,701.2195 ± 18.7143,16.8994 ± 1.3284,45.3500 ± 10.5473,47.6510 ± 10.1101,0.6689 ± 0.0394,0.3320 ± 0.0436,0.1591 ± 0.0351,-13990.7447 ± 474.9278,-13887.4415 ± 462.9612,-13977.6604 ± 432.7967,-13867.3828 ± 412.4811,92.0582 ± 36.1651,56.7802 ± 11.4435,59.2389 ± 13.4142,0.9000 ± 0.0000,0.0001 ± 0.0000,12829.0032 ± 269.3589,-12765.9846 ± 252.9773
27000,727.3434 ± 19.9158,5.0406 ± 0.2963,46.4580 ± 8.6797,47.5960 ± 9.1243,0.6549 ± 0.0371,0.3287 ± 0.0446,0.1534 ± 0.0298,-13947.1867 ± 372.0969,-13875.6505 ± 400.4755,-13926.8279 ± 346.4461,-13843.4778 ± 383.2168,96.5549 ± 30.2137,54.3887 ± 10.7291,57.0343 ± 11.1882,0.9000 ± 0.0000,0.0001 ± 0.0000,,
28000,742.0567 ± 20.3634,16.8443 ± 1.3759,46.1840 ± 10.3740,47.0730 ± 9.4247,0.6602 ± 0.0588,0.3401 ± 0.0795,0.1704 ± 0.0640,-13987.3527 ± 534.9375,-13915.7104 ± 545.7180,-13966.2537 ± 526.6111,-13897.3715 ± 519.7188,88.2492 ± 32.3589,50.5644 ± 8.4084,55.2102 ± 10.8100,0.9000 ± 0.0000,0.0001 ± 0.0000,12922.5403 ± 344.8737,-12887.5498 ± 321.5464
29000,768.0458 ± 21.5898,4.9494 ± 0.2817,42.8240 ± 8.5067,45.3060 ± 8.4200,0.6848 ± 0.0391,0.3469 ± 0.0781,0.1827 ± 0.0505,-13821.6374 ± 394.1389,-13745.4982 ± 336.0146,-13806.3955 ± 367.9897,-13731.7248 ± 307.9042,88.4360 ± 18.4734,50.3947 ± 6.4538,52.3737 ± 1.8168,0.9000 ± 0.0000,0.0001 ± 0.0000,,
30000,783.0143 ± 21.8813,16.8539 ± 0.7290,44.9960 ± 6.4163,47.5150 ± 6.5169,0.6862 ± 0.0636,0.3354 ± 0.0940,0.1796 ± 0.0706,-13934.4741 ± 338.8101,-13821.2369 ± 346.5954,-13914.7943 ± 320.8427,-13810.1551 ± 327.5077,85.6857 ± 37.0479,45.6270 ± 6.0023,52.5816 ± 9.1335,0.9000 ± 0.0000,0.0001 ± 0.0000,12865.9938 ± 273.9093,-12775.9961 ± 211.9483
31000,808.8807 ± 22.4904,4.9712 ± 0.2037,40.6490 ± 8.8538,45.8650 ± 6.6288,0.7215 ± 0.0433,0.3859 ± 0.0670,0.2149 ± 0.0637,-13804.1643 ± 415.3206,-13740.4139 ± 431.3131,-13770.8907 ± 439.1662,-13713.7629 ± 452.6369,82.8678 ± 18.0551,47.4502 ± 6.2773,45.1832 ± 3.5322,0.9000 ± 0.0000,0.0001 ± 0.0000,,
32000,823.3642 ± 22.7386,16.4968 ± 0.8309,38.5040 ± 9.4417,44.1130 ± 7.1118,0.7239 ± 0.0391,0.4189 ± 0.0617,0.2466 ± 0.0693,-13738.2199 ± 384.0636,-13632.5396 ± 317.2784,-13718.0701 ± 387.0130,-13603.4076 ± 319.1619,83.3668 ± 17.5133,42.4896 ± 6.4699,43.9236 ± 6.6317,0.9000 ± 0.0000,0.0001 ± 0.0000,12671.8466 ± 247.3265,-12603.3053 ± 184.4430
33000,848.9282 ± 23.3877,4.8543 ± 0.2161,37.2380 ± 8.8991,42.5870 ± 6.6801,0.7202 ± 0.0423,0.4100 ± 0.0775,0.2250 ± 0.0676,-13648.5540 ± 272.6244,-13554.6938 ± 265.8551,-13634.7795 ± 291.4106,-13554.0719 ± 284.2431,87.7312 ± 15.7881,41.7195 ± 6.9915,43.6640 ± 6.6415,0.9000 ± 0.0000,0.0001 ± 0.0000,,
34000,863.2818 ± 23.5748,16.0932 ± 0.6377,35.6510 ± 8.2824,41.9070 ± 5.6825,0.7229 ± 0.0373,0.4260 ± 0.0566,0.2379 ± 0.0601,-13575.4996 ± 253.2817,-13532.8767 ± 242.4299,-13554.3537 ± 252.0702,-13516.3786 ± 239.7200,87.5111 ± 28.4750,40.9398 ± 6.7678,46.8531 ± 11.2568,0.9000 ± 0.0000,0.0001 ± 0.0000,12599.8895 ± 168.5381,-12582.8746 ± 154.0569
35000,888.7408 ± 23.9458,4.8936 ± 0.1827,37.4220 ± 6.6610,43.1620 ± 4.8151,0.7221 ± 0.0401,0.4060 ± 0.0562,0.2291 ± 0.0616,-13650.3819 ± 206.2487,-13563.1546 ± 187.8870,-13627.5861 ± 219.5538,-13542.1026 ± 205.9302,81.7542 ± 21.4350,39.1470 ± 5.9355,44.8379 ± 9.4895,0.9000 ± 0.0000,0.0001 ± 0.0000,,
36000,903.2691 ± 23.7642,16.4831 ± 0.9056,37.3210 ± 8.9425,44.2400 ± 6.4025,0.7307 ± 0.0440,0.4363 ± 0.0617,0.2545 ± 0.0692,-13768.6586 ± 509.4685,-13613.6502 ± 337.0306,-13603.5489 ± 279.5587,-13530.3193 ± 274.6640,70.3272 ± 22.2432,38.3930 ± 5.4564,41.6779 ± 8.5129,0.9000 ± 0.0000,0.0001 ± 0.0000,12562.0157 ± 169.4986,-12537.5357 ± 169.0705
37000,928.7394 ± 23.4637,4.8713 ± 0.1652,35.3150 ± 6.6017,42.2870 ± 4.7073,0.7394 ± 0.0310,0.4350 ± 0.0364,0.2337 ± 0.0384,-20591.4935 ± 15858.6893,-20511.3174 ± 15860.7048,-13556.4707 ± 215.8539,-13479.8572 ± 218.4097,72.5918 ± 16.6448,38.4775 ± 8.3244,40.7095 ± 8.9287,0.9000 ± 0.0000,0.0001 ± 0.0000,,
38000,943.1013 ± 23.2273,16.2797 ± 0.8787,35.1510 ± 8.0879,42.0760 ± 4.9830,0.7400 ± 0.0450,0.4468 ± 0.0719,0.2558 ± 0.0691,-23103.1724 ± 21299.4499,-16721.0998 ± 7207.4268,-13641.0382 ± 287.8954,-13535.6748 ± 248.4181,90.2266 ± 54.1808,44.0706 ± 16.6386,44.2478 ± 17.8192,0.9000 ± 0.0000,0.0001 ± 0.0000,12635.5847 ± 188.6400,-12587.9118 ± 184.1290
39000,968.4912 ± 23.3593,4.9078 ± 0.2131,35.2470 ± 6.9191,43.3690 ± 5.0254,0.7505 ± 0.0623,0.4522 ± 0.0678,0.2619 ± 0.0767,-13813.9561 ± 586.7943,-13629.0746 ± 357.5578,-13591.6907 ± 252.5812,-13500.3120 ± 223.9413,69.8172 ± 19.3562,36.9157 ± 8.3911,41.2716 ± 8.6218,0.9000 ± 0.0000,0.0001 ± 0.0000,,
