iteration,training_time_seconds,history_eval_time_seconds,expected_shd,expected_edges,roc_auc,prc_auc,ave_prec,bic_mean,bic_max,bdeu_mean,bdeu_max,loss,avg_loss,smooth_loss,epsilon,learning_rate,neg_avg_predictive_log_likelihood,predictive_log_likelihood_best
0,22.111107349395752,15.918071746826172,46.94,1.03,0.4958509974037924,0.03491125229337626,0.034287387529896345,-20624.269253832656,-19990.641104179187,-20631.440985972855,-19991.48054285218,665.6961059570312,665.6961059570312,665.6961059570312,0.0,0.0001,20422.931222881976,-19774.883479725755
1,34.51164126396179,5.054252862930298,47.14,1.26,0.5109270761444674,0.03258131012368301,0.03448833874404987,-20619.570950365145,-19925.448893644432,-20627.057366312885,-19927.458742805222,698.8123168945312,682.2542114257812,669.0076904296875,4.500150680541992e-05,0.0001,,
10,45.988178730010986,9.350450992584229,52.595,7.325,0.48732294850307273,0.03499367074117576,0.03491107359836775,-20712.891962518057,-19491.105327170524,-20524.242602784598,-18303.15815350204,745.0343627929688,731.3928833007812,713.1762084960938,0.0004500150680541992,0.0001,,
50,57.0958092212677,10.577944040298462,93.7,52.215,0.41126885536823427,0.02679433246298615,0.029375410175214493,-26698.462284612768,-20648.760620944595,-19914.585056646833,-16986.675737662503,705.3760986328125,713.1198120117188,699.743408203125,0.0022500157356262207,0.0001,,
100,65.66579294204712,7.760581970214844,83.51,41.49,0.4271665187814256,0.029734460925492617,0.034918402575950164,-27844.297442310926,-20657.70889895006,-19620.132315286864,-16378.975106553613,673.3485107421875,707.089111328125,687.1071166992188,0.004499971866607666,0.0001,,
500,86.13792896270752,14.447261333465576,147.215,112.615,0.46694764862466726,0.03106913416114241,0.032616926019530375,-33410.66600705463,-20665.9554338854,-18717.104149385425,-16364.073227403851,551.2965087890625,604.9915771484375,567.6771240234375,0.02249997854232788,0.0001,,
1000,115.39643812179565,16.146349668502808,163.9,132.05,0.5175819119918499,0.03268759958265206,0.03423018353113491,-39413.61170332902,-20666.134391744017,-17426.869231378707,-15273.98256885141,700.2325439453125,460.24261474609375,448.7359313964844,0.04500001668930054,0.0001,,
2000,148.89698839187622,31.71707534790039,118.17,82.23,0.536231884057971,0.0744924560902831,0.048868906220619575,-30747.929983934275,-20657.70889895006,-19065.010804705376,-16182.854242971242,645.6844482421875,270.9779357910156,289.96954345703125,0.09000003337860107,0.0001,17202.898169943004,-13661.040613114694
3000,196.60595989227295,13.481239318847656,153.605,122.245,0.4968286831640868,0.05174540363830074,0.04407724562846795,-33964.98746445517,-20658.393631116032,-18342.6685564965,-16472.49004662992,610.0652465820312,203.91783142089844,235.08377075195312,0.13499999046325684,0.0001,,
4000,227.71299195289612,46.557981729507446,194.135,165.67,0.49656577606888164,0.034747772079483506,0.037118668916100786,-36742.928351336996,-20658.459402965855,-17659.517229452398,-16612.542560267146,561.3075561523438,177.80465698242188,203.0910186767578,0.18000000715255737,0.0001,14571.733227566914,-13571.657681082872
5000,290.86977982521057,17.58673405647278,206.485,178.815,0.4725919353248546,0.03188384116692912,0.034095868734786317,-37760.8227327384,-17653.46092318681,-17254.367341699948,-16253.537407292193,648.3865966796875,156.7112579345703,202.14532470703125,0.2250000238418579,0.0001,,
6000,324.3507990837097,49.98621726036072,210.37,182.63,0.46421998751191296,0.029840703776276456,0.031963170204536234,-37794.51228693191,-16704.738587639018,-17425.698102854065,-16228.435162452955,581.517822265625,141.66970825195312,175.43479919433594,0.2699999213218689,0.0001,14135.505773158953,-13209.782493386534
7000,389.0977027416229,18.340177536010742,216.085,187.58,0.4359739064708009,0.027897596681069715,0.03086845716154109,-38959.26618253344,-36849.94109677729,-16863.57706338748,-16210.15027025865,592.4925537109375,131.00331115722656,168.7222137451172,0.3149999976158142,0.0001,,
8000,421.84361243247986,50.53862500190735,218.945,191.005,0.4622481842978737,0.029288217217737732,0.031195143490331145,-39066.05260684004,-37341.78810382953,-16682.14453456258,-15741.985959606238,533.9149780273438,124.43766021728516,157.5706787109375,0.35999995470046997,0.0001,13414.40703932032,-12750.783355024594
9000,485.9723062515259,16.72647261619568,208.905,180.415,0.47550856091228766,0.03182698659442715,0.03380549364470578,-38998.85349957669,-36927.96223425983,-16706.542607237596,-15721.913952619025,513.2365112304688,124.57614135742188,156.5124053955078,0.4049999713897705,0.0001,,
10000,518.6013479232788,49.73873996734619,219.125,191.505,0.4620838673633705,0.02929363164842596,0.031966999368029186,-39000.93678010824,-37876.450348803024,-16401.355870083185,-15824.094553150706,427.38470458984375,121.79924774169922,152.24234008789062,0.44999998807907104,0.0001,13393.16808516633,-12750.315180420115
11000,582.236953496933,16.179924726486206,220.245,193.025,0.4446827039994742,0.02828434246257036,0.031936925149438536,-40635.84675109528,-33999.45578249551,-15794.926649424677,-15308.517479364984,494.5089416503906,128.4696502685547,158.837646484375,0.4950000047683716,0.0001,,
12000,612.4829859733582,48.22636413574219,215.93,191.815,0.49323014229846535,0.03275204394354489,0.0346467579304078,-40502.114388077636,-39319.75419855639,-16404.41490762152,-15810.929117921343,415.2109069824219,137.91661071777344,164.31558227539062,0.5399999618530273,0.0001,12995.143832816515,-12411.2809067153
13000,676.2092192173004,16.682715892791748,222.695,196.64,0.476782017154688,0.031769258652405895,0.03429130935676463,-39856.12672831796,-18564.499836061033,-16374.573844333843,-15047.568176478311,335.0141296386719,140.4300079345703,161.51499938964844,0.5849999189376831,0.0001,,
14000,707.0004105567932,49.41578221321106,224.12,197.69,0.4660356896381741,0.04052224912923291,0.03256339868412338,-39535.58199650025,-38573.38462419782,-16401.441003256674,-15859.215894018304,393.19854736328125,142.955322265625,157.97312927246094,0.6299999952316284,0.0001,13280.733265150502,-12870.185174181486
15000,772.0030064582825,16.878559112548828,216.83,188.105,0.44539748266456347,0.0387257296198838,0.03140121849708667,-36119.03848052303,-18900.237979043253,-16352.943745254213,-15084.49998508564,285.12420654296875,140.86856079101562,160.32583618164062,0.6749999523162842,0.0001,,
16000,798.7619433403015,39.59183406829834,165.025,131.515,0.4862713201222517,0.0419856316728828,0.03257347694009921,-24116.702893336733,-16754.70834375675,-16052.119576765463,-15149.949625370491,344.3548583984375,134.6000213623047,153.49932861328125,0.7199999094009399,0.0001,14049.391686605628,-13600.77851379325
17000,842.3491778373718,3.1970407962799072,47.0,1.0,0.4996220710506425,0.016800584368151936,0.03360116873630387,-20659.671980459156,-20659.671980459156,-20670.265900764378,-20670.265900764374,320.1586608886719,128.74195861816406,145.8274688720703,0.7649999260902405,0.0001,,
18000,866.5516803264618,33.098151445388794,129.45,91.705,0.4950951395050773,0.031929109143699,0.0328825605886223,-15658.715833838596,-15235.747177822379,-14418.637377382283,-14126.447607884149,278.63397216796875,124.20069122314453,140.73829650878906,0.809999942779541,0.0001,13147.700369653567,-12853.465765580999
19000,914.9383678436279,12.524580955505371,159.705,123.44,0.4793864405665649,0.029839729594956968,0.031166445544177943,-18199.81931634222,-14971.972393377346,-14718.72761267614,-13929.589793139621,207.68124389648438,122.23133850097656,131.4846954345703,0.8549999594688416,0.0001,,
20000,938.6321258544922,32.218854904174805,125.67,89.25,0.4857865851654671,0.041079956711278794,0.03350534289229447,-15016.839635718441,-14627.874573142353,-13832.683037832257,-13413.145211174593,238.54856872558594,114.05904388427734,116.95004272460938,0.8999999761581421,0.0001,12727.475461108088,-12349.422587362104
21000,983.5857095718384,9.841269493103027,125.025,88.12,0.45412271188668707,0.045592405688732546,0.03448549232920561,-14460.11976627074,-14191.454403161133,-13272.9494120203,-13051.087581043994,216.9394989013672,114.47166442871094,121.18344116210938,0.8999999761581421,0.0001,,
22000,1007.7258946895599,34.09443116188049,132.765,98.195,0.46124585099740373,0.05048868393844208,0.036685661422318466,-14950.102802692714,-14293.136502886175,-13406.079463315813,-13129.52586508481,207.091552734375,111.99727630615234,118.79396057128906,0.8999999761581421,0.0001,12211.985051899863,-12048.576354500443
23000,1056.3117370605469,10.963820219039917,147.065,112.525,0.4799533339906011,0.05245030762719924,0.0341804008157803,-16054.767297357264,-14166.227536000144,-13544.001861395023,-13007.205325622524,246.88571166992188,105.91959381103516,113.82688903808594,0.8999999761581421,0.0001,,
24000,1080.1242136955261,35.705260276794434,143.22,113.84,0.5384172992868644,0.08603543161911185,0.041408963591574005,-15693.966802740888,-14790.552953762672,-13589.326645577368,-13363.604545778415,351.9078063964844,99.42363739013672,123.08816528320312,0.8999999761581421,0.0001,12102.217140281624,-12073.125291910132
25000,1129.4810757637024,9.699023008346558,121.06,86.43,0.5118554668244109,0.058288475773040374,0.03691197345240729,-14119.190824405858,-13968.995872005538,-13102.820186298013,-13034.250368429495,308.09112548828125,94.92594146728516,113.47764587402344,0.8999999761581421,0.0001,,
26000,1152.7402148246765,32.487871408462524,122.975,89.82,0.4975352459824509,0.05473353077287056,0.035392987471667074,-13994.095214105626,-13740.171595210799,-12946.200217763684,-12777.122985809665,239.27505493164062,86.90618133544922,101.43388366699219,0.8999999761581421,0.0001,11957.28455104229,-11823.106218692617
27000,1197.9909055233002,9.83868932723999,126.315,90.995,0.49107759045647237,0.04310849629139691,0.035189140765647796,-13960.756655836758,-13616.095150141975,-12804.64108374984,-12594.779467042961,192.70285034179688,84.58998107910156,87.30540466308594,0.8999999761581421,0.0001,,
28000,1221.6172969341278,33.04783749580383,127.755,93.405,0.5270137040323376,0.04931991097268715,0.037071134410524696,-14366.122475157443,-13956.60465932571,-12879.539024241343,-12727.29937186072,171.93106079101562,82.62493896484375,97.4072265625,0.8999999761581421,0.0001,11860.942263463898,-11758.327169644794
29000,1267.7933270931244,10.466949462890625,137.05,105.79,0.494824016563147,0.05435632460505528,0.03524284296747083,-14646.72562174303,-14165.492186715679,-12991.110089319456,-12737.033753259198,149.70013427734375,75.731201171875,92.95590209960938,0.8999999761581421,0.0001,,
