iteration,training_time_seconds_mean,training_time_seconds_std,history_eval_time_seconds_mean,history_eval_time_seconds_std,expected_shd_mean,expected_shd_std,expected_edges_mean,expected_edges_std,roc_auc_mean,roc_auc_std,prc_auc_mean,prc_auc_std,ave_prec_mean,ave_prec_std,bic_mean_mean,bic_mean_std,bic_max_mean,bic_max_std,bdeu_mean_mean,bdeu_mean_std,bdeu_max_mean,bdeu_max_std,loss_mean,loss_std,avg_loss_mean,avg_loss_std,smooth_loss_mean,smooth_loss_std,epsilon_mean,epsilon_std,learning_rate_mean,learning_rate_std,neg_avg_predictive_log_likelihood_mean,neg_avg_predictive_log_likelihood_std,predictive_log_likelihood_best_mean,predictive_log_likelihood_best_std
5000,108.97331790924072,1.081921619130069,2.053438997268677,0.027187103896418194,18.818,0.8270625732071308,22.142,0.8606436544819241,0.628125,0.09948197697886005,0.22727983059811066,0.10862387510906368,0.24630441064903766,0.09435282066829055,-2510.719829959084,23.34403545331349,-2424.8290257302033,21.417582044348507,-2332.157833684815,24.959218712258124,-2312.780135883046,19.76218809867586,217.2393035888672,14.018563851452665,35.45342102050781,0.8469301878067542,51.48954391479492,1.4881377999526426,0.44999998807907093,6.206335383118183e-17,0.0001,0.0,,,,
6000,119.0229905128479,1.120770024745149,7.101973342895508,0.31136576831116947,19.073,1.3965922812331444,23.165,2.4064522642263233,0.7024553571428571,0.080661162244953,0.2886003038101204,0.19482920165147158,0.324599924558289,0.1838782850949099,-2598.776265779551,180.07048037699423,-2429.5010199225044,65.37342137056034,-2347.3659104622866,26.030410707655857,-2313.4875250038704,26.59542527138346,133.86693420410157,11.405274594646622,29.10247383117676,1.5631830621066725,38.052947235107425,2.704354026942805,0.5399999618530273,0.0,0.0001,0.0,2241.5101994230704,27.661323551544285,-2233.4070549280864,24.874076798275592
7000,133.6826250553131,1.1819214993489,2.0963828563690186,0.07221578901210228,19.223000000000003,2.1771960178174123,23.575,2.3244811248964785,0.6714285714285715,0.02898134722413748,0.21768544411668894,0.04768679736996781,0.21130049229150688,0.03698225558649149,-2622.8561056734407,131.03540283927862,-2518.7386927657794,161.06054278581993,-2347.6561772344685,23.41908223243994,-2331.4026391650923,28.134686010329926,85.82335510253907,7.662974751344727,22.001856994628906,0.9929465045217015,28.110467529296876,2.1388693768063716,0.6299999952316284,0.0,0.0001,0.0,,,,
8000,143.7175594329834,1.2838631446585917,7.272831296920776,0.26943643546180107,21.324,1.4197464562378732,24.38,1.8075017289065032,0.6183035714285714,0.07881155600552976,0.2854618004473929,0.06251109347325932,0.18682184390564496,0.03632800104030182,-2693.6706418881677,166.86778109064866,-2603.0371662840744,182.62082673596228,-2360.18798298692,21.499485845174437,-2345.6242830320684,28.422690464899066,46.82384338378906,5.597043846673292,19.44018096923828,0.19303629162369237,22.11887321472168,1.0141835683516986,0.7199999094009399,0.0,0.0001,0.0,2245.9001611796893,28.110615441099963,-2240.9782150467395,26.97197667677466
9000,158.6033898830414,1.478067224461151,2.110377788543701,0.055522123627668826,20.691,0.9075888386268315,23.844,1.9910593913793728,0.6508928571428572,0.10126587866010732,0.3016157279269955,0.06790382129284775,0.2029099543743506,0.055515405831231386,-2611.8243824270853,133.40432512697703,-2529.120553119741,96.0400271843321,-2356.4758761778903,20.957772953263134,-2341.5210240173487,28.104263901758774,41.61656951904297,2.78528496505216,19.49497413635254,0.5142485789988087,22.280738067626952,1.7990639368219845,0.809999942779541,0.0,0.0001,0.0,,,,
10000,168.6543505191803,1.4938057038675556,7.090726566314697,0.1959305757862812,19.997,1.6940985803665627,23.248,1.6342299409813796,0.6319196428571429,0.09952266196169259,0.3581899507850502,0.11332098888861483,0.20236215972709776,0.04440352536343613,-2569.724566352339,92.1677924036318,-2540.2321395010017,105.55532428702753,-2350.50535064591,20.148272050233306,-2342.0120457756134,14.174720216597978,38.642356872558594,3.689724598923988,19.13275146484375,0.8291087294054033,20.476199340820312,0.770374007996354,0.8999999761581421,0.0,0.0001,0.0,2243.0208194312204,27.825591340331947,-2240.2702808357544,24.072213424279283
11000,183.33174357414245,1.7454000912753573,2.075069713592529,0.0754673566642446,20.117,3.2397870300376232,23.274,2.6795204794888208,0.6180803571428573,0.12510807270080826,0.3302041634454066,0.17258297270930983,0.18957495831875526,0.0795002883038416,-2602.5420165333685,131.3548736018847,-2515.91631743659,80.3991752241641,-2353.947253124403,24.39616985591713,-2341.2043195671667,22.12071167533402,37.43077697753906,4.1200074289186395,18.159645080566406,1.3966183139119268,20.280816268920898,2.200757376531338,0.8999999761581421,0.0,0.0001,0.0,,,,
12000,193.00320715904235,1.7069555555542213,6.5886616706848145,0.4249549420214198,16.214,2.1024372761155083,19.481,2.6597847657282347,0.6953125,0.08417280194180711,0.36777803860359526,0.1339599171015326,0.24185519584326567,0.07117630418244439,-2444.942603335266,47.93652920000401,-2410.6956038209437,44.65036582728157,-2327.189090915548,25.63844937353845,-2318.5248708300473,24.20382986032903,35.50403060913086,5.136306907649481,17.328688430786134,1.1685315807843537,19.533129119873045,2.9155491022095594,0.8999999761581421,0.0,0.0001,0.0,2241.013744707888,24.02860974330886,-2236.3075882562553,25.031639512877113
13000,207.23101286888124,2.048834616211722,1.9741862773895265,0.09443154372151696,17.835,2.6477041942029698,20.117,2.3713777640856804,0.6421875,0.09553858265053158,0.3554965827703032,0.10152800212176155,0.2049235547305707,0.06271378544130544,-2458.5419656012396,60.783370723625225,-2412.562189139804,37.27755370281019,-2332.890450287431,20.226598609192912,-2320.0701418650233,22.321471355529567,35.322723388671875,6.892256883480418,15.85324821472168,1.883902373134508,17.82061138153076,2.4332894342921887,0.8999999761581421,0.0,0.0001,0.0,,,,
14000,217.1268229484558,2.181085780955034,6.686378383636475,0.13891148700535397,17.481,1.1941859151740153,20.003,0.977052966834449,0.6558035714285715,0.08323004932888278,0.32093317867013427,0.10561229469859768,0.21516271392037814,0.05566338674788886,-2463.079791349409,72.81976912947783,-2394.220107987891,14.479041248065982,-2329.814200548658,24.828013939210155,-2313.3618218596084,24.229859770658507,37.2686580657959,5.377554800237512,15.143376922607422,1.4864572037356154,16.894795989990236,2.403590326524047,0.8999999761581421,0.0,0.0001,0.0,2243.3051908994976,25.420719981730027,-2236.7974920394436,25.246712104549108
15000,231.62593507766724,2.366433073185685,1.9637317180633544,0.11203507466268571,16.494999999999997,2.5353229577314216,18.889000000000003,1.3731824350755428,0.6636160714285715,0.11207935815978877,0.3096998361226134,0.17131636378841233,0.22126543576847832,0.09695780809382835,-2426.640239792652,34.68510297015307,-2391.9964193472497,8.947939379959761,-2327.874206518205,21.30589564330813,-2314.784459822412,18.66136354251016,37.93309555053711,5.315677274770477,13.992077827453613,1.3981089325790548,16.231882286071777,3.3798143198560178,0.8999999761581421,0.0,0.0001,0.0,,,,
16000,241.46643319129944,2.4582384618048203,6.464456796646118,0.40391304883844964,15.301000000000002,2.2421513106835587,17.81,1.7789709103861142,0.6841517857142858,0.13572089387107372,0.3425815136043976,0.18866482989469732,0.25397599662182857,0.13096514719484928,-2408.702960175743,40.74333898912105,-2373.712494353489,28.080339890568876,-2323.3603388233514,29.040216327660602,-2306.5417362331923,25.791852550647963,39.12513122558594,5.923202034445862,13.065433692932128,1.019987571233592,14.919373321533204,2.3552629911370886,0.8999999761581421,0.0,0.0001,0.0,2245.335518284069,26.774530390510197,-2234.268827976414,24.07005020972243
17000,255.55510439872742,2.7917079808648695,1.900906229019165,0.0924768483087151,15.760000000000002,2.0732914652793033,17.939,2.025143204812933,0.6921875,0.1315293848296293,0.31581249304907516,0.19730403053214005,0.2493654348395727,0.12106506284302754,-2413.7806727689795,29.918967403667082,-2369.0681491567584,35.28794158480571,-2328.1398761370274,33.905493945608505,-2302.8657051564464,28.643406137388443,39.40775489807129,6.457926465283188,13.010432624816895,0.9389778065090532,14.279756164550781,2.023114433323532,0.8999999761581421,0.0,0.0001,0.0,,,,
18000,265.3660988330841,2.886933989426524,6.621997356414795,0.4495729781634026,17.07,3.0731986593775553,19.135,2.5778721845739363,0.6799107142857141,0.13836900356064144,0.2695120894192629,0.08066307134993077,0.22993338530874227,0.07542251421065423,-2428.135167024596,64.6699952180209,-2360.752537389867,45.76640502295973,-2319.356642922566,31.954437970221022,-2305.4191618374475,28.84238959665347,38.23756484985351,5.5261667094598925,11.482475852966308,1.5702734366819506,12.897610855102538,2.015859730632805,0.8999999761581421,0.0,0.0001,0.0,2239.111443544404,25.286552727291383,-2233.353121380826,24.895454774291952
19000,279.57601022720337,2.813684006183574,1.8913593292236328,0.14091772862951163,15.699000000000002,1.1249022179727444,16.871999999999996,2.12078582134076,0.6645089285714285,0.13620324643094628,0.3030945224802016,0.14499165881807058,0.26203675291402145,0.10817708047633008,-2437.0206678405093,108.79223367359953,-2351.6767662988364,18.12753958506806,-2354.8599409838234,84.91451098570327,-2300.8143427392597,21.994782041401592,39.51113700866699,7.91955845009544,10.852993202209472,1.6870793975303338,13.502462387084961,1.9637964147498936,0.8999999761581421,0.0,0.0001,0.0,,,,
