iteration,training_time_seconds_mean,training_time_seconds_std,history_eval_time_seconds_mean,history_eval_time_seconds_std,expected_shd_mean,expected_shd_std,expected_edges_mean,expected_edges_std,roc_auc_mean,roc_auc_std,prc_auc_mean,prc_auc_std,ave_prec_mean,ave_prec_std,bic_mean_mean,bic_mean_std,bic_max_mean,bic_max_std,bdeu_mean_mean,bdeu_mean_std,bdeu_max_mean,bdeu_max_std,loss_mean,loss_std,avg_loss_mean,avg_loss_std,smooth_loss_mean,smooth_loss_std,epsilon_mean,epsilon_std,learning_rate_mean,learning_rate_std,neg_avg_predictive_log_likelihood_mean,neg_avg_predictive_log_likelihood_std,predictive_log_likelihood_best_mean,predictive_log_likelihood_best_std
5000,106.77045907974244,0.9712780496678357,2.0003756046295167,0.03204763239258824,17.418,1.1768527945329446,21.165000000000003,1.4403168054285835,0.6448660714285714,0.1034713186129867,0.25056234952208056,0.1129436061460777,0.24622207206170083,0.1020387367872211,-2479.3050557085803,48.611675538171504,-2405.9078787371736,50.1899302592648,-2330.991046600839,21.52296946629574,-2314.543712624682,25.399196783851885,195.9088928222656,10.6362010336268,35.858856964111325,1.2484270577411445,48.38017044067383,1.1893417852664112,0.44999998807907093,6.206335383118183e-17,0.0001,0.0,,,,
6000,116.15139765739441,0.9677255513095725,6.717344903945923,0.2630000466829335,16.762999999999998,2.353945092817587,20.348999999999997,2.0047237964368065,0.6732142857142857,0.07981432484769171,0.24806827145009286,0.12561391391835644,0.22760205471674966,0.05310876943090199,-2460.9880442499034,78.21631302569908,-2384.0338638638787,25.786744107873947,-2330.517071379977,34.25353401281616,-2309.304750818373,20.220138533689695,130.18453826904297,11.524030023082407,29.314363098144533,0.9588986145050039,37.722205352783206,1.666524919283595,0.5399999618530273,0.0,0.0001,0.0,2241.644880092608,27.677428110113816,-2233.360670102361,23.688031936783506
7000,130.30718212127687,1.1160685693645476,2.156692314147949,0.06364954617904427,21.456,1.4156244205296835,25.354,1.7516898983552995,0.6575892857142858,0.07794302786723288,0.2620198755761328,0.07694865136956087,0.22339718356252644,0.06605623500508526,-2778.947764128757,175.5962314307486,-2565.027706815138,120.11108981960946,-2366.942473396774,11.927027753493524,-2346.0032599039687,13.099032063305904,71.58656768798828,4.226342072862315,21.298638153076173,1.055834717442051,25.69992790222168,1.598259555142245,0.6299999952316284,0.0,0.0001,0.0,,,,
8000,139.80470747947692,1.1132811482571834,7.319876575469971,0.24035995472351873,22.173000000000002,2.1898761380498217,25.075,1.7268540760585418,0.5776785714285715,0.045174016480574807,0.23753976657189674,0.06797859648616138,0.16525365120698499,0.028504940483529626,-2703.6641063467446,147.15904998498897,-2591.4120358844275,80.39633901415621,-2373.8063448912203,24.434674068474806,-2353.8398031841775,16.495691170407405,45.037201690673825,2.2204253533601337,19.72333984375,1.3475723831751123,21.54533920288086,0.9339712300089024,0.7199999094009399,0.0,0.0001,0.0,2252.046902795704,25.535381679034646,-2242.484808761439,21.105842268705427
9000,154.32712378501893,1.2029317103699457,2.102173948287964,0.06588084128684313,21.061,2.941552311280558,24.118000000000002,1.709366110580176,0.6,0.11632762762276996,0.333897579430923,0.08590989059492297,0.19443910788699786,0.05702404091402756,-2657.995057175586,131.04421721599996,-2582.74077573752,173.7139339338443,-2381.9741836171293,31.943243825346322,-2368.423140770952,37.7820301419673,39.25213394165039,4.743226128632953,18.805862426757812,1.1968399553802818,21.851242065429688,1.446393732065799,0.809999942779541,0.0,0.0001,0.0,,,,
10000,163.95945329666137,1.235905290652308,7.205488538742065,0.26980336157567436,21.284000000000002,2.3587719262361926,24.284,1.6438346936355857,0.6015625,0.06899361839897344,0.3354256240905652,0.13328866539832573,0.18287025004830915,0.03963932761390788,-2673.6627616812907,119.0257530587712,-2527.833855137428,105.53153102605144,-2390.3696109974976,46.163974704447384,-2352.361973394785,34.91941518200847,36.7702392578125,5.4093237497340265,18.767081832885744,1.414046553506785,21.622509765625,2.534979886067868,0.8999999761581421,0.0,0.0001,0.0,2268.4872190176543,39.548127855237304,-2245.628725250365,29.564921381956328
11000,178.28428535461427,1.3277122660911007,2.000046443939209,0.04533128224028216,18.308,1.9356316798399424,21.184,1.3253414654344737,0.6435267857142858,0.06642547365808947,0.39642498909602486,0.08634034567632008,0.2506429158011638,0.06191322925227771,-2505.772177999952,55.61705880758635,-2444.035718768103,62.41197482348589,-2345.0011211658166,29.640895114939482,-2328.4602505691137,33.77586885345891,36.67749938964844,3.9140358914441693,17.899747848510742,0.915206388590173,18.431319808959962,0.6936974905577442,0.8999999761581421,0.0,0.0001,0.0,,,,
12000,187.5373194217682,1.3486431873898392,6.504142904281617,0.10131078338819588,15.672999999999998,1.5570749821379826,18.934000000000005,0.8620716327544952,0.6633928571428572,0.06286563964487424,0.39317467751708834,0.08749853041057878,0.25216429495212384,0.07127580563870192,-2427.913482839171,23.451276424809148,-2409.549134617398,26.449785558020583,-2331.4704837696745,25.24198824403505,-2325.00601036132,28.033659619493108,34.227294921875,2.329705071967038,16.602093124389647,1.190784356995653,17.679122161865234,1.5705312715983077,0.8999999761581421,0.0,0.0001,0.0,2241.9225363700616,20.079584359514026,-2235.427458703244,22.959971380117555
13000,201.43191356658934,1.4167252059893978,1.967757272720337,0.10565655487704846,17.155,2.735541536880769,20.139999999999997,3.182885876056507,0.6607142857142858,0.06528779375986452,0.424057403933827,0.07282128861280915,0.26130823209049014,0.06927470867192959,-2488.3109691815457,159.26006446405614,-2392.128070607391,17.838453067640167,-2336.155419671168,29.720090711634054,-2316.8439992955527,20.178575232003908,33.06759910583496,5.900416228513476,15.569169425964356,1.5185146486135586,16.903305435180663,1.338312267549791,0.8999999761581421,0.0,0.0001,0.0,,,,
14000,210.67884993553162,1.3694282468292376,6.484795808792114,0.09820579210918037,16.613,1.395029569579082,18.746000000000002,0.5305233265371095,0.6558035714285715,0.08069975942885452,0.3733922267401459,0.15045594525104805,0.2629758293177411,0.14087983915275287,-2422.7899916617644,37.62531309895646,-2376.961071101575,28.409432591401774,-2326.32503236756,27.815323395860162,-2312.6421211899874,26.70083666764174,34.69107246398926,5.4336167934151955,14.740328598022462,0.9875018590449139,17.562817001342772,1.0844846140257771,0.8999999761581421,0.0,0.0001,0.0,2241.1723438864233,22.622632200319053,-2234.642658017826,21.904468529724625
15000,224.47167744636536,1.3896166161928725,1.8714427471160888,0.029106129479066406,16.003999999999998,0.8348308211847475,18.031,0.706535561737694,0.6582589285714284,0.059912352609598284,0.38973151392414707,0.1052163929472735,0.27738980096090166,0.08136804706172487,-2404.1905884687244,25.69509145076559,-2374.2979257507673,28.60676574867201,-2327.090547553901,27.327242633048133,-2312.2681057167347,30.93970926979106,33.72045364379883,5.372305871701157,13.484174346923828,1.0815365807485164,15.818371772766113,1.771268970788892,0.8999999761581421,0.0,0.0001,0.0,,,,
16000,233.75454478263856,1.4144876237396347,6.873988485336303,0.24492367712025562,17.082,1.4114912327039084,19.561,0.8313122157168138,0.6616071428571428,0.07559437760219853,0.3641526308738329,0.0661577820048106,0.23421274992735971,0.03420505820288587,-2440.0980469148626,36.306392054858975,-2373.074563680702,16.64318087161501,-2332.1274604978885,24.845884294908327,-2314.348716928608,23.307291737083787,36.528845977783206,4.058541025115157,13.409958457946777,1.1391682445274303,14.96348876953125,2.151344341758026,0.8999999761581421,0.0,0.0001,0.0,2242.8374429921705,26.528479852311694,-2235.6827825438563,21.608370642898397
17000,247.7692475795746,1.2183568764136543,1.8990102767944337,0.044081828509676,16.166,2.153861067942869,18.025,1.2741222468821432,0.6522321428571429,0.11863634548361064,0.37451491304430373,0.1122401339532738,0.2573277087614902,0.06907055438321091,-2404.192768365993,38.099749326840644,-2379.014539265486,32.19262261231705,-2325.7226880723583,26.274625724928615,-2313.3316880819475,24.241911993712385,37.452555084228514,5.02060868267032,11.040290451049804,0.9189499612124863,15.155534934997558,3.5575054901304317,0.8999999761581421,0.0,0.0001,0.0,,,,
18000,256.8813576698303,1.185322061776453,5.883726501464844,0.7745441866216527,14.491,2.0809625176826225,15.187999999999999,3.2838974557680687,0.634375,0.056643236436984476,0.3267805612877113,0.12386569464437643,0.23878893190889153,0.05935187519071201,-2450.7395599500255,92.63794027582223,-2358.5221804735615,10.23431302148853,-2394.2403281100205,107.49328883300036,-2307.856072281059,19.18577767571224,38.923493194580075,5.44695212677446,11.084709358215331,0.7209976438665529,13.16516342163086,0.9443362166951059,0.8999999761581421,0.0,0.0001,0.0,2323.4986917821666,119.96816644966718,-2236.285789693885,21.541899753959136
19000,269.9830045223236,1.5056585057485885,1.5365664482116699,0.5567509776796261,13.462,4.44315569162279,12.494,8.759483004150416,0.6345982142857144,0.05075732854935178,0.30566432103265073,0.13154035567529138,0.23642806391892024,0.0752856647527193,-2576.040207728075,231.25607217518908,-2363.966199488107,21.027678920586006,-2522.1972735035642,275.50216601512574,-2311.2752945334196,22.21251025077338,37.28880386352539,5.268094474951018,9.90033779144287,1.176473600304542,11.751711654663087,1.0381482310964836,0.8999999761581421,0.0,0.0001,0.0,,,,
