iteration,training_time_seconds,history_eval_time_seconds,expected_shd,expected_edges,roc_auc,prc_auc,ave_prec,bic_mean,bic_max,bdeu_mean,bdeu_max,loss,avg_loss,smooth_loss,epsilon,learning_rate,neg_avg_predictive_log_likelihood,predictive_log_likelihood_best
5000,303.6673 ± 4.4671,15.7734 ± 1.0409,201.0310 ± 9.8476,172.4410 ± 10.1934,0.4699 ± 0.0143,0.0399 ± 0.0099,0.0345 ± 0.0019,-42129.7162 ± 2195.4110,-30556.5946 ± 11435.8929,-16679.0657 ± 323.6000,-15532.1979 ± 337.4974,677.1951 ± 57.0537,153.7959 ± 4.2588,197.6813 ± 6.1402,0.2250 ± 0.0000,0.0001 ± 0.0000,,
6000,334.0485 ± 5.6598,45.9292 ± 2.4426,200.9820 ± 9.6346,171.6860 ± 9.8369,0.4751 ± 0.0226,0.0407 ± 0.0115,0.0353 ± 0.0033,-40701.8589 ± 1934.5837,-30835.3871 ± 10466.0119,-16862.8596 ± 141.4376,-15912.0718 ± 327.2980,716.2159 ± 60.1479,144.9465 ± 1.7903,192.2236 ± 5.9507,0.2700 ± 0.0000,0.0001 ± 0.0000,13738.5751 ± 242.7229,-12994.2250 ± 138.6207
7000,395.1808 ± 8.1612,15.6617 ± 1.4116,209.4180 ± 11.5539,181.0950 ± 12.0031,0.4721 ± 0.0404,0.0396 ± 0.0081,0.0339 ± 0.0025,-40500.9548 ± 1140.7114,-34974.5644 ± 7941.5900,-16819.5719 ± 290.9154,-16131.5826 ± 377.8262,690.4706 ± 31.2056,140.0704 ± 4.7538,186.8734 ± 6.4154,0.3150 ± 0.0000,0.0001 ± 0.0000,,
8000,425.5255 ± 9.6507,46.0292 ± 3.9325,205.3450 ± 18.3089,177.2840 ± 21.0787,0.4730 ± 0.0380,0.0420 ± 0.0149,0.0343 ± 0.0027,-39418.9536 ± 1189.6294,-34975.0923 ± 7917.9716,-17146.6635 ± 415.5131,-16282.8549 ± 356.7778,686.1365 ± 46.5005,137.0730 ± 3.6115,189.6518 ± 7.0388,0.3600 ± 0.0000,0.0001 ± 0.0000,13797.9544 ± 570.6577,-13094.7884 ± 342.8076
9000,487.0221 ± 13.2118,15.7864 ± 1.1629,212.2420 ± 8.9973,184.5100 ± 11.7192,0.4681 ± 0.0209,0.0394 ± 0.0106,0.0337 ± 0.0024,-40477.2208 ± 1330.2847,-38099.4274 ± 898.7482,-17061.8512 ± 540.3729,-16399.8891 ± 534.0706,664.2862 ± 71.5881,131.7167 ± 2.6538,181.6140 ± 9.0281,0.4050 ± 0.0000,0.0001 ± 0.0000,,
10000,518.0373 ± 13.6913,47.7240 ± 1.1580,215.1120 ± 7.4045,188.1710 ± 7.4755,0.4678 ± 0.0152,0.0351 ± 0.0119,0.0338 ± 0.0030,-40343.4317 ± 1052.3954,-36581.9429 ± 5527.9644,-16940.7995 ± 554.2021,-16147.6650 ± 571.8062,599.7864 ± 38.8911,131.7943 ± 4.6454,173.6814 ± 11.6634,0.4500 ± 0.0000,0.0001 ± 0.0000,13441.3812 ± 389.2980,-12826.9378 ± 437.2642
11000,581.1056 ± 14.8015,16.1755 ± 1.5033,211.6540 ± 12.9810,185.2700 ± 14.1849,0.4718 ± 0.0106,0.0437 ± 0.0131,0.0363 ± 0.0078,-37453.0467 ± 5010.3685,-29096.9959 ± 8548.9715,-16795.1107 ± 841.3459,-15832.1163 ± 577.6918,498.9658 ± 43.0993,133.4166 ± 3.8490,165.7042 ± 5.8857,0.4950 ± 0.0000,0.0001 ± 0.0000,,
12000,610.9463 ± 14.6352,46.1481 ± 4.3287,204.2500 ± 22.3741,176.0970 ± 25.7330,0.4669 ± 0.0274,0.0343 ± 0.0086,0.0327 ± 0.0018,-34196.5409 ± 8186.6424,-30382.1036 ± 10696.1174,-16646.5752 ± 1251.1016,-15948.2111 ± 1363.7805,483.4847 ± 46.3946,139.3599 ± 5.4867,168.8896 ± 5.3416,0.5400 ± 0.0000,0.0001 ± 0.0000,13519.6741 ± 736.5164,-13113.1539 ± 690.9489
13000,671.2241 ± 15.4682,14.6732 ± 1.8123,205.6090 ± 30.0411,177.9340 ± 32.9954,0.4768 ± 0.0195,0.0468 ± 0.0167,0.0351 ± 0.0058,-34046.6159 ± 8996.9474,-25893.4181 ± 7755.2026,-16753.5505 ± 1425.9943,-15987.0889 ± 1338.1611,416.0519 ± 37.6640,141.1769 ± 6.1536,163.7649 ± 9.8899,0.5850 ± 0.0000,0.0001 ± 0.0000,,
14000,702.1199 ± 14.6371,46.7092 ± 4.0359,210.7930 ± 23.0118,184.6910 ± 25.1962,0.4747 ± 0.0162,0.0426 ± 0.0213,0.0354 ± 0.0044,-33603.7902 ± 7162.4978,-23627.5041 ± 8427.7867,-16765.8693 ± 935.4124,-15632.6242 ± 1157.5544,367.4022 ± 39.7053,135.7408 ± 6.3196,156.1038 ± 8.7248,0.6300 ± 0.0000,0.0001 ± 0.0000,13637.5619 ± 660.3464,-13185.5916 ± 650.3914
15000,768.0678 ± 19.5842,13.3793 ± 1.3000,185.4690 ± 20.6399,154.9590 ± 22.7185,0.4711 ± 0.0331,0.0435 ± 0.0132,0.0337 ± 0.0021,-24656.7570 ± 4651.6262,-18554.9066 ± 2453.1135,-16013.7768 ± 724.0128,-15191.1984 ± 671.5215,332.4443 ± 46.7688,131.8452 ± 6.5931,148.7692 ± 6.6367,0.6750 ± 0.0000,0.0001 ± 0.0000,,
16000,797.9739 ± 22.3219,40.9456 ± 6.1332,178.6830 ± 37.7015,147.7040 ± 41.7050,0.4829 ± 0.0277,0.0424 ± 0.0145,0.0340 ± 0.0015,-23894.0409 ± 7187.3113,-19439.8643 ± 3004.8588,-15778.6183 ± 787.0575,-15068.7648 ± 742.7310,309.5061 ± 44.6332,128.7829 ± 9.2699,141.7763 ± 8.1709,0.7200 ± 0.0000,0.0001 ± 0.0000,13413.6928 ± 255.1705,-12990.3922 ± 291.4334
17000,854.2114 ± 25.0879,13.9812 ± 1.9578,200.1270 ± 28.6745,171.7780 ± 32.5196,0.4714 ± 0.0203,0.0481 ± 0.0171,0.0346 ± 0.0027,-27988.5577 ± 10169.5833,-22120.2372 ± 8607.2981,-15808.5736 ± 1240.2516,-15103.1667 ± 1019.6787,299.1306 ± 67.4874,120.3638 ± 9.1195,135.7961 ± 13.1156,0.7650 ± 0.0000,0.0001 ± 0.0000,,
18000,881.5913 ± 26.0252,41.0751 ± 3.8868,180.5790 ± 17.8480,149.5500 ± 22.1504,0.4724 ± 0.0131,0.0435 ± 0.0134,0.0342 ± 0.0033,-21964.9623 ± 5086.6914,-17378.9845 ± 1595.9932,-15260.2084 ± 947.5756,-14549.1192 ± 550.4765,235.7605 ± 46.7046,114.1864 ± 8.1448,127.0990 ± 6.8784,0.8100 ± 0.0000,0.0001 ± 0.0000,13062.7210 ± 433.5080,-12697.6406 ± 343.1972
19000,936.8594 ± 28.1648,12.4148 ± 1.5501,174.7900 ± 24.4962,145.0290 ± 28.6284,0.4738 ± 0.0181,0.0392 ± 0.0112,0.0340 ± 0.0023,-20529.9248 ± 5841.3612,-17098.8092 ± 1814.8405,-14935.3888 ± 1048.6002,-14350.8834 ± 832.1753,234.1778 ± 18.7814,110.1989 ± 8.7205,118.5695 ± 7.3729,0.8550 ± 0.0000,0.0001 ± 0.0000,,
20000,963.3891 ± 29.6196,39.3266 ± 3.9660,169.7510 ± 23.0087,139.0630 ± 27.6957,0.4853 ± 0.0164,0.0494 ± 0.0126,0.0350 ± 0.0016,-19029.6817 ± 3896.7030,-17329.5842 ± 2287.9726,-15015.7876 ± 1023.2139,-14527.1982 ± 755.6059,201.9890 ± 28.7685,105.7952 ± 8.7720,115.1834 ± 9.9177,0.9000 ± 0.0000,0.0001 ± 0.0000,13075.1596 ± 451.5708,-12716.5136 ± 316.7999
21000,1016.1904 ± 31.8512,11.2802 ± 1.1347,160.8610 ± 21.5285,130.2880 ± 25.9030,0.4990 ± 0.0215,0.0618 ± 0.0247,0.0358 ± 0.0023,-17878.9747 ± 3084.1186,-16781.9128 ± 2158.9686,-14643.1852 ± 984.0569,-14305.2153 ± 847.3075,197.1432 ± 24.8873,99.9391 ± 5.2946,104.4478 ± 6.9090,0.9000 ± 0.0000,0.0001 ± 0.0000,,
22000,1041.4929 ± 32.7165,37.2238 ± 3.1532,157.0340 ± 18.0770,125.9360 ± 22.0772,0.4946 ± 0.0236,0.0589 ± 0.0267,0.0362 ± 0.0048,-17241.3750 ± 1933.9108,-16388.1243 ± 1667.4323,-14635.5255 ± 793.5463,-14287.9844 ± 781.4767,166.1449 ± 23.9928,94.1008 ± 6.6852,101.1539 ± 6.3050,0.9000 ± 0.0000,0.0001 ± 0.0000,12895.4608 ± 454.5871,-12608.0942 ± 478.7307
23000,1092.8254 ± 35.1828,11.3750 ± 0.8414,159.5830 ± 16.6070,129.3270 ± 19.2384,0.4939 ± 0.0248,0.0660 ± 0.0205,0.0375 ± 0.0069,-17276.6508 ± 1688.4209,-16580.1158 ± 1450.9097,-14596.3483 ± 777.2270,-14290.0238 ± 684.3620,168.5742 ± 40.2193,89.2485 ± 4.3260,94.2689 ± 6.1817,0.9000 ± 0.0000,0.0001 ± 0.0000,,
24000,1118.2538 ± 36.1853,37.2194 ± 1.6270,156.4110 ± 10.0483,125.3190 ± 12.5728,0.4837 ± 0.0243,0.0593 ± 0.0137,0.0360 ± 0.0047,-16828.8536 ± 1065.0625,-16153.6695 ± 657.3151,-14534.4871 ± 615.5667,-14252.1174 ± 514.6832,145.4106 ± 36.2599,83.7531 ± 5.6949,89.6645 ± 10.6252,0.9000 ± 0.0000,0.0001 ± 0.0000,12917.4092 ± 440.1965,-12688.6603 ± 340.6236
25000,1169.9740 ± 37.8696,11.2044 ± 1.0381,155.1190 ± 13.2216,123.9980 ± 16.0331,0.4863 ± 0.0206,0.0554 ± 0.0125,0.0355 ± 0.0036,-16654.5501 ± 1443.7410,-15979.8906 ± 1110.1083,-14332.6382 ± 586.8952,-14048.9629 ± 534.9825,132.1618 ± 30.1056,81.3623 ± 5.3275,88.6409 ± 13.0419,0.9000 ± 0.0000,0.0001 ± 0.0000,,
26000,1194.7119 ± 38.7368,36.4180 ± 2.1144,151.9600 ± 11.7001,119.9990 ± 14.0754,0.4984 ± 0.0143,0.0593 ± 0.0201,0.0359 ± 0.0039,-16320.5114 ± 1555.5445,-15883.3394 ± 1332.4934,-14271.3919 ± 878.2281,-14025.2944 ± 863.5635,123.8514 ± 33.7538,74.8423 ± 5.9431,83.2593 ± 16.5059,0.9000 ± 0.0000,0.0001 ± 0.0000,12771.9345 ± 573.5416,-12534.1111 ± 529.4074
27000,1244.6190 ± 40.6421,10.8927 ± 0.6718,151.3090 ± 13.5503,119.3860 ± 16.4318,0.4979 ± 0.0172,0.0637 ± 0.0127,0.0364 ± 0.0032,-16128.5769 ± 1376.9798,-15662.2182 ± 1195.7013,-14111.4889 ± 762.6658,-13880.1473 ± 692.9898,107.1777 ± 28.7905,73.9227 ± 8.2670,71.3084 ± 5.7240,0.9000 ± 0.0000,0.0001 ± 0.0000,,
28000,1269.0469 ± 41.6107,36.1252 ± 2.2390,151.6780 ± 14.9420,119.4940 ± 17.3826,0.4977 ± 0.0157,0.0611 ± 0.0179,0.0356 ± 0.0028,-16095.7730 ± 1411.9544,-15598.4200 ± 1160.2567,-14068.3833 ± 749.3044,-13844.7968 ± 660.3386,101.0333 ± 28.2026,64.9327 ± 5.3985,69.0723 ± 13.3204,0.9000 ± 0.0000,0.0001 ± 0.0000,12673.8066 ± 507.6991,-12507.8525 ± 456.4577
29000,1318.7775 ± 43.5654,10.6942 ± 0.5816,150.5730 ± 12.0585,117.3850 ± 14.3360,0.4874 ± 0.0136,0.0594 ± 0.0181,0.0349 ± 0.0027,-15791.2684 ± 1102.5802,-15375.0756 ± 971.3075,-14057.1499 ± 732.7188,-13799.6441 ± 648.7360,92.8897 ± 26.8890,65.8095 ± 7.8313,66.9740 ± 14.0055,0.9000 ± 0.0000,0.0001 ± 0.0000,,
30000,1343.7545 ± 44.5773,35.5575 ± 1.6684,147.3340 ± 10.3276,114.7520 ± 11.2812,0.4835 ± 0.0156,0.0542 ± 0.0119,0.0346 ± 0.0014,-15703.5264 ± 1100.2283,-15345.6046 ± 974.1164,-14015.6625 ± 708.9656,-13787.2002 ± 633.8372,81.9896 ± 23.7158,61.2545 ± 8.6456,61.9864 ± 13.3487,0.9000 ± 0.0000,0.0001 ± 0.0000,12685.5296 ± 528.6146,-12494.2553 ± 465.9040
31000,1392.6929 ± 46.2807,10.4073 ± 0.4976,144.9190 ± 10.8282,111.9740 ± 12.3541,0.4995 ± 0.0181,0.0525 ± 0.0131,0.0345 ± 0.0016,-15529.8625 ± 998.3383,-15111.8885 ± 913.1674,-13998.9198 ± 700.3205,-13738.8885 ± 652.8887,78.6414 ± 15.3032,56.8937 ± 8.7053,58.8742 ± 12.9245,0.9000 ± 0.0000,0.0001 ± 0.0000,,
32000,1416.1296 ± 47.3200,34.5089 ± 1.5841,142.3720 ± 10.1739,108.4000 ± 12.0854,0.4858 ± 0.0139,0.0541 ± 0.0081,0.0341 ± 0.0011,-15268.0846 ± 1012.9270,-14992.7706 ± 983.7831,-13819.3342 ± 742.4267,-13666.3273 ± 741.6805,67.9704 ± 14.1925,54.0051 ± 8.6862,56.8403 ± 11.9807,0.9000 ± 0.0000,0.0001 ± 0.0000,12618.3827 ± 641.5455,-12507.6429 ± 622.2401
33000,1463.8501 ± 48.7357,10.1586 ± 0.4954,141.0650 ± 11.0388,106.5230 ± 12.4671,0.4949 ± 0.0205,0.0497 ± 0.0090,0.0342 ± 0.0008,-15197.5844 ± 903.1658,-14880.7141 ± 848.9117,-13827.7209 ± 693.6226,-13560.0161 ± 686.8578,65.9457 ± 16.6566,48.1132 ± 5.9452,50.2823 ± 5.9460,0.9000 ± 0.0000,0.0001 ± 0.0000,,
34000,1487.1295 ± 49.3755,34.2459 ± 1.6531,139.3890 ± 10.4038,105.4640 ± 11.3582,0.4972 ± 0.0146,0.0543 ± 0.0030,0.0341 ± 0.0010,-15023.7875 ± 1003.0537,-14702.9087 ± 858.1028,-13721.6387 ± 817.6783,-13481.8392 ± 712.3347,63.3481 ± 6.1380,49.6024 ± 6.4754,43.4993 ± 5.1221,0.9000 ± 0.0000,0.0001 ± 0.0000,12550.7943 ± 685.8630,-12347.1320 ± 589.4404
35000,1534.6629 ± 50.9127,9.9967 ± 0.4640,136.6210 ± 10.2706,102.3750 ± 11.2046,0.4999 ± 0.0173,0.0546 ± 0.0102,0.0344 ± 0.0009,-14826.4119 ± 800.9534,-14528.9392 ± 799.5863,-13573.0941 ± 627.4041,-13312.4219 ± 664.3571,65.4717 ± 11.5386,47.8643 ± 5.7771,51.0637 ± 7.5966,0.9000 ± 0.0000,0.0001 ± 0.0000,,
36000,1557.6876 ± 51.6873,33.4424 ± 1.6243,134.2680 ± 9.3343,100.0520 ± 10.8411,0.4966 ± 0.0235,0.0583 ± 0.0175,0.0349 ± 0.0022,-14793.4068 ± 848.6354,-14576.6921 ± 769.5659,-13623.1723 ± 708.8528,-13406.6562 ± 627.2142,55.4721 ± 5.4631,49.8569 ± 5.2782,51.4114 ± 15.6343,0.9000 ± 0.0000,0.0001 ± 0.0000,12494.7870 ± 553.9819,-12320.1604 ± 483.1315
37000,1603.8636 ± 53.0457,9.9423 ± 0.4974,135.8680 ± 9.9955,100.3700 ± 12.2339,0.5032 ± 0.0181,0.0553 ± 0.0129,0.0347 ± 0.0016,-14802.4170 ± 866.7840,-14601.8047 ± 785.0727,-13635.8488 ± 678.6597,-13469.5655 ± 629.4832,63.7242 ± 8.4410,44.3728 ± 3.9891,47.0099 ± 10.6760,0.9000 ± 0.0000,0.0001 ± 0.0000,,
38000,1626.2970 ± 53.6806,33.0276 ± 1.5606,133.1580 ± 8.5410,98.3590 ± 11.3733,0.5032 ± 0.0120,0.0600 ± 0.0168,0.0355 ± 0.0023,-14623.8017 ± 787.2710,-14416.8335 ± 764.1514,-13495.5484 ± 633.7186,-13347.2099 ± 631.4897,63.0774 ± 10.1640,46.3504 ± 3.5673,47.4625 ± 5.8866,0.9000 ± 0.0000,0.0001 ± 0.0000,12425.9590 ± 515.4007,-12280.0892 ± 509.7018
39000,1671.7970 ± 55.7246,9.7688 ± 0.5514,132.2420 ± 11.1905,98.0220 ± 12.3552,0.4995 ± 0.0147,0.0631 ± 0.0290,0.0352 ± 0.0032,-14547.6038 ± 964.9231,-14414.6238 ± 919.2254,-13427.5896 ± 739.8826,-13318.9155 ± 694.4821,62.2401 ± 9.4426,45.2028 ± 7.7185,49.1424 ± 13.1847,0.9000 ± 0.0000,0.0001 ± 0.0000,,
