shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
7.0,26.0,-12774.863881609372,-12808.033183956319,-12104.487819678625,12104.487819678625,1
11.0,26.0,-12815.474462203738,-12842.12840576874,-12122.555486383693,12122.555486383693,2
11.0,26.0,-12815.47446220374,-12842.128405768743,-12122.555486383693,12122.555486383693,3
14.0,27.0,-12853.132168689219,-12870.637199084022,-12122.116698815684,12122.116698815684,4
10.0,25.0,-12796.711091685995,-12823.67428951431,-12148.732961356685,12148.732961356685,5
16.0,27.0,-12887.039344385885,-12909.604617234303,-12124.802969544904,12124.802969544904,6
13.0,26.0,-12917.274645684078,-12912.562094729821,-12144.711298295058,12144.711298295058,7
