episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
10,64.0,44.8,28.0,-53358.33990339438,-53303.55278489359,-52908.057851340636,-52833.68508347362
20,64.05,46.25,28.0,-53441.24069852852,-53303.55278489359,-52943.14120206012,-52833.68508347362
30,64.33333333333333,47.8,28.0,-53447.67532387041,-53303.55278489359,-52956.74650431238,-52833.68508347362
40,64.275,48.075,28.0,-53435.08929635743,-53303.55278489359,-52949.830417483274,-52833.68508347362
50,64.24,48.24,28.0,-53422.48085283095,-53303.55278489359,-52943.84166180065,-52824.36710835279
60,64.28333333333333,48.05,28.0,-53432.90450530833,-53303.55278489359,-52946.45506721673,-52824.36710835279
70,64.28571428571429,48.4,28.0,-53424.99492045547,-53281.424362811485,-52939.51505448845,-52809.07049443454
80,64.2625,48.4375,28.0,-53421.516222835795,-53281.424362811485,-52938.681056828915,-52809.07049443454
90,64.36666666666666,48.522222222222226,28.0,-53461.55540504762,-53281.424362811485,-52943.94536119408,-52809.07049443454
100,64.39,48.87,28.0,-53453.289821757,-53281.424362811485,-52942.13537680069,-52809.07049443454
110,64.43636363636364,48.89090909090909,28.0,-53446.0441457248,-53281.424362811485,-52940.69239187177,-52809.07049443454
120,64.44166666666666,48.925,27.0,-53445.44095391602,-53281.424362811485,-52941.80484692403,-52809.07049443454
130,64.44615384615385,48.676923076923075,27.0,-53462.12059043008,-53281.424362811485,-52941.89924635886,-52809.07049443454
140,64.5,48.92857142857143,27.0,-53465.32033847876,-53281.424362811485,-52942.1632008431,-52809.07049443454
150,64.49333333333334,49.06666666666667,27.0,-53462.4875537038,-53281.424362811485,-52939.7742630807,-52809.07049443454
160,64.43125,48.98125,27.0,-53460.58912465781,-53264.27629864316,-52938.03013481173,-52770.27553486564
170,64.45294117647059,48.85294117647059,27.0,-53459.539257131386,-53264.27629864316,-52938.78610121805,-52770.27553486564
180,64.4888888888889,49.06666666666667,27.0,-53457.069245978055,-53264.27629864316,-52940.04822520579,-52770.27553486564
190,64.47894736842105,49.00526315789474,27.0,-53452.27590078708,-53264.27629864316,-52938.61378322079,-52770.27553486564
200,64.445,48.985,27.0,-53449.15742214194,-53264.27629864316,-52939.320639498976,-52770.27553486564
210,64.44761904761904,48.819047619047616,27.0,-53447.02432854529,-53264.27629864316,-52937.485696426476,-52770.27553486564
220,64.46363636363637,48.845454545454544,27.0,-53449.5297707622,-53264.27629864316,-52938.6755393741,-52770.27553486564
230,64.47826086956522,48.89565217391304,27.0,-53455.62914250993,-53264.27629864316,-52939.84430240255,-52770.27553486564
