shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
4.0,25.0,-12757.722982210684,-12794.360046180494,-12103.343728007996,12103.343728007996,1
4.0,25.0,-12756.93200365049,-12792.670140479528,-12106.11849920655,12106.11849920655,2
8.0,25.0,-12798.333562805052,-12828.455267992915,-12121.41139471306,12121.41139471306,3
8.0,25.0,-12788.947516369264,-12818.13105877802,-12118.694144013058,12118.694144013058,4
