episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
10,50.3,95.7,93.0,-11959.432125263083,-11881.762265713507,-11316.558556806654,-11292.264235800547
20,50.1,95.5,93.0,-11953.244877235491,-11878.051751810146,-11316.767248440618,-11287.220911772785
30,50.266666666666666,95.6,92.0,-11953.293595005065,-11874.666290120713,-11318.29558769731,-11287.220911772785
40,50.45,95.8,92.0,-11968.16771383421,-11874.666290120713,-11330.817556648706,-11287.220911772785
50,50.5,95.94,92.0,-11966.208199210421,-11874.666290120713,-11331.02629120261,-11287.220911772785
60,50.6,95.93333333333334,92.0,-11977.73437265597,-11874.666290120713,-11334.826401020355,-11286.844022705018
70,50.58571428571429,95.95714285714286,92.0,-11975.113178348636,-11874.666290120713,-11332.651187362131,-11260.864574832014
80,50.5625,95.9625,92.0,-11977.386023851417,-11874.666290120713,-11335.54047412719,-11260.864574832014
90,50.53333333333333,95.84444444444445,92.0,-11973.466593982976,-11874.666290120713,-11334.35419908563,-11260.864574832014
100,50.6,95.94,92.0,-11976.527336254985,-11874.666290120713,-11336.890283269428,-11260.864574832014
110,50.663636363636364,95.99090909090908,92.0,-11975.968974509986,-11874.666290120713,-11337.95730488578,-11260.864574832014
120,50.7,96.03333333333333,92.0,-11976.569623438114,-11874.666290120713,-11338.943620679154,-11260.864574832014
130,50.676923076923075,96.01538461538462,92.0,-11977.400345129869,-11874.666290120713,-11340.692416574746,-11260.864574832014
140,50.714285714285715,96.02857142857142,92.0,-11980.678800969348,-11874.666290120713,-11341.310513708195,-11260.864574832014
150,50.74666666666667,96.06666666666666,92.0,-11984.388156860558,-11869.1778541496,-11341.455959096238,-11260.864574832014
160,50.7625,96.075,92.0,-11985.447803584457,-11869.1778541496,-11341.681888772713,-11260.864574832014
170,50.752941176470586,96.09411764705882,92.0,-11985.419099490293,-11869.1778541496,-11341.074864641609,-11260.864574832014
180,50.727777777777774,96.06111111111112,92.0,-11985.94549900803,-11869.1778541496,-11342.305371741068,-11260.864574832014
190,50.752631578947366,96.07894736842105,92.0,-11988.172233106818,-11869.1778541496,-11342.89136461191,-11260.864574832014
200,50.75,96.08,92.0,-11987.52440026537,-11869.1778541496,-11343.110473925704,-11260.864574832014
210,50.72857142857143,96.05238095238096,92.0,-11985.067066318703,-11869.1778541496,-11342.176366304106,-11260.864574832014
220,50.74545454545454,96.07272727272728,92.0,-11985.644094756033,-11869.1778541496,-11342.677869683639,-11260.864574832014
230,50.72608695652174,96.05652173913043,91.0,-11983.663779823828,-11869.1778541496,-11341.888753878782,-11260.864574832014
240,50.766666666666666,96.09166666666667,91.0,-11985.547557924081,-11869.1778541496,-11342.16684855825,-11260.864574832014
250,50.776,96.096,91.0,-11984.614052191586,-11869.1778541496,-11342.18250456008,-11260.864574832014
260,50.76538461538462,96.08076923076923,91.0,-11982.845170276787,-11869.1778541496,-11341.225303279058,-11260.864574832014
270,50.77407407407407,96.1,91.0,-11982.74635823666,-11865.701729782744,-11340.771994707324,-11260.864574832014
280,50.76428571428571,96.06428571428572,89.0,-11982.28455958559,-11865.701729782744,-11341.16083331081,-11260.864574832014
290,50.755172413793105,96.05172413793103,89.0,-11981.625621109852,-11865.701729782744,-11341.394968244495,-11260.864574832014
300,50.75,96.05666666666667,89.0,-11981.441437697877,-11865.701729782744,-11341.65542348176,-11260.864574832014
310,50.729032258064514,96.04516129032258,89.0,-11980.81895428476,-11865.701729782744,-11341.542302505879,-11260.864574832014
320,50.696875,96.009375,89.0,-11979.723049157186,-11855.004460926406,-11340.720343132802,-11260.864574832014
330,50.663636363636364,95.97878787878788,89.0,-11978.666257533878,-11855.004460926406,-11340.136711549376,-11232.183435459941
340,50.67941176470588,96.00294117647059,89.0,-11979.355662204429,-11855.004460926406,-11340.376770810553,-11232.183435459941
350,50.7,96.02571428571429,89.0,-11979.114691771649,-11855.004460926406,-11340.01780725282,-11232.183435459941
360,50.68333333333333,96.0111111111111,89.0,-11978.657437483454,-11855.004460926406,-11339.701694338302,-11232.183435459941
370,50.68378378378378,96.01351351351352,89.0,-11979.221752314403,-11855.004460926406,-11340.122719410127,-11232.183435459941
380,50.68421052631579,96.01578947368421,89.0,-11979.058596131328,-11855.004460926406,-11340.220176560058,-11232.183435459941
390,50.674358974358974,96.01282051282051,89.0,-11978.226688270337,-11855.004460926406,-11339.790659085977,-11232.183435459941
400,50.6675,96.0025,89.0,-11978.913683795618,-11855.004460926406,-11340.289672665189,-11232.183435459941
