shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
8.0,8.0,-2317.9954133469864,-2307.011939945632,-2265.306871625748,2265.306871625748,1
6.0,8.0,-2317.995413346987,-2307.0119399456325,-2265.3068716257467,2265.3068716257467,2
8.0,8.0,-2317.9954133469864,-2307.011939945632,-2265.306871625748,2265.306871625748,3
6.0,8.0,-2317.995413346987,-2307.011939945632,-2265.3068716257485,2265.3068716257485,4
4.0,8.0,-2317.995413346987,-2307.0119399456316,-2265.306871625747,2265.306871625747,5
