iteration,training_time_seconds,history_eval_time_seconds,expected_shd,expected_edges,roc_auc,prc_auc,ave_prec,bic_mean,bic_max,bdeu_mean,bdeu_max,loss,avg_loss,smooth_loss,epsilon,learning_rate,neg_avg_predictive_log_likelihood,predictive_log_likelihood_best
0,23.550058364868164,21.693397521972656,66.475,0.515,0.4990178659559767,0.020105071731662965,0.02100822327130672,-70159.07358318382,-68244.48237999687,-70217.2006166067,-67962.47118728241,1180.1671142578125,1180.1671142578125,1180.1671142578125,0.0,0.0001,69653.81989498697,-67344.27455649085
1,39.78566074371338,4.953579664230347,66.585,0.625,0.49511894186161287,0.03335559678416822,0.020893011750154605,-70174.78700798284,-69931.18906645436,-70236.2061306066,-69996.5164388209,1052.8687744140625,1116.5179443359375,1167.437255859375,4.500150680541992e-05,0.0001,,
10,55.06426239013672,5.162310600280762,67.45,1.53,0.49051179547922213,0.01820034157730889,0.020735557320000417,-70190.8355836924,-69916.19208537316,-70261.92713968108,-69999.3687348255,1017.0748291015625,1091.4608154296875,1110.3985595703125,0.0004500150680541992,0.0001,,
50,74.03915405273438,9.626211881637573,73.74,8.815,0.6383673872273221,0.06487127874374214,0.05312732330503349,-70978.44608828086,-70073.59978679668,-70880.08396360552,-70224.56542989548,1057.0552978515625,1115.5986328125,1080.215087890625,0.0022500157356262207,0.0001,,
100,85.9215817451477,10.846046209335327,108.34,51.71,0.7982306781166716,0.23653081172135973,0.2396839006788276,-78173.60189616366,-70173.21639064189,-74839.14034226054,-69946.35559950935,1053.3265380859375,1125.8382568359375,1122.1275634765625,0.004499971866607666,0.0001,,
500,108.73347282409668,15.116535902023315,101.93,90.405,0.9150454051919851,0.5112474410588274,0.5097818655790178,-156617.10130298304,-95691.30344120262,-63683.15598134154,-57126.74255272856,1014.1243896484375,1035.8592529296875,1067.387451171875,0.02249997854232788,0.0001,,
1000,132.85390162467957,14.609514474868774,96.76,82.515,0.8839157042740104,0.43176673273290045,0.42890042588466537,-151712.44680822545,-101575.68975130797,-62940.74124630084,-57131.09665802566,1070.6822509765625,859.0910034179688,851.7015380859375,0.04500001668930054,0.0001,,
2000,165.12928700447083,40.26194477081299,92.795,74.905,0.8165309446254072,0.360000098228732,0.354614878460222,-167809.0321051377,-103828.44970720154,-61349.667801332085,-57917.165735888455,1206.93701171875,591.6943359375,651.1194458007812,0.09000003337860107,0.0001,55999.86535898442,-53000.80765478798
3000,223.6188199520111,13.129761219024658,105.03,76.095,0.7750888362451881,0.21296689817132058,0.2098017264161791,-154343.2273848264,-97614.30264869539,-64796.768785706634,-59754.64747494595,1140.4564208984375,465.28125,516.6463623046875,0.13499999046325684,0.0001,,
4000,262.9126043319702,57.498674154281616,172.32,151.565,0.7138411805349916,0.20879384460836092,0.1856199216321593,-104296.58481984046,-94196.2893871143,-87915.11818296764,-66329.25288558313,1015.2901000976562,409.05584716796875,455.7226867675781,0.18000000715255737,0.0001,57892.292413466,-54844.855553151916
5000,339.6537163257599,20.805426120758057,200.395,166.82,0.6985292666074425,0.1318636439688417,0.13209628477316787,-113033.01633426613,-92763.21645369304,-79406.51952469484,-69274.82772003378,909.9479370117188,383.0308837890625,391.90557861328125,0.2250000238418579,0.0001,,
6000,379.95630860328674,62.07944416999817,225.42,188.07,0.7083678807620175,0.08934528094652566,0.08633133411467728,-109700.99059475641,-96130.0096293533,-84979.34337850075,-70350.10292256933,1122.4237060546875,352.26678466796875,413.6679992675781,0.2699999213218689,0.0001,58866.65657104132,-56147.08783638263
7000,458.52808022499084,19.73384666442871,205.475,180.315,0.6831976112920739,0.0962164841540509,0.1197406458517902,-126214.07782436922,-97854.14157612926,-81603.10206806853,-72085.7431487608,1083.9478759765625,334.86627197265625,410.916748046875,0.3149999976158142,0.0001,,
8000,499.48963618278503,65.49300050735474,255.535,215.185,0.6704224656993387,0.03911039424376005,0.03685725711415418,-118370.13238421534,-95861.63178384375,-83081.28244075211,-74384.38600017763,1153.603759765625,327.5792541503906,394.5625,0.35999995470046997,0.0001,57422.08832508113,-55948.2848542509
9000,582.5907738208771,21.649980306625366,217.15,195.37,0.6858972460763991,0.1540599798344103,0.13397001975235798,-111601.78291307605,-95801.2936138724,-83558.14236070603,-72523.50211953174,1057.8201904296875,308.2079772949219,369.1302795410156,0.4049999713897705,0.0001,,
10000,625.6409316062927,66.04745054244995,231.195,210.83,0.722895074523739,0.15438527488768705,0.15107990307095676,-102445.5476894143,-94177.7632799778,-89780.23208005205,-72337.73211049283,898.5581665039062,297.6581115722656,350.928955078125,0.44999998807907104,0.0001,59176.681252373586,-55698.782581414176
11000,709.7801868915558,23.17536497116089,239.01,214.18,0.6890459974336196,0.11486807535228975,0.12658838415172016,-115625.42342477098,-97831.865845277,-84886.71112207051,-77529.50143844687,929.2324829101562,294.15234375,358.6136779785156,0.4950000047683716,0.0001,,
12000,750.3881878852844,65.67160630226135,251.93,224.445,0.6581778699042543,0.08231663738265435,0.05983555131483423,-95846.03307486497,-73140.30437591956,-86247.01757466355,-73846.5279440367,776.614013671875,289.6396179199219,304.9913330078125,0.5399999618530273,0.0001,58940.97389326393,-56329.00567338986
13000,833.3281373977661,21.060835123062134,253.375,223.09,0.629730530056263,0.1049419127080578,0.05605090801715673,-94447.6924934674,-73226.26929373565,-84980.59751246721,-73533.87476125245,597.237060546875,275.4914855957031,318.3773498535156,0.5849999189376831,0.0001,,
14000,868.8134899139404,55.10830640792847,208.965,176.73,0.6265842463725201,0.08139738007342846,0.046187750467036257,-71268.19379438435,-67947.89603579814,-70177.25038818696,-67299.24916997281,815.4478149414062,280.5476989746094,326.7945556640625,0.6299999952316284,0.0001,58292.30972755583,-57039.82216709435
15000,943.1271812915802,17.056560277938843,213.49,187.89,0.6180806435692431,0.1197094825771766,0.048257343608072996,-75031.78346079164,-68813.7190818617,-72949.98957606772,-68296.45406222921,518.0015258789062,283.8840637207031,298.8885498046875,0.6749999523162842,0.0001,,
16000,976.8793821334839,51.74250864982605,197.09,155.925,0.6094240450103643,0.08865135437807128,0.03498452515309141,-67951.06319750292,-66440.926759143,-66659.04544073142,-65062.8376628922,510.32489013671875,275.5989685058594,303.2033386230469,0.7199999094009399,0.0001,58044.574584154914,-56832.53899284007
17000,1056.9923000335693,14.533002138137817,164.06,133.685,0.612076793998618,0.11859570256640407,0.07632176711958336,-64957.43227565208,-64080.014876826615,-64220.29837019679,-63614.040475851136,614.8699340820312,266.1701965332031,315.6805419921875,0.7649999260902405,0.0001,,
18000,1088.5657930374146,47.290250062942505,165.515,125.09,0.6375061691836936,0.07718518116015485,0.04789131226087563,-63884.19670544248,-63309.96779320375,-63409.85375945963,-62957.25406211015,406.9819641113281,252.77915954589844,282.40087890625,0.809999942779541,0.0001,57587.97455256465,-57360.73511576426
19000,1151.8479402065277,13.616431713104248,151.5,113.84,0.6459900305991512,0.09032926392106475,0.05369299312722549,-62732.14956181379,-62373.32213131138,-62521.46046463763,-62142.538047360205,407.3388671875,238.20504760742188,231.37460327148438,0.8549999594688416,0.0001,,
20000,1182.803782939911,45.16403317451477,144.06,113.63,0.6234799131378936,0.11082115921518668,0.06279329311780885,-63068.215774419376,-62323.67788472649,-62888.79377398024,-62068.75342876805,468.4684143066406,236.1136474609375,261.0621643066406,0.8999999761581421,0.0001,57840.11080646852,-57228.698990658886
21000,1244.1178693771362,13.67966914176941,160.015,114.15,0.5422021518112722,0.09124014768287461,0.030745430147737923,-63462.16928267296,-63325.35969861211,-63178.77828064409,-62990.51411355345,378.6621398925781,223.1673583984375,241.37619018554688,0.8999999761581421,0.0001,,
22000,1275.5459172725677,46.01049280166626,152.945,116.58,0.6160694896851248,0.0991237179506005,0.045421551284356806,-63541.9924406789,-63332.97136576048,-63142.30556768408,-62863.07564609727,332.4356384277344,216.42703247070312,214.6664581298828,0.8999999761581421,0.0001,57931.18609526347,-57870.42558752056
23000,1336.895750761032,13.17589783668518,143.115,103.98,0.6382834863290889,0.10521323949766875,0.05889743663163085,-63018.64393042092,-61943.97872716584,-62860.45063310871,-61817.999823463586,406.21844482421875,210.15814208984375,245.3431396484375,0.8999999761581421,0.0001,,
24000,1367.7085936069489,44.096922397613525,151.565,104.895,0.6301327608330866,0.09875076697845211,0.054712255189453315,-62709.542130390735,-62117.628075549335,-62465.9033372374,-61624.80520474883,268.357177734375,202.68983459472656,211.11061096191406,0.8999999761581421,0.0001,57665.40640326919,-57113.74724216958
25000,1429.6435415744781,13.678950309753418,155.315,117.135,0.6174439838120619,0.09268171084680518,0.04011106950537783,-62760.660047644844,-62098.212126463295,-62794.79945713351,-62084.84512318488,329.1403503417969,196.7966766357422,187.21487426757812,0.8999999761581421,0.0001,,
