shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
2.0,17.0,-72480.0180007091,-72294.7789758304,-71742.95733550414,71742.95733550414,1
4.0,17.0,-72480.01800070911,-72294.7789758304,-71742.95733550412,71742.95733550412,2
8.0,17.0,-72480.0180007091,-72294.7789758304,-71742.95733550415,71742.95733550415,3
6.0,17.0,-72480.01800070911,-72294.77897583038,-71742.95733550414,71742.95733550414,4
11.0,18.0,-72641.31080517636,-72372.93716063826,-71744.57322454888,71744.57322454888,5
9.0,18.0,-72641.31080517636,-72372.93716063828,-71744.57322454889,71744.57322454889,6
7.0,18.0,-72641.31080517636,-72372.93716063829,-71744.57322454888,71744.57322454888,7
3.0,18.0,-72641.31080517636,-72372.93716063826,-71744.5732245489,71744.5732245489,8
9.0,18.0,-72641.31080517634,-72372.93716063828,-71744.57322454886,71744.57322454886,9
