episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
10,9.3,10.1,7.0,-2300.1294443147644,-2295.35634619705,-2283.5874380286486,-2279.760211187673
20,8.95,8.95,3.0,-2297.7401358013826,-2286.044067497981,-2281.250521226791,-2275.5271773739723
30,9.0,9.0,3.0,-2298.0278668271435,-2286.044067497981,-2281.253802817121,-2275.5271773739723
40,8.975,9.275,3.0,-2297.7401191368685,-2286.044067497981,-2281.3068673324997,-2275.5271773739723
50,8.98,9.26,3.0,-2297.720752133819,-2286.044067497981,-2281.205205005319,-2275.5271773739723
