iteration,training_time_seconds,history_eval_time_seconds,expected_shd,expected_edges,roc_auc,prc_auc,ave_prec,bic_mean,bic_max,bdeu_mean,bdeu_max,loss,avg_loss,smooth_loss,epsilon,learning_rate,neg_avg_predictive_log_likelihood,predictive_log_likelihood_best
0,19.814462900161743,12.818501710891724,26.525,1.88,0.4940800000000001,0.06822329909799643,0.07075306654604475,-17419.219267734425,-16702.863889479246,-17433.873520570585,-16723.375821061843,683.6442260742188,683.6442260742188,683.6442260742188,0.0,0.0001,17288.821094422216,-16531.360221384253
1,27.630073070526123,3.4522626399993896,26.625,2.005,0.5563733333333334,0.06383399857023711,0.07012838079351841,-17434.15407757847,-16625.729144866516,-17448.32440040641,-16634.02391236548,707.9647827148438,695.8045043945312,686.0762939453125,9.000301361083984e-05,0.0001,,
10,35.76816940307617,7.825370788574219,34.44,12.575,0.6987733333333334,0.17935916514947284,0.171652843289029,-18143.50478509835,-16173.0738084998,-17523.67620855423,-16166.399747649739,773.377197265625,695.600341796875,692.1956787109375,0.000899970531463623,0.0001,,
50,43.437875509262085,7.276458740234375,59.215,55.39,0.8427199999999999,0.28016555575092617,0.28233312336919897,-27326.87548597225,-16916.15028714755,-17993.756917210903,-16341.216336877802,670.5768432617188,668.1575927734375,651.3231201171875,0.004499971866607666,0.0001,,
100,56.07396221160889,7.163332462310791,59.005,57.965,0.86768,0.3683802697241024,0.3795628009495913,-28556.93136569197,-17498.478812805373,-17803.66466571602,-16103.54399859594,561.4661865234375,636.2093505859375,592.425537109375,0.009000003337860107,0.0001,,
500,73.7191846370697,7.332512855529785,61.68,63.12,0.8168533333333334,0.2754843402132548,0.2871307556975816,-29397.82405624618,-25686.543922280398,-18038.463019372753,-16308.873570341555,373.46392822265625,411.2238464355469,371.7760314941406,0.04500001668930054,0.0001,,
1000,87.18018436431885,7.442059755325317,65.415,67.11,0.8307199999999999,0.26618529755356063,0.2687824853795857,-28067.783677907948,-24656.699984141447,-18607.843055668218,-17442.927955452367,401.97674560546875,310.72357177734375,309.68658447265625,0.09000003337860107,0.0001,,
2000,107.63123226165771,23.90239953994751,76.04,75.805,0.66224,0.2748370301168328,0.2154918591248628,-26691.51119009861,-24988.625068478035,-19684.13321909686,-17941.654729017493,459.164306640625,258.2184753417969,276.2217712402344,0.18000000715255737,0.0001,14741.272684528498,-14268.233843670125
3000,142.50140857696533,8.439906358718872,93.95,94.28,0.6743999999999999,0.2530665752047454,0.2387341806473689,-28201.21366918652,-26551.128750953158,-18940.73421670064,-18180.191994629513,444.05438232421875,220.8311309814453,234.1884307861328,0.2699999213218689,0.0001,,
4000,161.99669742584229,24.420919179916382,95.605,92.985,0.64208,0.18161148870566668,0.14887691463473074,-27062.725795365124,-25676.51770307732,-19159.168682844294,-18180.906777161574,483.2011413574219,201.6749725341797,231.80133056640625,0.35999995470046997,0.0001,14398.380209342717,-13927.515570597565
5000,197.47577285766602,7.641154050827026,96.155,92.17,0.6299733333333334,0.14534914639376434,0.15107143673848317,-26160.652934321446,-15585.50549510194,-18918.41237915116,-15627.927647649329,419.5829772949219,179.05718994140625,198.5204315185547,0.44999998807907104,0.0001,,
6000,216.42427468299866,24.027486324310303,100.795,96.045,0.5837866666666667,0.24564018419011785,0.1208819143266484,-25091.06616579332,-20485.73310590058,-19030.446780282542,-17831.796467062493,380.5672607421875,165.3125,182.6779022216797,0.5399999618530273,0.0001,14468.877000468216,-14231.945159191831
7000,250.82255959510803,6.536280632019043,85.155,81.31,0.5868266666666667,0.23171376144822659,0.12213586358753,-18809.67332089278,-16755.377413717346,-17349.584021739494,-16417.406373294805,437.8473815917969,154.91546630859375,181.38160705566406,0.6299999952316284,0.0001,,
8000,267.82824659347534,20.324368953704834,74.15,71.695,0.6311466666666667,0.24072787020966846,0.17137315912019468,-17020.340566392377,-15451.56163596104,-16376.980945370702,-15227.864199239964,368.86529541015625,148.05821228027344,162.87686157226562,0.7199999094009399,0.0001,13878.932924893625,-13252.59835021585
9000,298.15701365470886,5.805662631988525,69.445,64.575,0.5621333333333333,0.14370556815443844,0.0891734924062113,-15886.849259815364,-15146.047135622508,-15691.449818656254,-15035.522966389717,373.3338317871094,139.83543395996094,155.05503845214844,0.809999942779541,0.0001,,
10000,314.1423842906952,18.44162106513977,58.825,57.88,0.6394133333333333,0.21693010259083062,0.12686525568671173,-15219.47756844709,-14931.152673913752,-15202.428250852225,-14921.613798453456,313.34326171875,137.38002014160156,153.6949462890625,0.8999999761581421,0.0001,13644.767421733504,-13501.316205454379
11000,342.47245025634766,5.540332317352295,63.665,60.93,0.6562133333333334,0.2643862189401347,0.14998987865374036,-15850.505507032254,-14791.004048349118,-15842.475091316332,-14865.78148131665,270.89776611328125,135.57012939453125,149.27743530273438,0.8999999761581421,0.0001,,
12000,357.1323606967926,17.174432039260864,52.335,49.355,0.6821866666666666,0.304630847314392,0.180823993935897,-14894.400753068225,-14626.26582958945,-14899.129636609545,-14617.812215293054,236.5662078857422,132.29869079589844,142.93988037109375,0.8999999761581421,0.0001,13745.785618134885,-13514.559399993723
13000,382.7543857097626,4.483834266662598,35.735,32.695,0.64096,0.3094750582750583,0.15573333333333333,-14645.154795436496,-14455.774013226901,-14650.850561804435,-14535.80440548727,256.01702880859375,118.05082702636719,131.7288055419922,0.8999999761581421,0.0001,,
14000,397.2773184776306,15.481875896453857,40.08,36.73,0.6942933333333333,0.3042751681382369,0.2166636103221782,-14415.56998702967,-14062.152542462205,-14453.373511065449,-14078.82721590923,228.8066864013672,109.39380645751953,115.87156677246094,0.8999999761581421,0.0001,13353.354237880536,-13045.055117145763
15000,422.6406795978546,4.9934797286987305,46.99,43.47,0.6386666666666666,0.2709412118408881,0.1617,-14157.63372997683,-13899.16422392487,-14163.660831645022,-13893.447252587659,249.21539306640625,99.9893569946289,107.52871704101562,0.8999999761581421,0.0001,,
16000,436.9978561401367,15.742445468902588,40.63,40.065,0.6902400000000001,0.37844495847897647,0.2640025062656641,-14051.28771967351,-13723.609241638704,-14088.909805942094,-13770.798025315855,248.30084228515625,91.3489990234375,111.03323364257812,0.8999999761581421,0.0001,13132.842836153633,-12865.642190939898
17000,461.8078646659851,4.833407402038574,42.98,41.845,0.6619733333333334,0.3560850350738788,0.23576715092816786,-14142.64653534992,-13720.023113134312,-14206.714732539365,-13754.662635128443,172.67666625976562,81.34959411621094,85.93729400634766,0.8999999761581421,0.0001,,
