shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
3.0,7.0,-2314.823307264869,-2305.5907505701807,-2263.353824506288,2263.353824506288,1
6.0,8.0,-2317.995413346987,-2307.011939945632,-2265.3068716257485,2265.3068716257485,2
6.0,8.0,-2319.2917060246596,-2308.6550015974804,-2266.2967421889325,2266.2967421889325,3
10.0,8.0,-2322.952989593608,-2311.89642103536,-2271.349688123012,2271.349688123012,4
