episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
10,67.5,67.9,47.0,-53750.798820996715,-53599.43238634236,-53306.98238615682,-53161.42572629527
20,67.9,67.7,47.0,-53811.67069806608,-53599.43238634236,-53303.90679320054,-53161.42572629527
30,67.56666666666666,65.5,47.0,-53795.460477894674,-53573.42185964728,-53288.85707835547,-53110.32541314859
40,67.5,64.6,42.0,-53812.705529990046,-53573.42185964728,-53296.27704988449,-53110.32541314859
50,67.62,65.5,42.0,-53798.9887275625,-53537.77039913542,-53300.791969008445,-53054.88710257443
60,67.4,64.63333333333334,42.0,-53782.91362188151,-53537.77039913542,-53292.15935113724,-53054.88710257443
70,67.31428571428572,63.97142857142857,42.0,-53771.5943982605,-53537.77039913542,-53285.27533597228,-53054.88710257443
80,67.325,64.55,42.0,-53761.483480176146,-53537.77039913542,-53281.09260929997,-53054.88710257443
90,67.24444444444444,64.08888888888889,42.0,-53769.27991754752,-53537.77039913542,-53279.901003436484,-53054.88710257443
100,67.39,64.63,42.0,-53770.8422222325,-53537.77039913542,-53282.690854157896,-53054.88710257443
110,67.3,64.11818181818182,42.0,-53775.4582148285,-53537.77039913542,-53282.67033407053,-53054.88710257443
120,67.23333333333333,63.93333333333333,42.0,-53780.15817918585,-53537.77039913542,-53282.939121926516,-53054.88710257443
130,67.20769230769231,63.9,42.0,-53791.063782050776,-53537.77039913542,-53285.232977555665,-53054.88710257443
140,67.25,63.90714285714286,42.0,-53787.044239696,-53537.77039913542,-53285.90578995041,-53054.88710257443
150,67.24666666666667,63.766666666666666,42.0,-53784.06826154399,-53537.77039913542,-53284.99120001925,-53054.88710257443
160,67.20625,63.70625,42.0,-53783.341999362245,-53537.77039913542,-53285.69301497659,-53054.88710257443
170,67.16470588235295,63.54117647058823,42.0,-53780.583360904486,-53537.77039913542,-53284.449840064204,-53054.88710257443
180,67.15555555555555,63.65555555555556,42.0,-53779.39929394275,-53537.77039913542,-53285.1626028907,-53054.88710257443
190,67.08947368421053,63.64736842105263,42.0,-53774.875133274414,-53537.77039913542,-53282.76383329442,-53054.88710257443
200,67.14,63.69,42.0,-53777.84267290212,-53537.77039913542,-53286.037973000144,-53054.88710257443
210,67.13809523809523,63.72857142857143,42.0,-53779.9497745519,-53537.77039913542,-53285.79067206943,-53054.88710257443
220,67.16363636363636,63.872727272727275,42.0,-53782.52583639898,-53537.77039913542,-53286.57095746121,-53054.88710257443
230,67.20434782608696,64.07391304347826,42.0,-53785.29209178212,-53537.77039913542,-53288.308578066026,-53054.88710257443
240,67.14166666666667,64.01666666666667,42.0,-53782.35040410616,-53537.77039913542,-53287.365397252914,-53054.88710257443
250,67.136,63.984,42.0,-53785.238363894314,-53537.77039913542,-53288.30257601485,-53054.88710257443
260,67.13076923076923,63.96153846153846,42.0,-53790.30993079322,-53537.77039913542,-53290.21384389828,-53054.88710257443
270,67.11851851851851,63.977777777777774,42.0,-53801.31755155978,-53537.77039913542,-53289.943853425655,-53054.88710257443
280,67.11428571428571,63.98571428571429,42.0,-53802.19657515575,-53537.77039913542,-53289.97748102888,-53054.88710257443
290,67.07931034482759,63.87241379310345,41.0,-53800.091700550016,-53537.77039913542,-53289.615888311935,-53054.88710257443
300,67.11,63.75666666666667,41.0,-53799.50465765542,-53537.77039913542,-53289.06325826015,-53054.88710257443
310,67.10645161290323,63.8741935483871,41.0,-53802.381246693774,-53537.77039913542,-53289.682100441154,-53054.88710257443
320,67.06875,63.69375,41.0,-53799.09141440996,-53537.77039913542,-53287.64141995866,-53054.88710257443
330,67.0969696969697,63.8,41.0,-53798.04354404535,-53537.77039913542,-53287.57967078473,-53054.88710257443
340,67.06764705882352,63.70294117647059,41.0,-53794.52904091325,-53537.77039913542,-53285.5256832616,-53054.88710257443
350,67.05714285714286,63.72571428571428,41.0,-53794.679266257626,-53537.77039913542,-53285.88631353604,-53054.88710257443
360,67.05277777777778,63.608333333333334,41.0,-53795.867250605064,-53537.77039913542,-53286.08411642019,-53054.88710257443
370,67.05675675675676,63.64054054054054,41.0,-53794.37631375935,-53537.77039913542,-53285.464826255426,-53054.88710257443
380,67.0657894736842,63.69210526315789,41.0,-53793.08749355068,-53537.77039913542,-53285.70656786851,-53054.88710257443
390,67.05128205128206,63.676923076923075,41.0,-53791.15164887969,-53537.77039913542,-53284.80241635588,-53054.88710257443
400,67.06,63.715,41.0,-53792.63517047757,-53537.77039913542,-53285.35778109828,-53054.88710257443
410,67.06829268292682,63.75609756097561,41.0,-53793.62457294688,-53537.77039913542,-53285.78662653742,-53054.88710257443
420,67.05952380952381,63.75,41.0,-53793.89498841301,-53537.77039913542,-53285.49944889305,-53054.88710257443
430,67.05813953488372,63.6953488372093,41.0,-53793.92670047302,-53537.77039913542,-53284.67120548909,-53054.88710257443
440,67.02954545454546,63.57954545454545,36.0,-53792.4714783951,-53537.77039913542,-53285.171686536894,-53054.88710257443
450,67.05333333333333,63.586666666666666,36.0,-53791.959990836505,-53537.77039913542,-53285.21570318865,-53054.88710257443
460,67.03478260869565,63.54782608695652,36.0,-53790.386867309164,-53537.77039913542,-53284.400230276304,-53054.88710257443
470,67.0127659574468,63.47659574468085,36.0,-53789.90421563044,-53537.77039913542,-53283.94310465049,-53054.88710257443
480,67.0125,63.5,36.0,-53788.790014461774,-53537.77039913542,-53283.514792361966,-53054.88710257443
490,67.01836734693877,63.5,36.0,-53790.67785403782,-53537.77039913542,-53284.187583786814,-53054.88710257443
500,67.018,63.522,36.0,-53791.69942555538,-53537.77039913542,-53283.818843836874,-53054.88710257443
510,67.00784313725491,63.45490196078431,36.0,-53792.1351735672,-53537.77039913542,-53284.02981520791,-53054.88710257443
520,67.0173076923077,63.50576923076923,36.0,-53791.1671005664,-53537.77039913542,-53284.383178583754,-53054.88710257443
530,67.00188679245284,63.43584905660377,36.0,-53790.307312990175,-53537.77039913542,-53284.12687620158,-53054.88710257443
540,66.99444444444444,63.40925925925926,36.0,-53790.64192894774,-53537.77039913542,-53284.118658204054,-53054.88710257443
550,67.01636363636364,63.485454545454544,36.0,-53790.204146129065,-53537.77039913542,-53284.52406057444,-53054.88710257443
