shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
6.0,25.0,-12757.722982210684,-12794.360046180496,-12103.343728007998,12103.343728007998,1
4.0,25.0,-12757.722982210682,-12794.3600461805,-12103.343728007998,12103.343728007998,2
5.0,24.0,-12738.959611692939,-12775.90592992607,-12129.52120298099,12129.52120298099,3
7.0,26.0,-12839.553920916009,-12867.503269107363,-12103.78924983075,12103.78924983075,4
5.0,26.0,-12839.55392091601,-12867.50326910736,-12103.78924983075,12103.78924983075,5
9.0,26.0,-12839.553920916009,-12867.503269107361,-12103.789249830748,12103.789249830748,6
7.0,26.0,-12830.167874480221,-12857.179059892469,-12101.071999130747,12101.071999130747,7
