episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
10,64.5,52.9,39.0,-53530.49832940324,-53450.04977662743,-53074.90045197688,-52993.056301878896
20,63.65,49.95,35.0,-53528.92834551043,-53437.09217664099,-53071.81825502962,-52966.13988279835
30,63.666666666666664,49.93333333333333,35.0,-53551.48683763089,-53437.09217664099,-53072.65947943432,-52966.13988279835
40,63.625,49.575,35.0,-53561.943707266764,-53395.27775647821,-53073.50554630598,-52922.280656610346
50,63.7,49.82,35.0,-53561.37412024877,-53395.27775647821,-53073.644587617346,-52922.280656610346
60,63.7,49.7,35.0,-53565.34947193724,-53395.27775647821,-53070.52578788947,-52922.280656610346
70,63.714285714285715,50.25714285714286,35.0,-53560.10331885557,-53395.27775647821,-53070.51476741122,-52922.280656610346
80,63.8625,50.9375,35.0,-53562.57159860097,-53395.27775647821,-53073.54436852633,-52922.280656610346
90,63.86666666666667,50.93333333333333,35.0,-53565.84238247678,-53395.27775647821,-53072.52605366744,-52922.280656610346
100,63.8,51.12,35.0,-53559.27862825491,-53395.27775647821,-53069.27104254868,-52922.280656610346
110,63.72727272727273,50.654545454545456,34.0,-53557.11494394308,-53395.27775647821,-53068.60213774566,-52922.280656610346
120,63.80833333333333,50.94166666666667,34.0,-53560.16989361496,-53395.27775647821,-53072.42585346158,-52922.280656610346
130,63.76923076923077,50.61538461538461,34.0,-53574.495669504875,-53395.27775647821,-53072.93083188579,-52922.280656610346
140,63.75,50.56428571428572,32.0,-53571.662182093,-53395.27775647821,-53071.04695603578,-52922.280656610346
150,63.766666666666666,50.58,32.0,-53571.94241399769,-53395.27775647821,-53072.35232091167,-52922.280656610346
160,63.74375,50.53125,30.0,-53571.813023470946,-53395.27775647821,-53072.33128474641,-52922.280656610346
170,63.76470588235294,50.49411764705882,30.0,-53574.34866304836,-53395.27775647821,-53072.55410239098,-52922.280656610346
180,63.77777777777778,50.55555555555556,30.0,-53572.674472632796,-53395.27775647821,-53072.82168692863,-52922.280656610346
190,63.8,50.65263157894737,30.0,-53570.51812479417,-53395.27775647821,-53073.885531035616,-52922.280656610346
200,63.745,50.685,30.0,-53572.238278490084,-53395.27775647821,-53072.397546948436,-52922.280656610346
210,63.74285714285714,50.666666666666664,30.0,-53571.036140054086,-53395.27775647821,-53072.57433579282,-52922.280656610346
220,63.80909090909091,50.86363636363637,30.0,-53576.14221668892,-53395.27775647821,-53074.68906407492,-52922.280656610346
230,63.821739130434786,50.90869565217391,30.0,-53578.598660426585,-53395.27775647821,-53075.04901082942,-52917.931078685455
240,63.81666666666667,50.9,30.0,-53575.78910754425,-53395.27775647821,-53074.237514935834,-52917.931078685455
250,63.808,51.008,30.0,-53575.33309052558,-53395.27775647821,-53074.50774174452,-52917.931078685455
260,63.81153846153846,51.11923076923077,30.0,-53577.731752959,-53395.27775647821,-53074.63859415085,-52917.931078685455
270,63.85925925925926,51.20740740740741,30.0,-53576.73336231372,-53395.27775647821,-53074.83511300163,-52917.931078685455
280,63.83571428571429,50.97857142857143,30.0,-53574.98054432125,-53395.27775647821,-53073.568470124286,-52917.931078685455
290,63.827586206896555,50.90344827586207,30.0,-53575.12595103519,-53395.27775647821,-53072.82393640136,-52917.931078685455
300,63.84,50.86,30.0,-53574.42405327566,-53395.27775647821,-53072.93963266338,-52917.931078685455
310,63.829032258064515,50.79032258064516,30.0,-53577.81920862198,-53395.27775647821,-53073.69282579872,-52917.931078685455
320,63.8625,50.9875,30.0,-53579.91747471847,-53395.27775647821,-53074.68328092185,-52917.931078685455
330,63.88484848484848,51.127272727272725,30.0,-53581.13779125646,-53395.27775647821,-53075.34859723661,-52917.931078685455
340,63.89705882352941,51.19117647058823,30.0,-53579.286875180944,-53373.14420077133,-53074.17239560445,-52880.78073739645
350,63.88857142857143,51.09428571428571,30.0,-53580.74038120323,-53373.14420077133,-53073.81797871934,-52880.78073739645
360,63.88333333333333,51.06666666666667,30.0,-53582.91305395464,-53373.14420077133,-53072.12068685135,-52869.39318771882
370,63.88648648648649,50.994594594594595,30.0,-53581.482408610005,-53373.14420077133,-53071.61253981878,-52869.39318771882
380,63.944736842105264,51.17631578947368,30.0,-53584.40176218691,-53373.14420077133,-53073.02170035786,-52869.39318771882
390,63.93589743589744,51.1,30.0,-53583.91684370006,-53373.14420077133,-53072.45634973001,-52869.39318771882
400,63.9075,50.9875,30.0,-53582.78792774674,-53373.14420077133,-53071.44202228679,-52869.39318771882
410,63.93658536585366,51.13170731707317,30.0,-53584.18833362245,-53373.14420077133,-53072.16745568466,-52869.39318771882
420,63.91904761904762,51.076190476190476,30.0,-53582.85654185574,-53373.14420077133,-53071.36748613312,-52869.39318771882
430,63.937209302325584,51.151162790697676,30.0,-53583.368848609636,-53373.14420077133,-53072.022318193616,-52869.39318771882
440,63.93636363636364,51.16818181818182,30.0,-53582.41642585964,-53373.14420077133,-53072.511456843036,-52869.39318771882
450,63.90222222222222,51.04888888888889,29.0,-53580.90484883149,-53373.14420077133,-53072.07384820784,-52869.39318771882
460,63.904347826086955,51.0,29.0,-53583.52010402432,-53373.14420077133,-53072.01684220764,-52869.39318771882
470,63.92765957446809,51.10212765957447,29.0,-53582.92790781221,-53361.96380187291,-53072.26833336756,-52869.39318771882
480,63.91875,51.06458333333333,29.0,-53583.53880722482,-53361.96380187291,-53071.9130860772,-52869.39318771882
490,63.93265306122449,51.15714285714286,29.0,-53583.60475625416,-53361.96380187291,-53071.92520371757,-52869.39318771882
500,63.934,51.098,29.0,-53587.61407847222,-53361.96380187291,-53072.18191531292,-52869.39318771882
510,63.937254901960785,51.11764705882353,29.0,-53586.5140626447,-53361.96380187291,-53071.857739757,-52869.39318771882
520,63.94423076923077,51.20192307692308,29.0,-53588.586180508624,-53361.96380187291,-53072.420765908115,-52869.39318771882
530,63.9566037735849,51.28490566037736,29.0,-53588.72680152375,-53361.96380187291,-53072.39776326438,-52869.39318771882
540,63.92777777777778,51.23518518518519,29.0,-53587.60881896539,-53361.96380187291,-53072.42656359052,-52869.39318771882
550,63.941818181818185,51.22181818181818,29.0,-53589.828761952296,-53361.96380187291,-53073.440894230764,-52869.39318771882
