shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
4.0,17.0,-72480.0180007091,-72294.77897583037,-71742.95733550412,71742.95733550412,1
10.0,17.0,-72480.0180007091,-72294.77897583037,-71742.9573355041,71742.9573355041,2
4.0,17.0,-72480.0180007091,-72294.77897583038,-71742.95733550412,71742.95733550412,3
6.0,17.0,-72480.0180007091,-72294.7789758304,-71742.95733550412,71742.95733550412,4
2.0,17.0,-72480.0180007091,-72294.77897583037,-71742.95733550414,71742.95733550414,5
8.0,17.0,-72480.0180007091,-72294.7789758304,-71742.95733550412,71742.95733550412,6
4.0,17.0,-72480.01800070911,-72294.7789758304,-71742.95733550412,71742.95733550412,7
