episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
10,63.8,41.2,28.0,-53323.40643998645,-53287.083035429845,-52854.089006492424,-52770.70990347115
20,63.65,39.95,28.0,-53357.70764632533,-53287.083035429845,-52876.073214376884,-52770.70990347115
30,63.733333333333334,40.93333333333333,28.0,-53366.56844634834,-53279.78462211716,-52896.25944470077,-52770.70990347115
40,63.675,40.675,28.0,-53364.27232549795,-53272.8779563478,-52897.65417119178,-52770.70990347115
50,63.64,40.28,28.0,-53357.7046718966,-53272.8779563478,-52892.5075523386,-52770.70990347115
60,63.65,40.31666666666667,28.0,-53363.03546414241,-53272.8779563478,-52892.3864755371,-52770.70990347115
70,63.628571428571426,40.542857142857144,28.0,-53360.814639490294,-53272.8779563478,-52891.835120244476,-52770.70990347115
80,63.65,40.925,28.0,-53384.39876361084,-53272.8779563478,-52893.70257320998,-52770.70990347115
90,63.7,40.96666666666667,28.0,-53383.71284637014,-53272.8779563478,-52897.016143902234,-52770.70990347115
100,63.71,41.03,28.0,-53381.59726073749,-53272.8779563478,-52899.34638106051,-52770.70990347115
110,63.69090909090909,41.345454545454544,28.0,-53390.380300711935,-53272.8779563478,-52901.14664073381,-52770.70990347115
120,63.625,41.05833333333333,28.0,-53389.56762663799,-53272.8779563478,-52901.93902808395,-52770.70990347115
130,63.62307692307692,41.19230769230769,28.0,-53387.25691973785,-53272.8779563478,-52900.209744947424,-52770.70990347115
140,63.6,41.042857142857144,28.0,-53390.90537778654,-53272.8779563478,-52899.769855160564,-52770.70990347115
150,63.593333333333334,41.03333333333333,28.0,-53389.01747941075,-53272.8779563478,-52900.8466372656,-52770.70990347115
160,63.5625,40.9625,28.0,-53386.74129029189,-53272.8779563478,-52900.93747136239,-52770.70990347115
170,63.523529411764706,40.78235294117647,28.0,-53385.508219460375,-53272.8779563478,-52900.46177135211,-52770.70990347115
180,63.49444444444445,40.46111111111111,28.0,-53382.52643289631,-53272.8779563478,-52898.93645603356,-52770.70990347115
190,63.50526315789474,40.34736842105263,28.0,-53383.65502942204,-53272.8779563478,-52899.564426940364,-52770.70990347115
200,63.535,40.435,28.0,-53382.88878025111,-53272.8779563478,-52899.55349462299,-52770.70990347115
210,63.55238095238095,40.41904761904762,28.0,-53382.13676823147,-53272.8779563478,-52900.59598855441,-52770.70990347115
220,63.53636363636364,40.345454545454544,28.0,-53381.11390101056,-53272.8779563478,-52900.876403127884,-52770.70990347115
230,63.56086956521739,40.42173913043478,28.0,-53381.48029047682,-53272.8779563478,-52900.80800382881,-52770.70990347115
240,63.5625,40.52916666666667,28.0,-53382.2219021816,-53272.8779563478,-52900.991954156445,-52770.70990347115
250,63.552,40.544,28.0,-53382.84488955894,-53263.90008138287,-52901.22852851836,-52770.70990347115
260,63.55,40.55,28.0,-53381.95657121583,-53263.90008138287,-52901.32392664031,-52770.70990347115
270,63.56666666666667,40.596296296296295,28.0,-53383.317802100246,-53263.90008138287,-52902.32344855682,-52770.70990347115
280,63.56071428571428,40.582142857142856,28.0,-53382.547715579974,-53263.90008138287,-52902.56957969733,-52770.70990347115
