iteration,training_time_seconds_mean,training_time_seconds_std,history_eval_time_seconds_mean,history_eval_time_seconds_std,expected_shd_mean,expected_shd_std,expected_edges_mean,expected_edges_std,roc_auc_mean,roc_auc_std,prc_auc_mean,prc_auc_std,ave_prec_mean,ave_prec_std,bic_mean_mean,bic_mean_std,bic_max_mean,bic_max_std,bdeu_mean_mean,bdeu_mean_std,bdeu_max_mean,bdeu_max_std,loss_mean,loss_std,avg_loss_mean,avg_loss_std,smooth_loss_mean,smooth_loss_std,epsilon_mean,epsilon_std,learning_rate_mean,learning_rate_std,neg_avg_predictive_log_likelihood_mean,neg_avg_predictive_log_likelihood_std,predictive_log_likelihood_best_mean,predictive_log_likelihood_best_std
5000,175.7679651737213,37.98669080371753,2.888100433349609,0.42212653242797793,19.502000000000002,2.5379287815066838,23.426000000000002,1.7438262528130484,0.6633928571428571,0.08912024287294187,0.22189246826703948,0.0905906985904505,0.23430322348324642,0.07327031207669765,-2587.66565746779,118.96786554728617,-2431.155882234699,39.02054308795044,-2350.663796300477,38.66191331097506,-2318.890912502198,23.4856672315888,198.4905975341797,20.71100221922643,35.17623519897461,0.6945021996778089,48.73802871704102,2.589305838143744,0.44999998807907093,6.206335383118183e-17,0.0001,0.0,,,,
6000,197.45724968910218,44.74245959191136,7.896411323547364,0.5418363865671167,18.369,2.1268562480807205,21.905,1.1286108718242969,0.6131696428571429,0.1268021202602198,0.2361878316841362,0.11557748764817058,0.21657865520070127,0.12314510402300098,-2518.655805462796,37.91925757971291,-2435.4942918391266,40.49585666647059,-2329.9394712062294,23.3517334186002,-2316.085219846814,20.864665482086146,122.95669097900391,15.713949324302389,30.177051544189453,1.3521022367317252,37.46836166381836,0.6479200190780527,0.5399999618530273,0.0,0.0001,0.0,2237.873936508627,26.550626236091006,-2233.8625080817465,24.208676029178218
7000,224.39377460479736,51.73213379849255,3.023373317718506,0.48929603171824726,21.957,1.411172384933889,25.061000000000003,1.2458099774845284,0.6053571428571428,0.04898396686554902,0.2291795105275701,0.028693890244002682,0.1837119770210253,0.022640251199090577,-2727.5541202307354,171.06215734001754,-2516.2892732579962,109.75646928155325,-2367.310203439923,30.513533134340044,-2334.124005200866,23.79004313104321,69.16611251831054,5.728751616317728,21.486368560791014,0.3634533607412828,26.339096450805663,1.735211447113164,0.6299999952316284,0.0,0.0001,0.0,,,,
8000,246.2262711048126,58.571756821980735,8.33897008895874,0.5184943984379133,21.245,0.8917889324273991,24.919999999999998,0.8025272581040468,0.6314732142857142,0.05815042749450231,0.32154441612224244,0.09599729642046628,0.19187843278543373,0.03426450301887117,-2704.1009161732045,62.52291845066314,-2610.0129377943344,101.44906281036778,-2386.9201710394727,51.23650305746418,-2366.488113886995,46.82401184330154,46.08450546264648,5.099312479664325,20.18579444885254,0.41083097788687206,22.92379264831543,1.1948261230436563,0.7199999094009399,0.0,0.0001,0.0,2262.014106441385,48.0480257476505,-2255.0986924848803,41.37729834184181
9000,273.3453971862793,65.38143504297494,2.977850008010864,0.43788386686756825,21.491999999999997,1.926293721113164,24.710999999999995,1.3915387166730224,0.6450892857142858,0.08245721220552284,0.27425956344795954,0.1145031991188896,0.20693354962882937,0.09090949376502529,-2701.3349597839324,130.03826197050742,-2588.7877226236656,128.7640951033907,-2373.561689192568,33.34507926477025,-2351.6597847665234,32.493381538993695,39.616800689697264,3.1928771737422537,19.068591690063478,0.8045011926274374,21.838323974609374,2.3059615517545913,0.809999942779541,0.0,0.0001,0.0,,,,
10000,295.2334856510162,72.19910629764672,8.049344348907471,0.49281088882788304,20.225,1.9929343943040374,23.35,1.5739202648164867,0.6401785714285714,0.07147476882176673,0.3664644457404552,0.1054935352897146,0.18665586193645595,0.04974731291788474,-2612.8581786581526,133.9903544977824,-2519.5666438401845,82.82258880551072,-2373.9345479227322,52.73778302274659,-2356.8815541874274,48.94653918664349,36.47688369750976,3.8910561342717065,19.15277099609375,0.30421902712097115,20.162538146972658,2.4654387153459894,0.8999999761581421,0.0,0.0001,0.0,2261.060109981442,43.49171764705308,-2253.777452130526,43.29944678564617
11000,321.9882930755615,79.13399227342154,2.7931517601013183,0.40653448630259986,19.1,2.5996802688022997,21.973000000000003,1.7392692431018275,0.6319196428571429,0.0724991272048977,0.33540528456168717,0.14586303866921965,0.19746462942771034,0.072966404882664,-2525.9678310332315,75.95817979765032,-2479.5742323265986,90.6745923500723,-2350.8724474831133,39.62786739714405,-2335.550154096282,25.808182577134982,33.4786319732666,3.2703939787543486,18.1210075378418,1.3997789020442515,19.203163146972656,2.5406167165587035,0.8999999761581421,0.0,0.0001,0.0,,,,
12000,343.61273403167723,85.89471214579177,7.6717382907867435,0.50118746994896,17.223,2.3871730142576593,20.822,1.8372588277104562,0.6555803571428571,0.08300525675087127,0.3200902192982863,0.14229224292700962,0.22006160451203546,0.08484598299003364,-2473.6537499306205,50.64643248053935,-2419.9373313726546,14.497509252253282,-2331.7900935272437,21.83390902288135,-2318.8003452214616,22.307350303161044,34.10585327148438,4.466343844104079,16.780802536010743,1.2905663257311792,18.503520202636718,1.4963797366017932,0.8999999761581421,0.0,0.0001,0.0,2240.1903632354524,26.56304431045086,-2236.2008025281293,27.06903654676107
13000,369.9966510295868,92.61108098939025,2.662377214431763,0.35260698938669593,17.256,1.6757998090464155,19.97,1.1686958543607477,0.6350446428571429,0.06357689896708084,0.30978056409574406,0.12590246029019359,0.2037228679121248,0.06347734521459696,-2442.0957649254933,40.38606889566751,-2419.0144401022308,51.872090025131186,-2326.5563683369633,27.377527215771433,-2317.257847146027,27.175582168551507,33.61102981567383,5.346679553961371,15.704837989807128,1.3882297046822598,16.843795394897462,2.2591956896396885,0.8999999761581421,0.0,0.0001,0.0,,,,
14000,391.50732769966123,99.38349482857687,7.5565580368042,0.4814220444129984,16.774,2.7139625089525468,19.631,1.6337701796764441,0.6533482142857142,0.10800146575648165,0.3367867194136481,0.10272172530390403,0.2046623934150616,0.059825250908812105,-2449.6321533545274,58.02357320013711,-2412.594620569767,21.144940458254176,-2326.1585286438735,24.544532284648312,-2316.4872665115136,22.843162753316776,35.10388679504395,6.86390605976955,14.629555130004883,0.7343992083138,15.356959915161132,1.7985854550679603,0.8999999761581421,0.0,0.0001,0.0,2240.68478851238,24.78381131570482,-2234.1156889761332,23.986618726020335
15000,418.15257210731505,106.3301463645772,2.610500526428223,0.40208423119886927,15.966,1.1503879780317596,18.741000000000003,0.800823014154813,0.6390625,0.10501336638229124,0.29928881972251375,0.09624434345942151,0.20251299070352774,0.04529472595066901,-2415.46582322021,25.902789058632806,-2391.3120997591623,24.555321157273312,-2326.6828680268895,28.873974838379358,-2313.5901270020267,26.389926898547554,34.42583045959473,5.759783417198749,13.077594757080078,1.3127939315646349,14.448822402954102,1.6136848366942793,0.8999999761581421,0.0,0.0001,0.0,,,,
16000,439.49776816368103,112.98986958803215,7.341736221313477,0.5401713731834703,16.029,1.6512321157244971,18.034,0.527901505964891,0.6558035714285714,0.08862619139767973,0.2840331291293312,0.07675044945974886,0.20368653302322032,0.05844443465795003,-2396.069200174375,26.153277521214548,-2369.3082113300065,24.67172495816265,-2318.195800477296,26.90835331360912,-2307.3424001226635,24.508045002476972,37.88484268188476,3.6781161717400783,12.505433654785156,1.0402792590699346,14.113529396057128,0.5225545336046052,0.8999999761581421,0.0,0.0001,0.0,2240.883362352196,26.599291781264252,-2234.6862454922402,27.302703325274038
17000,465.4932337284088,119.72170005610127,2.4774627685546875,0.453861720949264,15.768,1.760289748876588,17.105,3.966650034979139,0.6339285714285714,0.08140821159354686,0.250716649843267,0.07689571868483233,0.1947360838890074,0.039994212030360014,-2464.516378521873,109.76794461528583,-2377.5414585227945,27.236529138530177,-2383.7715888011467,125.25742373669026,-2309.665999600411,22.39669445752667,36.867566680908205,4.920471286836082,11.604470825195312,1.5807857606034437,12.673417472839356,1.0599785608431807,0.8999999761581421,0.0,0.0001,0.0,,,,
18000,486.90992641448975,126.5104361140162,7.089489364624024,0.6494127950528906,16.541999999999998,2.181348779998284,17.682,2.3163834958831835,0.6084821428571429,0.11933982228909319,0.2360931641265372,0.09180831141550787,0.19356884334918215,0.0627204718647932,-2425.1002809538745,62.711610963606766,-2373.9143399256345,35.81060574364606,-2347.8820578468535,65.26544796037314,-2311.5619280298974,22.642591933385212,37.1209659576416,5.4605577368271545,10.916368293762208,1.395402452623437,13.806102752685547,3.659024158734798,0.8999999761581421,0.0,0.0001,0.0,2269.2970191431355,69.83840726060184,-2234.9104182799574,25.047242063112
19000,512.3548310279846,132.9930917897068,2.0718626022338866,0.6608142748930639,14.210000000000003,3.559050083940938,13.611,6.688929660267029,0.6169642857142856,0.10537688506768872,0.25296598047420416,0.1220366857281518,0.22867561258186253,0.08585021963675556,-2554.875007801435,205.16211420514645,-2371.199003540015,17.168987385502433,-2492.878840532561,222.13631409337782,-2308.192015049746,16.145801832393552,37.69902038574219,4.270070498346793,10.539195823669434,1.016500138482271,13.523884391784668,1.4646365690651753,0.8999999761581421,0.0,0.0001,0.0,,,,
