shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
8.0,17.0,-72480.0180007091,-72294.77897583038,-71742.95733550412,71742.95733550412,1
10.0,17.0,-72480.0180007091,-72294.77897583037,-71742.95733550412,71742.95733550412,2
10.0,17.0,-72480.0180007091,-72294.77897583038,-71742.95733550409,71742.95733550409,3
13.0,18.0,-72632.57825980699,-72400.61186299413,-71745.6410252884,71745.6410252884,4
