episode,mean_final_edges,mean_shd,best_shd,mean_bic,best_bic,mean_bdeu,best_bdeu
10,64.7,44.7,36.0,-53623.60356380352,-53536.65079921587,-53184.047962855235,-53097.09067126363
20,64.35,43.65,29.0,-53618.381041097375,-53535.10578171958,-53175.68010645521,-53083.28216501087
30,64.5,44.63333333333333,29.0,-53619.9359028857,-53526.93257491521,-53177.349525727615,-53062.9602027476
40,64.825,45.175,29.0,-53664.234147235205,-53526.93257491521,-53177.99847172424,-53045.004661237705
50,64.96,45.4,29.0,-53657.587884371234,-53526.93257491521,-53181.92266356067,-53045.004661237705
60,64.9,44.8,29.0,-53653.754647660506,-53526.93257491521,-53180.36208060473,-53045.004661237705
70,64.82857142857142,44.6,29.0,-53649.77582210529,-53526.93257491521,-53180.59278720067,-53045.004661237705
80,64.775,44.425,29.0,-53655.38158503062,-53518.2972378389,-53180.50902996371,-53044.6418397688
90,64.84444444444445,44.82222222222222,29.0,-53652.97329880491,-53518.2972378389,-53183.068500811765,-53044.6418397688
100,64.87,45.03,29.0,-53653.78802491269,-53518.2972378389,-53187.766141606386,-53044.6418397688
110,64.8,44.872727272727275,29.0,-53648.19411182681,-53491.490613379945,-53185.55703686711,-53005.52066272456
120,64.76666666666667,44.86666666666667,29.0,-53649.46866292556,-53491.490613379945,-53184.596890414876,-53005.52066272456
130,64.76153846153846,44.96153846153846,29.0,-53647.63491747073,-53491.490613379945,-53184.19155961251,-53005.52066272456
140,64.72142857142858,44.72142857142857,29.0,-53646.29765479312,-53491.490613379945,-53182.43159137714,-53005.52066272456
150,64.69333333333333,44.693333333333335,29.0,-53646.63198264615,-53491.490613379945,-53180.855891674124,-53005.52066272456
160,64.71875,44.86875,29.0,-53650.43132990913,-53491.490613379945,-53181.66480906938,-53005.52066272456
170,64.71764705882353,44.741176470588236,29.0,-53653.480498978846,-53491.490613379945,-53181.49779274635,-53005.52066272456
180,64.75555555555556,44.855555555555554,29.0,-53652.20601369514,-53491.490613379945,-53182.98014190254,-53005.52066272456
190,64.75263157894737,44.99473684210526,29.0,-53651.32006786571,-53491.490613379945,-53182.797113654626,-53005.52066272456
200,64.765,44.975,26.0,-53651.12168281539,-53491.490613379945,-53183.4784419066,-53005.52066272456
210,64.78571428571429,45.1,26.0,-53651.53744403915,-53491.490613379945,-53183.143056165216,-53005.52066272456
220,64.80454545454545,45.18636363636364,26.0,-53649.43872247931,-53491.490613379945,-53183.06598766434,-53005.52066272456
230,64.80869565217391,45.18260869565217,26.0,-53647.453522262374,-53491.490613379945,-53183.045164121766,-53005.52066272456
240,64.82916666666667,45.19583333333333,26.0,-53645.36481147064,-53491.490613379945,-53182.45979936063,-53005.52066272456
250,64.824,45.208,26.0,-53644.47970974333,-53491.490613379945,-53182.35889498289,-53005.52066272456
260,64.8076923076923,45.184615384615384,26.0,-53642.66078269418,-53491.490613379945,-53180.9034736686,-53005.52066272456
270,64.81481481481481,45.237037037037034,26.0,-53641.60926849719,-53491.490613379945,-53181.02221724979,-53005.52066272456
280,64.8,45.17857142857143,26.0,-53640.3083695574,-53491.490613379945,-53179.8890637502,-53005.52066272456
290,64.78275862068965,45.07931034482758,26.0,-53639.14269317815,-53491.490613379945,-53179.13406261958,-53005.52066272456
300,64.77,45.04333333333334,26.0,-53638.41830913703,-53491.490613379945,-53178.06502799578,-53005.52066272456
310,64.78709677419354,45.12903225806452,26.0,-53637.62179891378,-53478.93095495244,-53177.79342603135,-53005.52066272456
320,64.771875,45.065625,26.0,-53635.99870684675,-53478.93095495244,-53177.00783537312,-53005.52066272456
330,64.76969696969697,45.054545454545455,26.0,-53637.09747752991,-53478.93095495244,-53177.359914997105,-53005.52066272456
340,64.76470588235294,45.04117647058823,26.0,-53636.097188295294,-53478.93095495244,-53177.357392220525,-53005.52066272456
350,64.75142857142858,44.98,26.0,-53636.07487797537,-53478.93095495244,-53177.08612900002,-53005.52066272456
360,64.75,44.977777777777774,26.0,-53636.4787455273,-53478.93095495244,-53177.16719375643,-53005.52066272456
370,64.72702702702702,44.77567567567568,25.0,-53635.14563001984,-53478.93095495244,-53176.78602210144,-53005.52066272456
380,64.70263157894736,44.67631578947368,25.0,-53635.04029355953,-53478.93095495244,-53176.319728696544,-53005.52066272456
390,64.71282051282051,44.697435897435895,25.0,-53635.31801627862,-53478.93095495244,-53176.57216296477,-53005.52066272456
400,64.6975,44.5875,25.0,-53636.677068052624,-53478.93095495244,-53176.38591601953,-53005.52066272456
410,64.68780487804878,44.58536585365854,25.0,-53637.15280529813,-53478.93095495244,-53176.06321622989,-53005.52066272456
420,64.70476190476191,44.642857142857146,25.0,-53639.06844126271,-53478.93095495244,-53177.44818445491,-53005.52066272456
430,64.69767441860465,44.55813953488372,25.0,-53638.91405703812,-53478.93095495244,-53177.10452937939,-53005.52066272456
440,64.67272727272727,44.43181818181818,25.0,-53639.86195168056,-53478.93095495244,-53176.81599192523,-53005.52066272456
450,64.67333333333333,44.38444444444445,25.0,-53638.77066132133,-53478.93095495244,-53176.512959544016,-53005.52066272456
460,64.66739130434783,44.34130434782609,25.0,-53638.2803438386,-53478.93095495244,-53176.316190634345,-53005.52066272456
