iteration,training_time_seconds_mean,training_time_seconds_std,history_eval_time_seconds_mean,history_eval_time_seconds_std,expected_shd_mean,expected_shd_std,expected_edges_mean,expected_edges_std,roc_auc_mean,roc_auc_std,prc_auc_mean,prc_auc_std,ave_prec_mean,ave_prec_std,bic_mean_mean,bic_mean_std,bic_max_mean,bic_max_std,bdeu_mean_mean,bdeu_mean_std,bdeu_max_mean,bdeu_max_std,loss_mean,loss_std,avg_loss_mean,avg_loss_std,smooth_loss_mean,smooth_loss_std,epsilon_mean,epsilon_std,learning_rate_mean,learning_rate_std,neg_avg_predictive_log_likelihood_mean,neg_avg_predictive_log_likelihood_std,predictive_log_likelihood_best_mean,predictive_log_likelihood_best_std
5000,195.17769837379456,1.922319288732979,7.256125593185425,0.24351007755340554,94.161,4.352703757436288,90.647,3.017587198408688,0.5635946666666666,0.04790300718929638,0.20235085248303813,0.03624646848447489,0.1315672449447134,0.04833928996502358,-24809.037427837473,1640.0761306923853,-20518.810785147176,4176.207232828424,-18815.677916347027,785.3131169622584,-17296.60128509057,1054.344475008381,441.32666015625,30.094515719640548,191.6402130126953,13.624501732265058,213.47933349609374,10.948684137071357,0.44999998807907093,6.206335383118183e-17,0.0001,0.0,,,,
6000,214.17291741371156,1.3584680757062444,23.27034673690796,2.1857570946697273,89.574,12.153650377561469,87.113,13.796903003935338,0.590368,0.04564828009416735,0.1825519795062786,0.05581842319884484,0.12367491261090716,0.03000933005607859,-23609.83113867928,3929.184810818099,-18236.11508472219,3036.7248067499363,-18098.688160757516,1084.875847508194,-16388.52266539873,809.0043531795403,453.574267578125,40.24451479863174,171.08358154296874,5.1948204899551405,197.01332397460936,6.500141390668048,0.5399999618530273,0.0,0.0001,0.0,14098.910394798575,365.79252280806094,-13664.479822519366,390.9212434251525
7000,248.75502347946167,3.236276206899764,6.4291774272918705,0.5608466152874941,80.83099999999999,10.541213402640137,77.04400000000001,12.223754742304017,0.5811306666666667,0.04167170572196172,0.21017207358602272,0.027968323938631984,0.1206040164735572,0.029156152775107236,-19210.483041419553,3854.11622829386,-17040.151383280936,2212.5421082605453,-16905.57112100358,1121.4562701025127,-16088.238212791068,903.6262899782356,436.25270385742186,42.879127806389725,159.546923828125,4.370966197946407,182.23080749511718,5.407481869372112,0.6299999952316284,0.0,0.0001,0.0,,,,
8000,266.0945017337799,3.623790203198794,18.476831579208373,1.1601625748096118,61.238000000000014,10.298710234781831,58.352999999999994,8.291270710813873,0.6176853333333334,0.027098597913709326,0.26008687165162747,0.0753890747644533,0.1678974944188759,0.08557048850053538,-15636.724424651835,699.408634608345,-15142.67865077561,439.3326559472137,-15510.811198659847,607.6558138728957,-15111.32237921465,459.8588494136181,401.0426330566406,24.84693483093397,148.6777313232422,4.315616265298412,167.5689453125,7.229872818897563,0.7199999094009399,0.0,0.0001,0.0,13634.549209618865,398.85741092469095,-13432.793493834479,416.15728226336046
9000,296.9358015060425,5.425686393335508,5.9756310939788815,0.4771541252993993,69.725,5.2335480316893985,65.346,6.510383437248532,0.6223786666666667,0.050413706778128425,0.2281769135623007,0.06658644523319451,0.15796782059306422,0.0757771577246719,-16155.357503659287,733.1686067581569,-15136.732935721317,287.89127446111024,-15805.277719664937,523.2032088499514,-15093.804889406256,346.8192665232873,359.1107238769531,52.659138725491154,139.8898132324219,5.259536748879097,158.80736694335937,5.370191902823479,0.809999942779541,0.0,0.0001,0.0,,,,
10000,313.13871755599973,5.574391579746102,19.848531436920165,1.2586189579549112,72.70700000000001,9.468792557660137,68.453,9.633181328097171,0.5917546666666667,0.06361472478042246,0.1996951646988785,0.07935921573298466,0.13493431186634192,0.07118792692350283,-16289.904917258036,968.2639918163,-15438.276696616498,478.7830224255107,-15759.032115176693,511.1852949084755,-15188.59207450292,307.15036380835426,352.31354370117185,68.8319838544694,133.6327392578125,8.248361991790706,150.41268005371094,7.152010228768377,0.8999999761581421,0.0,0.0001,0.0,13670.558583462505,270.51968455920485,-13345.480958482052,241.16689173183468
11000,344.0516442298889,5.172982648944169,5.701667022705078,0.16383569024345151,60.86199999999999,10.481069005592893,58.661,5.4439707475334576,0.6501546666666667,0.11741745227085185,0.2294897879591709,0.13832710810443932,0.18168859154048694,0.13620664223830764,-15134.520198732022,422.9894791913506,-14602.373751988911,340.0686757690123,-14999.589868830972,386.24709384839576,-14538.34516601297,320.0497096953335,287.2569274902344,69.24076139537361,129.71026306152345,7.2459640717004135,143.70614013671874,6.894983301843524,0.8999999761581421,0.0,0.0001,0.0,,,,
12000,360.1081419467926,5.2439609051758795,19.357445669174194,0.7910751783266478,67.092,9.735776548380716,63.25999999999999,7.638018394845614,0.5888853333333334,0.09568048754985409,0.18846837896823918,0.060548159385945,0.13448282632618985,0.060250165460913684,-15372.269717682308,433.54956877780177,-14821.872452859514,425.03781350969825,-15189.42673016254,383.4669737858316,-14708.99760024204,412.6644036432473,271.1291046142578,74.4502080226732,128.10413360595703,5.948580593720021,142.39031982421875,7.2092833111663,0.8999999761581421,0.0,0.0001,0.0,13421.233951880271,336.99242512948285,-13058.115570315234,420.7905506688514
13000,390.485053730011,4.919721342871292,5.6523607730865475,0.3142334686261936,66.25699999999999,11.094848241413668,61.508,9.235313069950582,0.5824533333333333,0.09190948204015127,0.18399766658930944,0.06579659620356372,0.12065494411219399,0.05045651113167237,-15292.238906276101,580.497391284804,-14786.381875341187,537.9984424202324,-15128.752568451024,489.8191667410661,-14712.4683096288,499.44926013489055,226.76520385742188,32.72425717009931,117.95783233642578,5.205709416193271,127.71503143310547,4.139379361604021,0.8999999761581421,0.0,0.0001,0.0,,,,
14000,407.0087145328522,5.758436365543408,17.87317485809326,0.8343444454745764,60.946000000000005,8.86183558863512,55.440999999999995,6.903570996230866,0.5710826666666666,0.07534742428687706,0.16077995110081744,0.07096579915306919,0.11553511582359921,0.053127756083838726,-14846.403632780071,330.81098016682853,-14292.216487696414,438.45045195154086,-14762.15668628304,306.63799457496646,-14262.211340360533,410.170265929513,208.6592529296875,30.689440295123894,111.73897247314453,6.594780738600232,118.59742584228516,6.772674092586516,0.8999999761581421,0.0,0.0001,0.0,13321.073710769811,234.30228438740838,-13027.407412969702,296.7368808002737
15000,436.10494699478147,6.506175606614811,5.293916034698486,0.11946276927734821,58.451,7.096370903497084,54.327,5.380092471324259,0.5906986666666667,0.05078397087445781,0.2275298446905441,0.053272453988029746,0.11606670069953873,0.03492857383827892,-14492.579717441182,310.05382059958265,-14233.254739017983,339.2145834609841,-14435.752839742196,300.08619412760805,-14174.284277438946,357.90267066465645,192.74715728759764,43.136005346839625,102.94915466308593,6.666416926000508,110.35867462158203,4.76287683569343,0.8999999761581421,0.0,0.0001,0.0,,,,
16000,451.1026852607727,6.676023392244771,17.967464256286622,0.6587385592487619,61.04699999999999,8.190583465175116,56.230999999999995,6.252684823337889,0.5788693333333333,0.05389916379479163,0.206492582005865,0.054641396701523466,0.10727739335540035,0.03381244574416924,-14570.205556060595,426.54381751446306,-14373.13840601084,450.6020660695541,-14543.537139198743,439.93505734509256,-14344.405356675745,447.21709954910176,169.03668212890625,26.96774832521292,99.13264617919921,6.461152808325328,102.46241149902343,5.871336653870991,0.8999999761581421,0.0,0.0001,0.0,13225.452553754876,345.4464582048497,-13099.96275293109,293.8580529297323
17000,478.73908696174624,7.116388263403687,5.330422067642212,0.3873704764399524,56.333000000000006,12.035305147772533,53.857000000000006,9.784523877021302,0.6137599999999999,0.07687445465027887,0.2491016868814196,0.07151980471822854,0.1363193319103736,0.06503331262284155,-14456.750683422773,501.83593374236654,-14329.544753910834,500.1265595732031,-14423.50834252472,523.5220638956864,-14287.492500852506,513.3414050281048,146.50252990722657,21.68356871030459,94.22212829589844,7.248336521170897,97.76184387207032,9.25614304773694,0.8999999761581421,0.0,0.0001,0.0,,,,
18000,493.4291377544403,7.15663771123995,17.21140513420105,1.0468754866743515,52.335,9.506034267769078,50.221000000000004,8.002607699993796,0.6226346666666667,0.06383742239296461,0.2575088945094856,0.07970818027731764,0.14157456115603448,0.06176292539492507,-14172.281169520656,365.83827143039906,-14064.29910184773,350.4290811586468,-14190.27144576929,441.55201023027314,-14075.475349724904,411.6145341557023,125.70411529541016,19.796745551798313,86.56107330322266,5.002231879198688,87.52145843505859,5.781024155705511,0.8999999761581421,0.0,0.0001,0.0,13013.588860889737,321.0023451730405,-12935.72142804099,301.3746217744743
19000,520.1186798095703,7.918839208382798,5.162077856063843,0.3151650810821843,51.874,11.58239418255138,49.676,9.00339269386824,0.6316586666666666,0.07226994924894056,0.26255574265952186,0.09433735113474395,0.14803915041596938,0.06247208481232515,-14181.763568830094,455.6717498400802,-14074.66873243944,461.6481661478819,-14189.56820497448,498.0250411924417,-14083.547435011289,507.1211123657094,122.16490325927734,26.58759020981052,83.26090850830079,6.35392942916724,84.77716217041015,11.668901170922572,0.8999999761581421,0.0,0.0001,0.0,,,,
