shd,num_edges,bic,bdeu,posterior_predictive_loglik,neg_posterior_predictive_loglik,rank
9.0,26.0,-12774.863881609372,-12808.033183956319,-12104.487819678627,12104.487819678627,1
7.0,26.0,-12774.863881609372,-12808.033183956319,-12104.487819678625,12104.487819678625,2
11.0,26.0,-12815.474462203738,-12842.12840576874,-12122.555486383693,12122.555486383693,3
14.0,27.0,-12853.132168689219,-12870.637199084022,-12122.116698815684,12122.116698815684,4
15.0,26.0,-12844.097086282552,-12869.491450636247,-12159.745912520419,12159.745912520419,5
13.0,26.0,-12917.274645684078,-12912.562094729821,-12144.711298295058,12144.711298295058,6
