iteration,training_time_seconds_mean,training_time_seconds_std,history_eval_time_seconds_mean,history_eval_time_seconds_std,expected_shd_mean,expected_shd_std,expected_edges_mean,expected_edges_std,roc_auc_mean,roc_auc_std,prc_auc_mean,prc_auc_std,ave_prec_mean,ave_prec_std,bic_mean_mean,bic_mean_std,bic_max_mean,bic_max_std,bdeu_mean_mean,bdeu_mean_std,bdeu_max_mean,bdeu_max_std,loss_mean,loss_std,avg_loss_mean,avg_loss_std,smooth_loss_mean,smooth_loss_std,epsilon_mean,epsilon_std,learning_rate_mean,learning_rate_std,neg_avg_predictive_log_likelihood_mean,neg_avg_predictive_log_likelihood_std,predictive_log_likelihood_best_mean,predictive_log_likelihood_best_std
5000,107.91486668586731,0.7712243538019982,2.056735944747925,0.0336338171392192,19.014000000000003,0.6736597806014545,22.206,0.9358111454775481,0.5948660714285714,0.05966547502064135,0.19674021012281823,0.05606795870955946,0.1891561098322326,0.03550501755518452,-2526.784260414844,51.881057070965035,-2418.3624634146427,35.80736856894702,-2339.679576642796,27.842826513804326,-2313.4397340722153,29.375941863489263,206.6617004394531,11.994277738185938,34.22675094604492,0.9923847825868434,48.576195526123044,3.181316225939898,0.44999998807907093,6.206335383118183e-17,0.0001,0.0,,,,
6000,117.54982008934022,0.7687712058950684,6.85493278503418,0.42516090339535845,18.273000000000003,3.882290882971033,21.318,3.2707159002273496,0.59375,0.13158051421219022,0.2327966508165439,0.09047310872811754,0.23322440851881635,0.10362043504107275,-2526.811701061058,143.35595683831747,-2405.854184594714,40.710109279216034,-2341.6120834196436,36.21212248537901,-2310.9214144087023,16.459260839106772,123.19730987548829,15.381862816875634,29.88115539550781,1.8902398042908888,36.6592155456543,2.7584993710765415,0.5399999618530273,0.0,0.0001,0.0,2246.09968927819,17.97273709003395,-2232.5054085719034,21.93332120158712
7000,131.97239241600036,0.9966654089217217,2.0973292350769044,0.061403066358693886,19.229000000000003,2.395838579704401,23.375,2.374265675951199,0.6595982142857142,0.1048632111298781,0.2503165475491693,0.067991813485821,0.2048362457090911,0.05478232225390144,-2619.193275684837,105.07732948057867,-2506.69914848024,92.629497595316,-2350.0281785751936,9.768066267707223,-2333.730578214486,12.706677957247239,74.68380126953124,12.771258277310015,20.901697158813477,0.6485148881869925,25.75794677734375,1.0022823757491466,0.6299999952316284,0.0,0.0001,0.0,,,,
8000,141.63847050666809,1.0843351705766264,7.101958179473877,0.2690519160407119,21.054,2.532388694493797,23.412,2.3288720445743682,0.5866071428571428,0.12139194481096033,0.2446673314863154,0.10950168532580208,0.18107715562093962,0.05641355330859617,-2609.5019040159686,107.64717154793735,-2532.350293068793,86.66570468781414,-2367.2575047445944,30.68892923765811,-2345.1107094404565,23.334590112583054,45.11972503662109,5.153592395044999,19.918980026245116,0.6405749603529977,21.515209197998047,0.7223543919436538,0.7199999094009399,0.0,0.0001,0.0,2254.5982870078565,21.11184544418881,-2241.5937546994887,24.64150860768778
9000,156.1722608566284,1.3094681415767244,2.083553981781006,0.050523236536204996,20.826,1.8548126590035994,23.034,1.6979193149263605,0.5924107142857145,0.0936815492027815,0.3082306619920036,0.12523448295391332,0.1945220193961556,0.06724357723609857,-2565.204112997117,79.71449843070133,-2505.9522389983745,64.21034408024371,-2356.441318737664,26.67659643343841,-2343.1516593112297,28.54620723488391,39.26534423828125,4.401648917870265,19.468260192871092,0.6390083606736723,21.2514347076416,1.91158215517164,0.809999942779541,0.0,0.0001,0.0,,,,
10000,165.88080105781555,1.3439414583537597,6.864533853530884,0.16451849104877386,19.718,1.6205963408572772,21.467,1.244611385131921,0.5495535714285713,0.0879171055629903,0.25760956557562964,0.1006188107004845,0.1935234037977846,0.11083107833267532,-2499.909919155245,63.60352961658437,-2457.6330486189595,51.16180808644002,-2345.248814376963,27.64864381152844,-2332.7754965329277,33.831648122992135,33.337898635864256,1.9942106713019236,18.60909996032715,0.6837306410253072,19.239151382446288,1.1118592235902445,0.8999999761581421,0.0,0.0001,0.0,2243.182999933568,24.56141700410152,-2238.4660451830678,26.467676141333165
11000,180.2705219745636,1.4076847174448457,1.9897168636322022,0.05369457449230988,18.232,1.2813888949105183,20.294,1.5148324989912247,0.5924107142857142,0.08936380513590134,0.3133799481676903,0.12539192698057283,0.231072386649012,0.11670242059770793,-2460.835526185767,36.08987692275902,-2430.6527266265584,44.26346910599986,-2336.2679840128544,25.1515998552521,-2325.3355330519244,26.231808760896246,32.57327842712402,3.5047680438371103,17.578175163269044,1.2237839464271203,19.464116287231445,1.347774106798186,0.8999999761581421,0.0,0.0001,0.0,,,,
12000,189.7781090259552,1.5135980227728658,6.71213665008545,0.32668054466648166,18.613,2.642223495467406,20.088,2.1673878287007153,0.6022321428571429,0.14430721570587923,0.30207647133460164,0.13766218929052507,0.22919012448903747,0.11386858574651339,-2455.7236177210893,43.204819496802095,-2411.7550552619127,58.02452733144732,-2337.9696729415055,23.97125019072904,-2318.378322370035,25.505785125910695,33.90096435546875,4.711968943265437,16.87313594818115,1.2990714916863635,18.940964889526366,1.1281285305939188,0.8999999761581421,0.0,0.0001,0.0,2243.3884963348974,26.532258320990703,-2235.1744610089,23.99656489884774
13000,203.9511158466339,1.6420746978411092,1.9811086177825927,0.07521162029303673,17.753000000000004,2.5939125852657408,20.095,2.795596984545519,0.6129464285714287,0.10681800641996514,0.3004218168178833,0.07514182012982602,0.20108112995008193,0.062243222692363945,-2473.1021130875224,102.53350880104233,-2413.1399643583604,67.47377584270768,-2337.058424056104,25.564618198325352,-2322.990667190017,24.69125423901698,33.017533493041995,3.4321288784620583,14.994316482543946,1.2659999600566045,16.38476676940918,1.1659977094527276,0.8999999761581421,0.0,0.0001,0.0,,,,
14000,213.33272104263307,1.692865433509686,6.430768394470215,0.2554673802582394,16.573,1.9605566811495152,18.000999999999998,1.724432515351065,0.6044642857142857,0.12001686444793193,0.30908571612268326,0.09826495012115596,0.22661245617127967,0.0953373768212668,-2410.700292653736,30.847883887268193,-2394.710516770733,40.0125056466008,-2328.7552094517146,23.403038309485204,-2320.3453968256986,20.779955809689252,33.541147994995114,3.5194891811692317,14.895459175109863,1.3306969849466095,15.470607566833497,1.0335030359350277,0.8999999761581421,0.0,0.0001,0.0,2240.312623296029,23.134449238785095,-2234.940804283341,21.24280237269561
15000,227.51110291481018,1.8981502138813846,1.9756563663482667,0.154787894731936,18.796,2.5933168915502782,19.601,3.4886716669815745,0.6013392857142856,0.09240303086588406,0.2725765379479953,0.1190918917744926,0.20994001285963798,0.07057728664993543,-2531.9271868464375,222.25453803822893,-2396.513108757249,19.635941916541487,-2346.1463387718723,43.77501864186662,-2318.7836341891607,27.764569640384686,35.28455276489258,4.524275996622787,14.069106483459473,0.9600640977693771,15.74572696685791,2.715304919636031,0.8999999761581421,0.0,0.0001,0.0,,,,
16000,237.072696352005,1.884986955722808,6.464974498748779,0.16191054221301965,16.558,1.9465694182330104,17.791,1.4782142943430088,0.6149553571428571,0.08108241645960346,0.2633530760471482,0.13745917276049993,0.20450556501985026,0.06605602940217509,-2407.0621462946083,30.181531104335516,-2373.110692809504,25.212744237447914,-2328.3428390178465,29.31104989289541,-2309.6787182935054,25.062398060388855,36.31542739868164,5.117897558382354,12.891726684570312,0.7440344913030347,14.235949516296387,1.777882116729542,0.8999999761581421,0.0,0.0001,0.0,2245.244263585907,22.98703986457173,-2233.608361167303,21.91450467165379
17000,251.04585309028624,1.9398521832649884,1.911838912963867,0.054950453768288096,17.516000000000002,2.091725961974942,18.337999999999997,1.8077976933274362,0.575,0.06931513435581949,0.26894025374045394,0.08298090303038574,0.1757331586542112,0.03768767664077319,-2426.0548903779163,58.96994825211019,-2379.372467288239,41.286047762221486,-2335.6319220325945,38.806467632610136,-2314.455916216837,31.186817981601077,37.34573669433594,5.883988687072342,12.036609840393066,1.211500487596741,14.696835327148438,1.9072042137707093,0.8999999761581421,0.0,0.0001,0.0,,,,
18000,260.47606172561643,1.9488516013075845,6.3079338550567625,0.5842292557120848,17.085,3.495776022573529,17.612000000000002,3.931592552643267,0.578125,0.0758394967347967,0.2346346147305482,0.09772175401333028,0.17549682067955316,0.054535986300938526,-2428.859757675286,91.80799562958371,-2359.875582921314,46.12595286830401,-2340.448219263189,51.87972076845331,-2309.8118314931253,37.31035263611912,39.5140495300293,5.8229903178248,11.31532974243164,1.345861957129737,14.72396240234375,2.271206985611948,0.8999999761581421,0.0,0.0001,0.0,2256.5307078307023,44.80783754224755,-2235.4070079770167,25.195995236705055
19000,273.794845867157,2.4745507187527185,1.496788501739502,0.6375210517789272,14.328999999999999,6.703252382239534,12.070000000000002,10.46194592320186,0.5647321428571428,0.0566564292254333,0.2780795059379618,0.1190502885535325,0.18317361185927364,0.04929343898939798,-2631.0346976216983,253.38436707366435,-2487.935864842976,247.8905195675838,-2563.9517999161503,305.22991602582545,-2443.2463753176667,270.34144207349465,35.9802806854248,5.3274743870060925,10.15323543548584,0.7532564089965723,12.449988174438477,2.13245405778294,0.8999999761581421,0.0,0.0001,0.0,,,,
