iteration,training_time_seconds_mean,training_time_seconds_std,history_eval_time_seconds_mean,history_eval_time_seconds_std,expected_shd_mean,expected_shd_std,expected_edges_mean,expected_edges_std,roc_auc_mean,roc_auc_std,prc_auc_mean,prc_auc_std,ave_prec_mean,ave_prec_std,bic_mean_mean,bic_mean_std,bic_max_mean,bic_max_std,bdeu_mean_mean,bdeu_mean_std,bdeu_max_mean,bdeu_max_std,loss_mean,loss_std,avg_loss_mean,avg_loss_std,smooth_loss_mean,smooth_loss_std,epsilon_mean,epsilon_std,learning_rate_mean,learning_rate_std,neg_avg_predictive_log_likelihood_mean,neg_avg_predictive_log_likelihood_std,predictive_log_likelihood_best_mean,predictive_log_likelihood_best_std
9000,136.2745252609253,1.6585204380237755,2.162280559539795,0.04845169176721659,23.194,0.9389049472656967,25.706,0.9659994824015176,0.5716517857142858,0.08714795707412698,0.26486044882713883,0.12523819753013898,0.16336899042434633,0.041675079942028355,-2752.178295197831,87.5240932708577,-2628.986290790738,51.39774231108914,-2384.185357966083,30.667711072608313,-2365.192814818841,21.216195477335123,18.12459774017334,3.5785791371146507,19.106599426269533,0.9742609689365926,18.772795486450196,1.8105621520218338,0.8009999990463257,0.0,0.0001,0.0,,,,
10000,145.90183696746826,1.7483080605299763,7.368249797821045,0.1351226991465222,22.215999999999998,1.6762584824543012,25.613999999999997,0.823607916426256,0.6162946428571429,0.0842556317381327,0.32751078821013496,0.10486245414821277,0.18042078322699912,0.04693768708674606,-2745.4108626932466,77.25264680964604,-2676.712823920453,85.43444518549313,-2372.747433771058,26.526717312798276,-2364.235847879041,24.220795925854173,19.02982692718506,2.8131838388229258,19.239994049072266,0.7482805168871836,18.52997589111328,0.9822892615316214,0.8909999132156372,0.0,0.0001,0.0,2248.1172036666226,28.908848507947926,-2247.4152423705964,29.092063479579352
11000,160.47729120254516,1.9559646953802674,2.109151268005371,0.031130425354182492,21.339999999999996,1.0914210919713803,24.086000000000002,0.8536641611312973,0.6165178571428571,0.09307527178640009,0.3121246597116683,0.11819504983907231,0.19801708536912116,0.07381175851973285,-2624.0241658900823,77.07313066033673,-2515.0732026709215,44.719652698436086,-2357.977673383636,27.690702858700604,-2341.6987050613857,27.88644743871697,18.84031982421875,3.409560775278053,19.21081428527832,0.6822171979087464,18.401288986206055,1.5216346428479004,0.8999999761581421,0.0,0.0001,0.0,,,,
12000,169.89945964813234,1.9566491969599245,6.97075343132019,0.16586001642123396,19.25,0.9427022329452714,21.987000000000002,1.2391811812644666,0.6011160714285715,0.08211130993588982,0.28278193334777113,0.13255342402707082,0.21094946371589116,0.08614783201663935,-2525.715810337283,29.873091983303734,-2442.7106211451287,14.510580529233247,-2341.649715052624,18.895245348543536,-2326.7998008857344,21.683060959432144,15.442695236206054,2.0983261431295688,16.819991493225096,1.384207986803007,15.747886085510254,1.1324679124779926,0.8999999761581421,0.0,0.0001,0.0,2243.736770693691,24.305849142878113,-2235.414983964479,24.082128472784987
13000,184.05778970718384,1.902323218231825,1.9934587955474854,0.0557093046638645,18.904,2.0941209372908722,20.506,2.044940096922158,0.5647321428571428,0.05966025562903615,0.23815934283990278,0.10990235540522597,0.17308167790844164,0.035904801856967074,-2481.5785726347326,89.5555337725752,-2397.9528222738227,25.633340655502483,-2331.8020327376116,18.666427575503658,-2318.1472682218146,22.47656774337752,15.198436737060547,1.8183180974511848,16.677798080444337,0.9478342957727651,15.588551902770996,0.9116653579586057,0.8999999761581421,0.0,0.0001,0.0,,,,
14000,193.42704172134398,1.816293991913959,6.6974304676055905,0.2126538058578598,17.922,1.6182189283283022,20.205,1.849925674182615,0.6258928571428571,0.05184268917829444,0.2699429922128582,0.09505996414330163,0.1940396483603576,0.04787491779925332,-2456.0840620326285,46.68346755483036,-2397.098598250058,10.655736526073023,-2326.7117749709355,14.39337287214561,-2312.15683323923,20.532325970779535,13.86989860534668,1.3302164961475254,15.119627571105957,1.0172922119429073,14.14501724243164,1.6697023743758812,0.8999999761581421,0.0,0.0001,0.0,2237.7512235380373,22.338146893209686,-2234.5099008585025,23.39908524369579
15000,207.52046422958375,1.7126991246704995,1.9320465087890626,0.05633388425815573,17.542,2.4231606426318493,19.308999999999997,1.7021985783098283,0.640625,0.08150760648858148,0.2581908035466098,0.08437547687783384,0.20393251740193494,0.060679716058572294,-2435.9912235759284,29.468634242640725,-2392.255959585206,17.77339975067733,-2326.502010009818,15.410763590195529,-2311.400455856484,20.99213032081148,15.591428184509278,5.202606452635928,14.143877029418945,1.602843686535461,13.852425384521485,2.380168494145168,0.8999999761581421,0.0,0.0001,0.0,,,,
16000,216.79730734825134,1.7769296747519425,6.442087316513062,0.1997147290415012,16.594,1.0978125978508353,18.345,1.3105199349876364,0.6165178571428571,0.029386819837570306,0.28236220960136504,0.09079744802735396,0.1945554913125167,0.0251037356611646,-2407.314302774441,22.377774606087723,-2368.6018880487086,26.08906015725313,-2319.1201506234393,16.84704385143254,-2307.6493985205693,23.983781028023902,15.418797874450684,4.878389797225892,12.447503662109375,1.2121892699056838,13.830169296264648,1.3601244094271219,0.8999999761581421,0.0,0.0001,0.0,2240.735320167706,20.091017913248415,-2234.670284559065,23.553932432292203
17000,230.54886865615845,1.7918877107637758,1.9680460929870605,0.053566609816793884,18.332,1.5807142372990761,20.256999999999998,1.885088194223283,0.5872767857142857,0.033083565127852786,0.24554259684912613,0.08692828219845093,0.17597587492061872,0.02582926440162674,-2514.490866674265,117.65566638167817,-2376.733852352841,22.332915933621702,-2343.3159144012925,41.84365042950248,-2310.782239996702,22.526507569915342,12.038936614990234,3.37079011893359,12.284671211242676,1.1286257810638953,13.182686805725098,2.7026713981491115,0.8999999761581421,0.0,0.0001,0.0,,,,
18000,239.81165132522582,1.858262562965584,6.393018960952759,0.16610006909332134,16.803,1.8901871600452693,17.746,1.005014925262307,0.5761160714285715,0.04135793894188159,0.27242084234122654,0.0396221864320409,0.18598004620473846,0.02444926569889526,-2394.9371641175735,33.0679366137067,-2358.784286291316,16.387897898848525,-2319.0738233049865,24.78253716694401,-2302.946689367777,19.67283930537836,9.138979721069337,0.8782379575045101,10.7235689163208,0.8602168421269615,9.881053829193116,1.2690219858208909,0.8999999761581421,0.0,0.0001,0.0,2239.584159778669,21.500182142316515,-2233.3713988612058,22.725309358825562
19000,253.39357600212097,1.8456620357391245,1.8876954555511474,0.07053762329493787,16.761000000000003,3.0265458859895054,17.618,2.138646183921034,0.5993303571428571,0.10336472503873931,0.30996546138862524,0.07902547015842369,0.21352064278408084,0.0809056855598164,-2396.665916510608,44.71154007197222,-2373.330158217495,47.08965263313341,-2321.042282076658,24.30622895987609,-2309.396020168412,25.97004939309992,11.308683300018311,4.112262533556008,10.962918281555176,1.6590857353811892,10.76687831878662,4.0801843634401145,0.8999999761581421,0.0,0.0001,0.0,,,,
20000,262.58583369255064,2.124123375323501,5.706418037414551,1.349982253283864,14.974,2.796091915513508,14.66,5.655929410804205,0.6446428571428572,0.0461964600647361,0.25628596360255884,0.07675489408763218,0.23818460478290193,0.03723117992448869,-2472.878285566093,203.17752534392068,-2352.816677758888,27.344912912214145,-2417.0376843184986,221.84724015376074,-2300.7891194774816,21.286750922967823,9.705842399597168,2.8644552995022154,9.674407196044921,1.5432998842756773,8.942900562286377,1.6406409661277312,0.8999999761581421,0.0,0.0001,0.0,2350.9041306697086,236.5272916745523,-2232.2148359377625,22.056698433501385
